pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.00106157112526539	0.088997582504076	0.542872933903306	2.04298980301354	0	90	RPL3, RPL12, RPS8, RPL36A, RPL31, RPL10A, RPS6, RPL15, RPS9, RPS19, RPS27A, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, RPL34, RPL28, CEBPB, RPL13, RPL19, RPL37, RPL17, RPS5, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, RPL9, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, RPL41, RPL23, RPL29, RPL32, DDIT3, RPS12, RPS21, RPS25, RPS15, RPS7, RPS3, RPL6, EIF2S3, GCN1, RPL5, RPS3A, RPS27, UBA52, RPLP2, RPL22, RPS23, RPLP0, RPS10, RPS13, ATF2, RPL27, RPL37A, RPS20
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.00106269925611052	0.088997582504076	0.544138822715948	2.03209671347027	0	83	EEF1A1, RPL3, RPL12, RPS8, RPL36A, RPL31, RPL10A, RPS6, RPL15, RPS9, RPS19, RPS27A, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, RPL34, RPL28, RPL13, RPL19, RPL37, RPL17, RPS5, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, RPL9, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, RPL41, RPL23, RPL29, EEF2, RPL32, RPS12, RPS21, RPS25, RPS15, RPS7, RPS3, RPL6, RPL5, RPS3A, RPS27, UBA52, RPLP2, RPL22, RPS23, RPLP0, RPS10, RPS13, RPL27, RPL37A, RPS20
REACTOME_SELENOAMINO_ACID_METABOLISM	0.00105263157894737	0.088997582504076	0.533798109579784	2.02659783545323	0	94	RPL3, RPL12, RPS8, NNMT, RPL36A, RPL31, RPL10A, RPS6, RPL15, RPS9, RPS19, RPS27A, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, RPL34, RPL28, RPL13, RPL19, RPL37, RPL17, RPS5, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, RPL9, SEPSECS, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, HNMT, RPL41, RPL23, RPL29, RPL32, RPS12, RPS21, RPS25, RPS15, RPS7, RPS3, RPL6, RPL5, RPS3A, RPS27, UBA52, RPLP2, RPL22, AHCY, RPS23, RPLP0, RPS10, RPS13, RPL27, RPL37A, RPS20, PAPSS1, EEF1E1, PAPSS2, RPS14
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.00104275286757039	0.088997582504076	0.524290677012402	1.99755361814132	0	102	RPL3, RPL12, SMG1, RPS8, RPL36A, RPL31, RPL10A, RPS6, RPL15, RPS9, RPS19, RPS27A, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, RPL34, RPL28, RPL13, RPL19, RPL37, PABPC1, EIF4A3, RPL17, UPF1, RPS5, NCBP1, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, RPL9, RNPS1, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, RPL41, CASC3, RPL23, RPL29, UPF3A, RPL32, RPS12, RPS21, RPS25, RPS15, RPS7, PPP2R1A, RPS3, RPL6, RBM8A, RPL5, RPS3A, RPS27, UBA52, RPLP2, RPL22, NCBP2, RPS23, RPLP0, RPS10, MAGOH, RPS13, RPL27, RPL37A, RPS20
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.0010515247108307	0.088997582504076	0.517091785519784	1.96375418401975	0	100	RPL3, RPL12, RPS8, RPL36A, RPL31, RPL10A, RPS6, RPL15, RPS9, RPS19, RPS27A, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, RPL34, RPL28, RPL13, RPL19, RPL37, RPL17, RPS5, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, RPL9, SSR4, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, SEC11C, RPL41, RPL23, RPL29, RPL32, RPS12, RPS21, SEC61B, RPS25, SSR1, RPS15, RPS7, RPS3, RPL6, RPL5, DDOST, RPS3A, RPS27, UBA52, RPLP2, RPL22, RPS23, RPLP0, RPS10
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.00107296137339056	0.088997582504076	0.535772174728698	1.95920718766377	0	72	SRSF5, SRRM1, DDX39B, SRSF1, SYMPK, SRSF11, NUP107, SRSF3, SRSF7, SRSF6, NUP85, NUP155, POM121C, NUP160, SRSF2, POLDIP3, NUP93, AAAS, EIF4A3, NXT1, NCBP1, POM121, CPSF1, DDX39A, NUP50, U2AF1L4, RNPS1, U2AF2, SARNP, CASC3, SRSF9, RAE1, DHX38, NUP205, CPSF4, NUP35, RBM8A, WDR33, NUP43, NUP54, SRSF4, NCBP2, NUP133, TPR, THOC2, NUP153, MAGOH
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.00104275286757039	0.088997582504076	0.500806193148116	1.91369147211763	0	109	RPL3, RPL12, RPS8, RPL36A, RPL31, RPL10A, RPS6, EIF3G, RPL15, RPS9, RPS19, RPS27A, EIF3D, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, RPL34, RPL28, RPL13, RPL19, RPL37, PABPC1, EIF3E, EIF4H, RPL17, RPS5, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, RPL9, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, EIF3H, RPL41, RPL23, RPL29, RPL32, RPS12, RPS21, RPS25, RPS15, EIF3C, RPS7, RPS3, RPL6, EIF2S3, RPL5, RPS3A, EIF2B4, RPS27, UBA52, RPLP2, EIF3B, EIF2B1, RPL22, EIF4A2, RPS23, RPLP0, RPS10
REACTOME_RRNA_PROCESSING	0.00101626016260163	0.088997582504076	0.477395905407232	1.90690979688701	0	175	RPL3, ERI1, WDR75, RPL12, RBM28, CSNK1E, RPS8, RPL36A, RPL31, RPL10A, RPS6, NOP56, RPL15, NAT10, RPS9, NOP58, RPS19, RPS27A, RPL35A, EXOSC5, RPL35, RPL36, RPS17, TRMT112, RPL24, RPL11, RPL34, RPL28, EXOSC9, RPL13, RPL19, RPL37, RRP7A, PDCD11, TBL3, RPL17, NOB1, RPS5, RPL7A, EXOSC10, RPL13A, RPL18A, RPS18, NOL12, RPL26, FAU, RPL7, RPS11, RPS2, EXOSC4, RPL9, RRP1, RPL14, RPS4X, RPS16, RPS24, RPL23A, BYSL, RPL4, BOP1, GNL3, RPL41, RPL23, RPL29, EXOSC8, RPL32, NOP2, NHP2, TEX10, RPS12, HEATR1, RPS21, NIP7, EXOSC6, RPS25, ELAC2, RPS15, RPS7, RPS3, RPL6, EMG1, NCL, RIOK1, RPL5, RPS3A, RPS27, UBA52, EXOSC1, UTP20, NOL9, WDR43, RPLP2, WDR36, PELP1, RPL22, RCL1, PES1, RPS23, DDX21, RPLP0, NOL6, RPS10, CSNK1D, WDR3, DIS3, RPP40, RPS13, NOP14, UTP18, RPL27, RPL37A, RPS20, DCAF13, DDX49, RPS14, UTP4, RPSA, GAR1, RPL27A, ISG20L2, DIMT1, TFB1M, RPL21, HSD17B10, RPL30, DKC1, RPL36AL
REACTOME_INFLUENZA_INFECTION	0.00102774922918808	0.088997582504076	0.481656936034425	1.88748921306187	0	138	RPL3, TGFB1, RPL12, SLC25A6, NUP107, RPS8, RPL36A, RPL31, NUP85, RPL10A, RPS6, RPL15, NUP155, RPS9, POM121C, RPS19, NUP160, RPS27A, RPL35A, RPL35, RPL36, RPS17, RPL24, RPL11, NUP93, RPL34, RPL28, RPL13, RPL19, RPL37, AAAS, RPL17, PABPN1, RPS5, POM121, RPL7A, RPL13A, RPL18A, RPS18, RPL26, FAU, RPL7, RPS11, RPS2, NUP50, RPL9, RPL14, RPS4X, RPS16, RPS24, RPL23A, RPL4, POLR2H, RPL41, RPL23, RPL29, RPL32, RAE1, RPS12, RPS21, RPS25, RPS15, RPS7, NUP205, RPS3, RPL6, CPSF4, NUP35, RPL5, GTF2F1, RPS3A, RPS27, UBA52, NUP43, POLR2A, NUP54, RPLP2, XPO1, EIF2AK2, RPL22, CALR, NUP133, TPR, RPS23, RPLP0, RPS10, NUP153
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.00109051254089422	0.088997582504076	0.527000210614557	1.86872153971715	0	57	SRSF5, SRRM1, DDX39B, SRSF1, SYMPK, SRSF11, CPSF7, SRSF3, SRSF7, SRSF6, CSTF3, SRSF2, POLDIP3, LSM11, EIF4A3, PABPN1, PCF11, NCBP1, CPSF1, DDX39A, U2AF1L4, RNPS1, U2AF2, SARNP, CASC3, SRSF9, NUDT21, SNRPB, DHX38, CPSF4, RBM8A, WDR33, ZNF473, SRSF4, NCBP2, THOC2, MAGOH
