pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.333333333333333	0.73993240327916	0.692013066861715	4.95065238196457	0	123	NNT, SUCLA2, DLD, PDHX, L2HGDH, NDUFS1, ETFDH, IDH2, COQ10A, SDHC, COX8A, PDHB, DLAT, NDUFA4, SLC16A1, SUCLG2, VDAC1, UQCRFS1, PDK2, NDUFV1, NDUFA10, NDUFB3, COX6C, UQCRC2, PDP1, ACO2, ETFA, NDUFS8, NDUFB2, NDUFS3, UQCRQ, LDHA, COX7B, PDHA1, CS, SDHB, NDUFB10, CYC1, SDHA, NDUFAB1, NDUFS2, NDUFS7, COX11, UQCRC1, NDUFC2, NDUFA5, FH, COX5B, NDUFA1, UQCR11, LRPPRC, NUBPL, COX7C, NDUFA7, FAHD1, ME2, NDUFB5, CYCS, NDUFB6, COX6B1, IDH3B, UQCRB, SUCLG1, NDUFS4, ME1, NDUFB4, NDUFB7, ADHFE1, NDUFA8, MDH2, NDUFA3, TACO1, NDUFB11, UQCRH, NDUFAF1, COX4I1, SDHD, NDUFV2, D2HGDH, GLO1, COA1, NDUFA13, TIMMDC1, COX5A, COX16, NDUFAF6, NDUFA12
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.0526315789473684	0.351921419173359	0.711646128437737	4.34565267385669	0	79	NDUFS1, ETFDH, COQ10A, SDHC, COX8A, NDUFA4, UQCRFS1, NDUFV1, NDUFA10, NDUFB3, COX6C, UQCRC2, ETFA, NDUFS8, NDUFB2, NDUFS3, UQCRQ, COX7B, SDHB, NDUFB10, CYC1, SDHA, NDUFAB1, NDUFS2, NDUFS7, COX11, UQCRC1, NDUFC2, NDUFA5, COX5B, NDUFA1, UQCR11, LRPPRC, NUBPL, COX7C, NDUFA7, NDUFB5, CYCS, NDUFB6, COX6B1, UQCRB, NDUFS4, NDUFB4, NDUFB7, NDUFA8, NDUFA3, TACO1, NDUFB11, UQCRH, NDUFAF1, COX4I1, SDHD, NDUFV2, COA1, NDUFA13, TIMMDC1, COX5A, COX16, NDUFAF6, NDUFA12, NDUFA6, NDUFAF7
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	0.0909090909090909	0.439234184239734	0.67348350031401	4.34069708919609	0	83	NDUFS1, ETFDH, COQ10A, SDHC, COX8A, NDUFA4, UQCRFS1, NDUFV1, NDUFA10, NDUFB3, COX6C, UQCRC2, ETFA, NDUFS8, NDUFB2, NDUFS3, UQCRQ, COX7B, SDHB, NDUFB10, CYC1, SDHA, NDUFAB1, NDUFS2, NDUFS7, COX11, UQCRC1, NDUFC2, NDUFA5, COX5B, NDUFA1, UQCR11, LRPPRC, NUBPL, COX7C, NDUFA7, NDUFB5, CYCS, NDUFB6, COX6B1, UQCRB, NDUFS4, NDUFB4, NDUFB7, NDUFA8, NDUFA3, TACO1, NDUFB11, UQCRH, NDUFAF1, COX4I1, SDHD, NDUFV2, COA1, NDUFA13, TIMMDC1, COX5A, COX16, NDUFAF6, NDUFA12, NDUFA6, NDUFAF7
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.02	0.229420289855072	0.748230719157152	3.92407504951497	0	44	NNT, SUCLA2, DLD, PDHX, L2HGDH, IDH2, SDHC, PDHB, DLAT, SLC16A1, SUCLG2, VDAC1, PDK2, PDP1, ACO2, LDHA, PDHA1, CS, SDHB, SDHA, FH, FAHD1, ME2, IDH3B, SUCLG1, ME1, ADHFE1, MDH2, SDHD, D2HGDH, GLO1
REACTOME_COMPLEX_I_BIOGENESIS	0.0185185185185185	0.220893390681945	0.745767124647127	3.82687974516471	0	43	NDUFS1, NDUFV1, NDUFA10, NDUFB3, NDUFS8, NDUFB2, NDUFS3, NDUFB10, NDUFAB1, NDUFS2, NDUFS7, NDUFC2, NDUFA5, NDUFA1, NUBPL, NDUFA7, NDUFB5, NDUFB6, NDUFS4, NDUFB4, NDUFB7, NDUFA8, NDUFA3, NDUFB11, NDUFAF1, NDUFV2, COA1, NDUFA13, TIMMDC1, NDUFAF6, NDUFA12, NDUFA6, NDUFAF7
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.00847457627118644	0.177416643317456	0.831694704467686	3.5580507816606	0	22	NNT, SUCLA2, DLD, IDH2, SDHC, SUCLG2, ACO2, CS, SDHB, SDHA, FH, FAHD1, ME2, IDH3B, SUCLG1, MDH2, SDHD
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.0116279069767442	0.185244680851064	0.718383423779578	3.45778584831535	0	32	ACTA1, TPM2, MYL1, TPM3, MYL3, MYL2, TNNT1, TNNI1, TNNC1, TPM1, ACTN3, TMOD4, MYBPC2, MYBPC1, ACTN2, TNNT3, TNNI2, TTN, TNNI3, TNNC2
REACTOME_MUSCLE_CONTRACTION	0.333333333333333	0.73993240327916	0.481733205557353	3.39340103834764	0	121	ACTA1, TPM2, MYL1, TPM3, SCN4B, MYL3, CASQ1, TRDN, MYL2, ATP2A2, ORAI1, KAT2B, TNNT1, ATP2B2, KCNJ12, TNNI1, PLN, TNNC1, ATP2A1, CAMK2G, TPM1, SCN2B, CAMK2A, PAK1, MYLPF, ACTN3, TMOD4, MYBPC2, MYBPC1, ACTN2, CAV3, TNNT3, MYL6B, TNNI2, SCN4A, TTN, TNNI3
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	0.00813008130081301	0.177416643317456	0.825469656481383	3.38942041105901	0	20	GOT2, DLD, PDHX, PDHB, DLAT, ALDH4A1, DHTKD1, GCSH, PDHA1, NDUFAB1, DDO, BCKDHB, GRHPR
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.00813008130081301	0.177416643317456	0.715870062507489	2.93939890155574	0	20	ACADSB, DLD, HIBCH, ECHS1, ACAT1, HIBADH, PPM1K, IVD, BCKDK, ALDH6A1, ACAD8, BCKDHB, MCCC1
