pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.00100806451612903	0.0425686395783473	0.563256982883041	2.13893003455111	0	90	RPL3, RPL12, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, RPL15, RPL13, RPL17, RPL28, RPS18, RPS4X, RPL26, RPL19, RPL13A, RPS11, RPL7A, DDIT3, RPL7, ASNS, RPL37, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, RPS3, FAU, CEBPB, RPS3A, RPS5, RPL29, RPL5, RPS12, RPS21, RPL6, RPL14, RPS15, RPS20, RPL41, RPL4, RPL23A, RPLP2, RPS10, RPL27A, EIF2S3, ATF2, RPLP0, RPS25, RPS13, RPL27, RPL22, RPS14, UBA52
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.00100908173562059	0.0425686395783473	0.559361340160432	2.109187000232	0	83	EEF1A1, RPL3, RPL12, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, RPL15, RPL13, RPL17, RPL28, RPS18, RPS4X, RPL26, RPL19, RPL13A, RPS11, RPL7A, RPL7, RPL37, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, RPS3, FAU, RPS3A, RPS5, RPL29, RPL5, RPS12, RPS21, RPL6, RPL14, RPS15, RPS20, RPL41, RPL4, RPL23A, RPLP2, RPS10, RPL27A, RPLP0, RPS25, RPS13, RPL27, RPL22, RPS14, UBA52
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.00100806451612903	0.0425686395783473	0.541748505685334	2.07112050511609	0	100	RPL3, RPL12, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, RPL15, RPL13, RPL17, RPL28, RPS18, RPS4X, RPL26, SSR4, RPL19, RPL13A, RPS11, RPL7A, RPL7, RPL37, SEC61B, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, SSR1, RPS3, FAU, RPS3A, RPS5, RPL29, RPL5, RPS12, RPS21, RPL6, RPL14, RPS15, RPS20, SEC11C, RPL41, RPL4, RPL23A, RPLP2, RPS10, RPL27A, RPLP0, RPS25, TRAM1, RPS13, RPL27, RPL22, RPS14, UBA52
REACTOME_SELENOAMINO_ACID_METABOLISM	0.00100603621730382	0.0425686395783473	0.54254016214886	2.06964425945972	0	94	RPL3, RPL12, NNMT, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, RPL15, RPL13, RPL17, HNMT, RPL28, RPS18, RPS4X, RPL26, RPL19, RPL13A, RPS11, RPL7A, SEPSECS, RPL7, RPL37, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, RPS3, FAU, RPS3A, RPS5, RPL29, RPL5, RPS12, RPS21, RPL6, RPL14, RPS15, RPS20, RPL41, PAPSS2, RPL4, RPL23A, RPLP2, RPS10, RPL27A, RPLP0, RPS25, RPS13, RPL27, RPL22, PAPSS1, RPS14, UBA52, RPSA, RPL37A, RPS23, SCLY, RPL21
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.00100603621730382	0.0425686395783473	0.527502310855099	2.022221482886	0	102	RPL3, RPL12, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, PABPC1, RPL15, RPL13, RPL17, RPL28, SMG1, RPS18, RPS4X, RPL26, RPL19, RPL13A, RPS11, RPL7A, RPL7, RPL37, CASC3, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, UPF3A, RPS27, RPS3, FAU, RPS3A, RPS5, EIF4A3, RPL29, RPL5, RPS12, RPS21, NCBP1, RPL6, RPL14, RPS15, RPS20, RPL41, RPL4, RPL23A, RPLP2, RPS10, RPL27A, RNPS1, RPLP0, UPF1, RPS25, RPS13, RPL27, RPL22, RPS14, UBA52, RPSA, MAGOH, RPL37A, RPS23, NCBP2, RPL21
REACTOME_COMPLEMENT_CASCADE	0.00110253583241455	0.0425686395783473	0.661497978166939	2.01318519567149	0	20	CFB, C1R, SERPING1, C1S, PROS1, C3, CD81, CFI, C7, C8G, CLU, CFD, C1QB, CFH, C1QC, C1QA
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.00101936799184506	0.0425686395783473	0.54432925895661	2.0085028623812	0	67	MMP2, COL12A1, HTRA1, CTSK, CD44, CAPN2, MMP14, TIMP2, COL1A1, COL6A3, CAPN15, COL7A1, ADAM15, ADAMTS9, LAMA5, ADAMTS4, COL6A2, ADAMTS5, BMP1, ADAMTS1, COL4A2, A2M, COL6A1, PHYKPL, COL18A1, FBN1, LAMB1, COL16A1, COL4A1, DCN, NID1, CAPN5, FN1, COL8A1, COL5A1, CAPN10, HSPG2, ADAM10, LAMC1, CAPNS1, COL1A2
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.00103092783505155	0.0425686395783473	0.553759849971332	1.99046118452033	0	52	VCAM1, ITGAM, CD44, F11R, JAM3, COL1A1, COL6A3, ITGA5, COL7A1, ITGA9, THBS1, TNC, COL6A2, COL4A2, COL6A1, ICAM2, COL18A1, LUM, PECAM1, FBN1, CD47, ITGA3, COL16A1, COL4A1, ITGB2, FN1, COL8A1, COL5A1, ICAM1, ITGA11, HSPG2, VWF, COL1A2, AGRN, ITGA1, KDR
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.001001001001001	0.0425686395783473	0.502880924824629	1.98549886171455	0	168	MUSK, MMP2, TGFB1, VCAN, LOX, COL12A1, HTRA1, VCAM1, CTSK, ITGAM, P3H3, ACTN1, CD44, CAPN2, PPIB, FMOD, MMP14, LTBP2, ADAMTS2, BGN, TIMP2, F11R, JAM3, FBLN5, PCOLCE, COL1A1, COL6A3, ITGA5, FBLN1, CAPN15, EFEMP1, PLOD2, COL7A1, ADAM15, SERPINE1, ADAMTS9, ITGA9, THBS1, LAMA5, TNC, COLGALT1, ADAMTS4, COL6A2, EMILIN1, LOXL4, ADAMTS5, SDC2, PXDN, BMP1, ADAMTS1, SERPINH1, COL4A2, LAMA4, A2M, COL6A1, ICAM2, APP, PHYKPL, COL18A1, LUM, PECAM1, LRP4, FBN1, CD47, LAMB1, ITGA3, FGF2, NID2, COL16A1, COL4A1, DCN, NID1, SH3PXD2A, LAMA2, CAPN5, MFAP4, ITGB2, CRTAP, FN1, PLOD3, COL8A1, COL5A1, COL27A1, ICAM1, DDR2, ITGA11, CAPN10, HSPG2, ADAM10, LAMC1, VWF, CAPNS1, LTBP1, COL1A2, TNXB, FBLN2, AGRN, BMP4, LTBP3, CTSL, ITGA1, KDR
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.00105263157894737	0.0425686395783473	0.576958298935481	1.97108632481062	0	39	COL12A1, P3H3, PPIB, ADAMTS2, PCOLCE, COL1A1, COL6A3, PLOD2, COL7A1, COLGALT1, COL6A2, BMP1, SERPINH1, COL4A2, COL6A1, COL18A1, COL16A1, COL4A1, CRTAP, PLOD3, COL8A1, COL5A1, COL27A1
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.00100401606425703	0.0425686395783473	0.504517866307224	1.93717308464351	0	109	RPL3, RPL12, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, PABPC1, RPL15, EIF3D, RPL13, RPL17, RPL28, RPS18, RPS4X, RPL26, RPL19, RPL13A, RPS11, RPL7A, RPL7, RPL37, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, RPS3, FAU, RPS3A, EIF3G, RPS5, RPL29, RPL5, EIF3E, RPS12, RPS21, RPL6, RPL14, RPS15, RPS20, RPL41, RPL4, RPL23A, RPLP2, RPS10, RPL27A, EIF2S3, EIF3H, RPLP0, RPS25, RPS13, RPL27, RPL22, RPS14, EIF2B4, UBA52, EIF2B1, RPSA, EIF4H, RPL37A, RPS23
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.00103092783505155	0.0425686395783473	0.548689360855885	1.92400680743787	0	44	PTGFR, LTB4R, PTGIR, AVPR1A, ACKR1, LPAR1, SAA1, C3, ANXA1, AGTR1, CXCR4, LPAR6, EDNRB, ECE1, PTGER4, S1PR1, CXCL12, CCL2, APP, EDNRA, CNR1, GPR4, CMKLR1
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	0.00102564102564103	0.0425686395783473	0.520953579426019	1.89602588108087	0	60	MMP2, TGFB1, SAA1, VCAM1, IL4R, ITGAM, VIM, BCL2L1, TP53, STAT6, CDKN1A, ANXA1, CEBPD, POU2F1, HIF1A, MYC, LAMA5, S1PR1, FSCN1, CCL2, PIM1, FGF2, ITGB2, MCL1, FN1, JUNB, ICAM1, ALOX5, FOS, HSP90B1, COL1A2, SOCS3
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.00108459869848156	0.0425686395783473	0.589382501061528	1.88310243123256	0	26	AVPR1A, ACKR1, SAA1, C3, ANXA1, AGTR1, CXCR4, EDNRB, ECE1, CXCL12, CCL2, APP, EDNRA
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.0010752688172043	0.0425686395783473	0.575568697873584	1.86795155151891	0	28	TNFRSF10B, FAS, BBC3, PIDD1, TP53, CASP2, PERP, BNIP3L, NDRG1, TP53INP1, BAX, PRELID1, ATM, CASP10, IGFBP3, TP63, TP53I3, BCL6, RABGGTA, ZNF420
REACTOME_ECM_PROTEOGLYCANS	0.00102774922918808	0.0425686395783473	0.519722213886208	1.84638769987905	0	47	MUSK, TGFB1, VCAN, FMOD, BGN, COL1A1, COL6A3, SERPINE1, ITGA9, LAMA5, TNC, COL6A2, COL4A2, LAMA4, COL6A1, APP, LUM, LRP4, LAMB1, COL4A1, DCN, LAMA2, FN1, COL5A1, HSPG2, LAMC1, COL1A2, TNXB, AGRN
REACTOME_GAP_JUNCTION_DEGRADATION	0.00121802679658952	0.0459080099762195	0.701529859596192	1.84155917641645	0	11	ACTG1, DAB2, ACTB, GJA1, DNM1, MYO6
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.00102880658436214	0.0425686395783473	0.501207247759704	1.83251162851613	0	62	MMP2, VCAN, IGFBP4, CP, FAM20A, GAS6, SHISA5, C3, CSF1, FSTL1, MXRA8, RCN1, PRKCSH, GPC3, TNC, MBTPS1, SDC2, FSTL3, APOL1, APP, IGFBP7, FBN1, LAMB1, CHRDL1, FUCA2, FN1, IGFBP3, ADAM10, LAMC1, HSP90B1, LTBP1, MGAT4A, CKAP4, BMP4, IGF2, IGFBP2, DNAJC3, MFGE8, MEN1, APLP2, GOLM1
REACTOME_INFLUENZA_INFECTION	0.001001001001001	0.0425686395783473	0.469341637162281	1.83244286769223	0	138	RPL3, TGFB1, RPL12, SLC25A6, RPS8, RPS6, RPL36A, RPL31, NUP85, RPS19, RPL35, NUP107, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, RPL15, RPL13, RPL17, POM121C, RPL28, RPS18, RPS4X, RPL26, PABPN1, RPL19, RPL13A, NUP160, RPS11, RPL7A, NUP155, RPL7, RPL37, POLR2H, RPL32, NUP54, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, NUP93, RPS3, FAU, RPS3A, RPS5, RPL29, RPL5, NUP50, RPS12, RAE1, RPS21, RPL6, RPL14, RPS15, RPS20, AAAS, NUP205, RPL41, POM121, RPL4, RPL23A, RPLP2, RPS10, RPL27A, NUP35, EIF2AK2, GTF2F1, RPLP0, RPS25, RPS13, RPL27, DNAJC3, RPL22, RPS14, UBA52, CPSF4, RPSA, NUP133, CALR, RPL37A, RPS23
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.00105932203389831	0.0425686395783473	0.553463642663939	1.83048279105732	0	31	IDUA, VCAN, GUSB, B3GAT3, NDST2, SGSH, BGN, GPC3, SDC2, HGSNAT, DCN, EXT2, HSPG2, B4GALT7, XYLT2, NAGLU, AGRN, GLB1, SDC3, B3GALT6, EXT1, HS6ST3
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.00218818380743982	0.0641462030958749	0.581517376221644	1.81370911706415	1	23	VCAM1, C3, B2M, CD81, COL1A1, NPDC1, PILRB, ICAM2, COLEC12, NECTIN2, LILRB5, ITGB2, MICA, ICAM1, COL1A2, CD40, CD99, CD34
REACTOME_COLLAGEN_FORMATION	0.00103092783505155	0.0425686395783473	0.503160029951453	1.80858274443751	0	52	LOX, COL12A1, P3H3, PPIB, ADAMTS2, PCOLCE, COL1A1, COL6A3, PLOD2, COL7A1, COLGALT1, COL6A2, LOXL4, PXDN, BMP1, SERPINH1, COL4A2, COL6A1, COL18A1, COL16A1, COL4A1, CRTAP, PLOD3, COL8A1, COL5A1, COL27A1
REACTOME_SIGNALING_BY_PDGF	0.00104384133611691	0.0425686395783473	0.52349031113765	1.8004847303759	0	40	THBS2, SRC, STAT6, COL6A3, PDGFRA, THBS3, THBS1, PDGFC, COL6A2, PDGFD, PTPN12, COL4A2, COL6A1, PDGFRB, NRAS, PLAT, COL4A1, COL5A1, KRAS, STAT5A
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	0.00330760749724366	0.090274873588564	0.583970332681646	1.80016214460337	2	22	TNFRSF10B, FAS, FLOT2, MLKL, TRAF2, RPS27A, OGT, PELI1, CFLAR, RIPK1, SDCBP, BIRC3, TRADD
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.00239234449760766	0.0688560243584167	0.649073643920704	1.78020214818755	1	13	BBC3, TP53, BNIP3L, TP53INP1, BAX, PRELID1, ATM
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.0025974025974026	0.0734230055658627	0.805180648409332	1.77492786497423	1	6	CLDN15, F11R, CLDN5
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.00102669404517454	0.0425686395783473	0.488579466747186	1.77220015963895	0	57	SRSF5, SRRM1, DDX39B, SRSF1, SRSF11, SRSF3, SRSF6, SRSF7, CSTF3, SYMPK, DDX39A, CPSF7, POLDIP3, PABPN1, SRSF2, PCF11, CASC3, EIF4A3, WDR33, SRSF9, LSM11, NCBP1, U2AF1L4, NUDT21, SRSF4, U2AF2, CPSF1, PAPOLA, RNPS1, SNRPB, THOC2, DHX38, CPSF4, SARNP, MAGOH, ZNF473, NCBP2, SLBP
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.00100200400801603	0.0425686395783473	0.451873983688208	1.75747415823574	0	133	RPL3, TCIRG1, RPL12, SZT2, RPS8, RPS6, RPL36A, RPL31, RPS19, RPL35, RPS27A, RPL34, RPS9, RPL24, RPS17, RPL35A, RPL36, RPL10A, RPL11, RPL15, RPL13, RPL17, RRAGB, RPL28, RPS18, RPS4X, RPL26, RPL19, RPL13A, RPS11, RPL7A, DDIT3, RPL7, ASNS, RPL37, RPL32, RPS7, RPS2, RPL18A, RPL23, RPS24, RPL9, RPS16, RPS27, RPS3, FAU, CEBPB, RPS3A, RPS5, RPL29, RPL5, RPS12, RPS21, RPL6, RPL14, RPS15, RPS20, RPL41, RPL4, RPL23A, ATP6V1C1, RPLP2, RPS10, RPL27A, EIF2S3, ATF2, RPLP0, RPS25, SESN2, RPS13, RPL27, RPL22, RPS14, UBA52, WDR24
