pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_RRNA_PROCESSING	0.00141242937853107	0.0332856722318012	0.654538682758429	3.08674865691087	0	175	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, TBL3, RPS17, RPL32, RBM28, RPL29, TRMT112, RPS19, RPL19, RPS5, EXOSC10, ERI1, RPS6, NAT10, BOP1, RPL36, RPS18, CSNK1E, WDR75, RPL37, NOP56, RPL41, EXOSC5, RRP1, RPL26, RPS2, RPL15, FAU, NOB1, RPS16, PDCD11, RPL13, RPL14, BYSL, RPLP2, RPS9, RPL34, RPL4, RPL28, EXOSC8, RPL18A, RPL7, NOC4L, RPL7A, RPS25, RPS15, RPL24, PES1, RPL35A, RPL13A, UBA52, EXOSC1, NOP14, RPP40, RPLP0, RPL30, RPS11, RPS27A, RPS4X, EXOSC9, UTP18, NHP2, NOL12, RPS13, RPL23A, DDX49, UTP4, WDR43, RPS27, GNL3, NOP58, RPS24, NOP2, RPL11, NCL, RRP7A, RCL1, TEX10, RPL9, EXOSC6, RPL37A, RPL17, RPS23, EMG1, HEATR1, RPL27, RPS10, WDR3, DDX21, RPL23, RPS7, IMP4, RPS14, RPL36AL, NOL9, NIP7, PELP1, ELAC2, UTP20, NOL6, PNO1, RIOK1, WDR36, RPS12, RPL6, EXOSC4, RPS3, RPL5, RPL22, RPLP1, DCAF13, EBNA1BP2, RPP38, RPL27A, RPS3A, XRN2, DIS3, RPS20, CSNK1D, DHX37, RIOK3, RPL21, HSD17B10, LTV1, TFB1M
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.00154320987654321	0.0332856722318012	0.702415735237068	2.95758397126278	0	83	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, RPS17, RPL32, RPL29, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, EEF1A1, RPLP2, RPS9, RPL34, RPL4, EEF2, RPL28, RPL18A, RPL7, RPL7A, RPS25, RPS15, RPL24, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, RPS13, RPL23A, RPS27, RPS24, RPL11, RPL9, RPL37A, RPL17, RPS23, RPL27, RPS10, RPL23, RPS7, RPS14, RPL36AL
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.0015527950310559	0.0332856722318012	0.676059292775121	2.94526703492133	0	102	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, RPS17, RPL32, RPL29, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, SMG1, RPLP2, RPS9, RPL34, RNPS1, RPL4, RPL28, RPL18A, RPL7, RPL7A, RPS25, RBM8A, RPS15, RPL24, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, EIF4A3, CASC3, RPS13, RPL23A, PABPC1, RPS27, RPS24, RPL11, PPP2R1A, UPF1, RPL9, RPL37A, RPL17, RPS23, RPL27, RPS10, RPL23, NCBP2, RPS7, RPS14, RPL36AL
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.00154320987654321	0.0332856722318012	0.685231492831232	2.93677296533836	0	90	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, RPS17, RPL32, RPL29, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, RPLP2, RPS9, RPL34, RPL4, RPL28, RPL18A, RPL7, RPL7A, RPS25, RPS15, RPL24, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, CEBPB, RPS13, RPL23A, GCN1, RPS27, RPS24, RPL11, RPL9, RPL37A, RPL17, RPS23, RPL27, RPS10, RPL23, RPS7, RPS14, RPL36AL, RPS12, RPL6, RPS3, RPL5, RPL22, RPLP1, ASNS, RPL27A, RPS3A
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.00154320987654321	0.0332856722318012	0.674845813846978	2.93315307784803	0	100	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, RPS17, RPL32, RPL29, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, RPLP2, RPS9, RPL34, RPL4, RPL28, RPL18A, RPL7, RPL7A, RPS25, RPS15, RPL24, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, RPS13, RPL23A, RPS27, RPS24, DDOST, RPL11, RPL9, RPL37A, RPL17, RPS23, RPL27, RPS10, RPL23, RPS7, RPS14, RPL36AL, RPS12, RPL6, RPS3, SSR1, RPL5, RPL22, SSR4, RPLP1, SRP68, RPL27A, RPS3A, SEC11C, RPS20, RPL21, RPSA, SEC61B, SPCS2, SRPRB, SRP72
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.00151285930408472	0.0332856722318012	0.662341474877495	2.9286474794263	0	109	RPL12, RPL36A, RPL3, RPL35, EIF3D, RPS8, RPL10A, RPS21, RPL31, EIF3G, RPS17, RPL32, RPL29, EIF3C, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, EIF3B, RPLP2, RPS9, RPL34, RPL4, RPL28, EIF3H, RPL18A, EIF4H, RPL7, RPL7A, RPS25, RPS15, RPL24, EIF3I, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, RPS13, RPL23A, PABPC1, RPS27, RPS24, EIF3E, RPL11, RPL9, RPL37A, RPL17, RPS23, EIF2B1, RPL27, RPS10, EIF2B2, RPL23, EIF3M, EIF2B4, RPS7
REACTOME_INFLUENZA_INFECTION	0.00145560407569141	0.0332856722318012	0.633948282490462	2.90401937873719	0	138	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, NUP93, RPS17, RPL32, SLC25A6, RPL29, RPS19, RPL19, RPS5, NUP85, RPS6, RPL36, RPS18, NUP107, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, RPLP2, RPS9, POM121C, RPL34, RPL4, RPL28, RPL18A, NUP205, RPL7, RPL7A, RPS25, RPS15, RPL24, RPL35A, RPL13A, POM121, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, RPS13, RPL23A, NUP155, CPSF4, NUP160, RPS27, RPS24, RAE1, RPL11, NUP133, RPL9, POLR2I, RPL37A, RPL17, RPS23, RPL27, RPS10, RPL23, RPS7, NUP43, RPS14, NUP153, NUP50, NUP214, RPL36AL, CALR, AAAS, RPS12, NUP98, RPL6, NUP88, TGFB1, RPS3, GTF2F1, NUP62, RPL5, RAN, SEH1L, RPL22, RPLP1, POLR2H, RPL27A, RPS3A, TPR, RPS20, NUP54, RPL21
REACTOME_SELENOAMINO_ACID_METABOLISM	0.00153846153846154	0.0332856722318012	0.669946695109994	2.89634703243951	0	94	RPL12, RPL36A, RPL3, RPL35, RPS8, RPL10A, RPS21, RPL31, RPS17, RPL32, RPL29, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, RPLP2, RPS9, RPL34, RPL4, RPL28, RPL18A, RPL7, RPL7A, RPS25, RPS15, RPL24, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, RPS13, RPL23A, RPS27, RPS24, RPL11, NNMT, RPL9, RPL37A, RPL17, RPS23, RPL27, RPS10, RPL23, RPS7, RPS14, RPL36AL, AHCY, RPS12, RPL6, RPS3, RPL5, RPL22, RPLP1, RPL27A, RPS3A, SECISBP2, RPS20, EEF1E1, RPL21, SEPSECS
REACTOME_METABOLISM_OF_RNA	0.00118203309692671	0.0332856722318012	0.527158931501407	2.80519170443578	0	568	RPL12, SNRPA, TRMT44, SRSF5, RPL36A, RPL3, RPL35, SF3A2, PPIH, DDX39B, PTBP1, RPS8, RPL10A, RPS21, RPL31, TBL3, NUP93, QTRT1, RPS17, RPL32, RBM28, RPL29, HNRNPA1, HNRNPM, RNPC3, SNRNP40, TRMT112, RPS19, RPL19, RPS5, XAB2, NUP85, SRSF10, EXOSC10, PAN2, ERI1, RPS6, NAT10, PRMT5, BOP1, RPL36, RPS18, SYMPK, NUP107, ADAT2, CSNK1E, WDR75, RPL37, NOP56, RPL41, EXOSC5, RRP1, RPL26, SNRNP70, RPS2, GEMIN8, RPL15, FAU, NOB1, TRMT5, RPS16, PDCD11, RPL13, RPL14, ZFP36, CNOT3, THADA, BYSL, PRPF3, SRSF1, SMG1, RPLP2, RPS9, TRMT11, CPSF7, POM121C, RBMX, RPL34, POLDIP3, SF3B3, RNPS1, RPL4, RPL28, SRRM1, EXOSC8, RPL18A, NUP205, RPL7, HNRNPL, PSMB8, NOC4L, RPL7A, RPS25, RBM8A, RPS15, SRSF11, DCP1B, RPL24, SRSF3, HNRNPA3, PES1, SNRNP200, RBM5, RPL35A, MAPK11, RPL13A, POM121, UBA52, EXOSC1, NOP14, METTL1, SKIV2L, RPP40, RPLP0, HNRNPU, CHERP, CPSF1, ADARB1, TSEN54, RPL30, RPS11, RPS27A, RPS4X, AQR, EXOSC9, EIF4A3, UTP18, NHP2, PRPF6, NOL12, CASC3, RPS13, RPL23A, NUP155, DDX49, UTP4, PABPC1, SRSF7, CPSF4, SART1, NUP160, WDR43, PCF11, RPS27, GNL3, NOP58, NXT1, THG1L, RPS24, DHX38, RAE1, SUPT5H, NOP2, HNRNPF, RPL11, PRPF40A, NCL, PUS1, PPP2R1A, RRP7A, RCL1, SRSF6, TEX10, UPF1, NUP133, RPL9, POLR2I, EXOSC6, RPL37A, SRSF4, RPL17, RPS23, CRNKL1, HNRNPUL1, GEMIN4, PPIL4, SRRT, PSMB9, SNRPB, EMG1, HEATR1, HNRNPA0, CTU2, RPL27, U2SURP, RPS10, HNRNPD, WDR3, DDX21, RPL23, DDX5, LSM6, SF1, NCBP2, PSME1, SF3B2, POP1, WDR4, NSUN6, RPS7, GEMIN2, LSM2, NUP43, IMP4, SF3A1, HNRNPH2, RPS14, HNRNPC, NUP153, NUP50, NUP214, U2AF1L4, RPL36AL, HNRNPR, NOL9, CSTF3, PAN3, NIP7, PELP1, LSM7, QTRT2, U2AF2, ZNF473, ERCC2, KHSRP, PSMB1, ELAC2, UTP20, NOL6, PNO1, RIOK1, PSMD4, MAGOH, WDR36, ZFP36L1, NUDT21, AAAS, NSUN2, RPS12, NUP98, RPL6, PRPF38A, SRRM2, EXOSC4, PRPF4, SARNP, CTU1, PRPF8, RNMT, NUP88, PHF5A, RPS3, SRSF9, PPIE, ADAR, GTF2F1, NUP62, DHX9, PCBP1, GTF2H4, RPL5, RAN, SEH1L, YWHAZ, XRN1, TRIT1, DDX23, DDX42, CNOT10, RPL22, RPLP1, TSEN34, DCAF13, EBNA1BP2, PUF60, RPP38, POLR2H, RPL27A, RPS3A, DDX39A, TGS1, SYF2, TPR, ALYREF, XRN2, THOC2, PPWD1, CTNNBL1, DIS3, RPS20, CSNK1D, NUP54, DHX37, SNRPC, RIOK3, RPL21, HSD17B10, LTV1, SRSF2, TFB1M, NCBP1, SNW1, FIP1L1, GPKOW, PSMC5, ANP32A, CPSF3, SNRPD1, METTL14, RPSA, PABPN1
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.00148588410104012	0.0332856722318012	0.595340287272076	2.71317519343989	0	133	RPL12, RPL36A, RPL3, RPL35, SZT2, RPS8, RPL10A, RPS21, RPL31, RPS17, RPL32, RPL29, RPS19, RPL19, RPS5, RPS6, RPL36, RPS18, RPL37, RPL41, RPL26, RPS2, RPL15, FAU, RPS16, RPL13, RPL14, RPLP2, RPS9, RPL34, RPL4, RPL28, RPL18A, RPL7, RPL7A, RPS25, RPS15, RPL24, RPL35A, RPL13A, UBA52, RPLP0, RPL30, RPS11, RPS27A, RPS4X, CEBPB, RRAGB, RPS13, RPL23A, GCN1, RPS27, RPS24, RPL11, RPL9, RPL37A, RPL17, RPS23, RPL27, WDR24, RPS10, RPL23, TCIRG1, SESN2, RPS7, ATP6V0D1, RPS14, RPL36AL, RPS12, RPL6, RPS3, ATP6V1B2, RPL5, SEH1L, RPL22, RPLP1, ASNS, RPL27A, RPS3A
