pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.0112359550561798	0.141108304858119	0.703312764813204	3.38544236719522	0	32	TNNI2, TNNT3, TPM1, TNNC2, MYBPC2, ACTN3, MYL1, ACTN2, ACTA1, MYH8, TPM2, TMOD4, DMD, TNNI1, TNNC1, MYL3, NEB, ACTC1, TMOD2
REACTOME_GLUCONEOGENESIS	0.00854700854700855	0.125276986388098	0.644231199099951	2.67098034737335	0	21	FBP2, TPI1, ALDOA, GPI, ENO3, SLC25A11, SLC25A12, GOT1, MDH1, GOT2, PGK1
REACTOME_MUSCLE_CONTRACTION	0.0714285714285714	0.346844872918493	0.424177860791867	2.61198668158162	0	121	MYLPF, TNNI2, TNNT3, TPM1, TNNC2, CAV3, ATP2B2, CAMK2A, ATP2A1, MYBPC2, ACTN3, CASQ1, MYL1, FXYD1, ACTN2, MYL5, RYR3, ACTA1, MYH8, CAMK2B, MYL12A, TPM2, ANXA6, CACNG6, TMOD4, SLC8A3, KCNJ12, CACNA2D2, MYL6, DMD, ACTA2, TNNI1, TNNC1, MYL3
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.0045045045045045	0.0902611472231725	0.816980863638961	2.37013014676354	0	8	GADL1, ASPA, SLC25A12, GOT1, GOT2
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.027027027027027	0.232520564042303	0.38171845025036	2.21483624558253	0	79	NDUFS7, NDUFB7, NDUFS4, COX8A, NDUFA13, NDUFA1, COX7B, NDUFA7, COQ10A, NDUFS8, NDUFA3, SDHA, CYC1, NDUFB10, UQCRQ, NDUFS3, NDUFA4, COX6B1, NDUFA10, COX5B, NDUFB6, NDUFA2, COX7C, NDUFB3, SDHD, UQCR11, NDUFC2, UQCRC2, COX6C, UQCRB, NUBPL, UQCRC1, NDUFAB1, NDUFA6, NDUFS1, COX4I1, NDUFV1
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.0112359550561798	0.141108304858119	0.451359483749674	2.17264863595552	0	32	MYLPF, TPM1, CAV3, MYL5, MYL12A, TPM2, ANXA6, MYL6, ACTA2, PAK1
REACTOME_COMPLEX_I_BIOGENESIS	0.0151515151515152	0.165412748171369	0.419671388266308	2.14409386579139	0	43	NDUFS7, NDUFB7, NDUFS4, NDUFA13, NDUFA1, NDUFA7, NDUFS8, NDUFA3, NDUFB10, NDUFS3, NDUFA10, NDUFB6, NDUFA2, NDUFB3, NDUFC2, NUBPL, NDUFAB1, NDUFA6, NDUFS1, NDUFV1, NDUFB4
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.00632911392405063	0.110052836484983	0.58692646190627	2.11733604734317	0	14	APBA1, CAMK2A, ACTN2, CAMK2B, TUBA1A, NBEA, TUBB2A
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.00803212851405622	0.123673082744949	0.803046014107118	2.06643980047803	1	6	MGST3, AKR7A2, MGST2, GGT7
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	0.0344827586206897	0.250395444479595	0.340177888103068	1.97246576729066	0	83	NDUFS7, NDUFB7, NDUFS4, COX8A, NDUFA13, NDUFA1, COX7B, NDUFA7, COQ10A, NDUFS8, NDUFA3, SDHA, CYC1, NDUFB10, UQCRQ, NDUFS3, NDUFA4, COX6B1, NDUFA10, COX5B, NDUFB6, NDUFA2, COX7C, NDUFB3, SDHD, UQCR11, NDUFC2, UQCRC2, COX6C, UQCRB, NUBPL, UQCRC1, NDUFAB1, NDUFA6, NDUFS1, COX4I1, NDUFV1
