pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_MUSCLE_CONTRACTION	0.0021505376344086	0.0243164362519201	0.594097694701477	2.80448187667722	0	121	MYLPF, ATP2A1, CAV3, TNNT3, ACTN3, TNNI2, ACTA1, CASQ1, MYH8, TPM1, TNNC2, MYL1, ACTA2, LMOD1, ACTN2, TPM2, CAMK2B, FXYD1, CAMK2A, DMD, TNNI1, TMOD4, ANXA6, MYBPC2, RYR3, ATP2B2, MYBPC1, MYL12A, TNNC1, CACNG6, KCNJ12, MYL6, KCNIP2, NEB, PAK1, CACNA2D2, MYL5, MYL3, AKAP9, MYLK, TMOD2, TRDN, WWTR1, SORBS3, MYH3, MYL9, SLC8A3, CAMK2G, MYL2, SCN4A
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.00205338809034908	0.0243164362519201	0.780151894598798	2.78033818359193	0	32	TNNT3, ACTN3, TNNI2, ACTA1, MYH8, TPM1, TNNC2, MYL1, ACTN2, TPM2, DMD, TNNI1, TMOD4, MYBPC2, MYBPC1, TNNC1, NEB, MYL3, TMOD2, MYH3, MYL2
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.00197628458498024	0.0243164362519201	0.654427525608482	2.19704421758723	0	24	COL15A1, COL6A2, COL18A1, COL6A1, COL4A3, COL4A2, COL1A2, COL3A1, COL1A1, COL12A1, COL14A1, COL5A1, COL4A6, COL21A1, COL6A3, COL11A2, COL4A1, COL8A1
REACTOME_NCAM1_INTERACTIONS	0.00202429149797571	0.0243164362519201	0.692468416202588	2.16594417395403	0	19	CACNA1S, COL6A2, AGRN, COL6A1, COL4A3, COL4A2, COL3A1, CACNA1C, NCAM1, COL5A1, COL6A3, GDNF, COL4A1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.00209205020920502	0.0243164362519201	0.482043772505142	2.13980548834405	0	79	NDUFS7, NDUFS4, SDHA, COQ10A, NDUFB7, NDUFB10, NDUFA10, COX11, NDUFA7, NDUFA1, NDUFS8, CYC1, NDUFA3, COX6B1, COX8A, UQCRC2, NDUFC2, NDUFS3, UQCRQ, NDUFS1, NDUFA4, NDUFA13, COX7B, COX5B, UQCRB, NDUFV1, UQCRC1, NDUFB11, SDHD, UQCR11, COX7C, UQCRFS1, NDUFB4, NDUFB3, TMEM126B, NDUFB6, NUBPL, SDHB, NDUFA6, LRPPRC, NDUFA8, NDUFA5, TRAP1, COX6C
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.00212314225053079	0.0243164362519201	0.529444054162665	2.12996630358888	0	52	CD44, CD47, LUM, ICAM2, COL6A2, COL18A1, ITGA9, AGRN, ITGB6, VCAM1, COL6A1, FN1, COL4A3, COL4A2, COL1A2, COL3A1, COL1A1, ITGA7, JAM3, COL5A1, COL4A6, PECAM1, FBN1, JAM2, COL6A3, VWF, COL4A1, ITGA1, COL8A1, KDR, F11R
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.00217391304347826	0.0244064138143694	0.444888833610692	2.09885794025505	0	123	NDUFS7, NDUFS4, IDH3B, D2HGDH, SDHA, ME3, PDK2, COQ10A, NDUFB7, NDUFB10, PDP1, SUCLA2, NDUFA10, COX11, PDHB, NDUFA7, NDUFA1, NDUFS8, CYC1, NDUFA3, COX6B1, SLC16A1, COX8A, CS, UQCRC2, NDUFC2, NDUFS3, L2HGDH, UQCRQ, ME2, NDUFS1, SLC25A27, IDH2, NDUFA4, NDUFA13, COX7B, COX5B, UQCRB, NDUFV1, UQCRC1, NDUFB11, SDHD, UQCR11, COX7C, UQCRFS1, NDUFB4, SUCLG2, GLO1, ADHFE1, NDUFB3, TMEM126B, NDUFB6, NNT, NUBPL, FAHD1, SDHB, DLD, NDUFA6, LRPPRC, NDUFA8, NDUFA5, TRAP1, COX6C, IDH3G, FH, UCP2, BSG, COA1, NDUFA12, SUCLG1, NDUFAB1, VDAC1
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	0.0020703933747412	0.0243164362519201	0.805956339000436	2.08360561048127	0	9	UBB, GYS1, PPP1R3C, NHLRC1
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.00205338809034908	0.0243164362519201	0.580260933778592	2.06795835759778	0	32	MYLPF, CAV3, TPM1, ACTA2, LMOD1, TPM2, ANXA6, MYL12A, MYL6, PAK1, MYL5, MYLK, SORBS3, MYL9, MYH11
REACTOME_ECM_PROTEOGLYCANS	0.00207900207900208	0.0243164362519201	0.514691470984442	2.04337084685068	0	47	LAMA4, TNXB, LUM, COL6A2, ITGA9, AGRN, ITGB6, COL6A1, FN1, COL4A3, SPARC, TGFB1, COL4A2, PTPRS, BGN, COL1A2, COL3A1, LAMB2, COL1A1, ITGA7, NCAM1, COL5A1, COL4A6, COL6A3, APP, VCAN, DCN, COL4A1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	0.00214132762312634	0.0243164362519201	0.45590503917942	2.03003085661261	0	83	NDUFS7, NDUFS4, SDHA, COQ10A, NDUFB7, NDUFB10, NDUFA10, COX11, NDUFA7, NDUFA1, NDUFS8, CYC1, NDUFA3, COX6B1, COX8A, UQCRC2, NDUFC2, NDUFS3, UQCRQ, NDUFS1, SLC25A27, NDUFA4, NDUFA13, COX7B, COX5B, UQCRB, NDUFV1, UQCRC1, NDUFB11, SDHD, UQCR11, COX7C, UQCRFS1, NDUFB4, NDUFB3, TMEM126B, NDUFB6, NUBPL, SDHB, NDUFA6, LRPPRC, NDUFA8, NDUFA5, TRAP1, COX6C
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.0020746887966805	0.0243164362519201	0.636458150801304	2.02619117447343	0	20	ADAMTSL5, THSD4, SPON2, ADAMTSL4, THSD1, ADAMTSL2, THBS2, SEMA5A, ADAMTS13, ADAMTS5, ADAMTS2, ADAMTS9, POFUT2, ADAMTS10
REACTOME_SIGNALING_BY_BMP	0.00202839756592292	0.0243164362519201	0.606528700427674	1.9627783393899	0	21	SMAD7, SMAD9, SMAD6, CHRDL1, GREM2, BMPR1A, ACVR2B, ZFYVE16, SMAD1, FSTL1, BMPR2, SKI, BMP2, UBE2D1
