pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_INTERFERON_GAMMA_SIGNALING	0.00116959064327485	0.470430906389302	0.578335626648902	1.92952048239515	0	43	GBP1, CIITA, CAMK2B, CAMK2D, IRF1, PML, TRIM45, TRIM22, CAMK2A, IFNGR2, TRIM38, IRF3, ICAM1, OAS2, B2M, OAS3, GBP2, SP100, VCAM1, TRIM21, NCAM1, IFI30, TRIM2, SOCS3, JAK2, TRIM25
REACTOME_UNWINDING_OF_DNA	0.00145560407569141	0.470430906389302	0.851616004976802	1.84475646966544	0	7	MCM2, MCM3, MCM4, MCM5, MCM6
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.00289435600578871	0.47969696969697	0.778810623968638	1.80187710402755	1	9	CAMK2B, CAMK2D, PPM1F, CAMK2A
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	0.00278940027894003	0.47969696969697	0.731204667884982	1.75163559603214	1	10	CAMK2B, CAMK2D, CAMK2A
REACTOME_LONG_TERM_POTENTIATION	0.00434153400868307	0.47969696969697	0.752624185430949	1.74129145896195	2	9	CAMK2B, CAMK2D, CAMK2A, SRC, ERBB4
REACTOME_INTERLEUKIN_1_PROCESSING	0.00148588410104012	0.470430906389302	0.873495302818575	1.73939206713882	0	5	IL18, NFKB2, GSDMD
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.002460024600246	0.47969696969697	0.555534082239166	1.72766399500303	1	32	IRF1, BST2, MX1, XAF1, STAT2, PSMB8, IRF3, OAS2, OAS3, GBP2, IFITM3, IFIT3, IFI27, IFITM2, IFNAR2, IFI6, SOCS3, ISG15
REACTOME_INTERFERON_SIGNALING	0.00106269925611052	0.470430906389302	0.448887973494172	1.72367269260166	0	120	GBP1, CIITA, CAMK2B, CAMK2D, IRF1, PML, UBE2L6, BST2, TRIM45, MX1, XAF1, STAT2, PSMB8, TRIM22, CAMK2A, IFNGR2, AAAS, UBA7, TRIM38, IRF3, ICAM1, OAS2, B2M, OAS3, GBP2, SP100, IFITM3, IFIT3, IFI27, EIF4A3, DDX58, NUP160, VCAM1, TRIM21, NUP93, NCAM1, EIF2AK2, IFITM2, IFNAR2, IFI6, IFI30, TRIM2, EIF4A2, SOCS3, ISG15, PIN1, NUP155, JAK2, UBE2N
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	0.00145560407569141	0.470430906389302	0.787519601715043	1.70591190367746	0	7	CAMK2B, CAMK2D, CAMK2A
REACTOME_REGULATED_NECROSIS	0.00360144057623049	0.47969696969697	0.520083697052038	1.68642313726194	2	39	IL18, IRF1, TRAF2, TNFRSF10B, TP63, MLKL, GSDMD, FLOT2, CDC37, CASP4, FAS, CHMP4A, TP53, PELI1, BIRC3, BAX, SDCBP
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.00230149597238205	0.47969696969697	0.488833860265517	1.67033980050295	1	52	ICAM2, COL4A6, COL7A1, F11R, CD47, COL4A5, ICAM1, TNC, AGRN, VCAM1, COL1A1, COL3A1, COL6A1, LUM, COL1A2, ITGA3, COL6A2, ITGA6, COL18A1, ITGAV, ITGA1, BSG, COL5A1, COL4A3, ITGA9, COL8A1, VWF, PECAM1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.00557880055788006	0.519484781360243	0.667224783940739	1.63350130647731	3	11	OSBPL10, PLA2G4B, PLA1A, LPCAT4, PLA2G4F, LPCAT3, OSBPL8, PLA2R1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.00794701986754967	0.542247088376342	0.589570973533526	1.62093351428732	5	18	MAGED1, TRAF2, TNFRSF10B, DAPK1, FAS, DAPK2
REACTOME_SODIUM_CALCIUM_EXCHANGERS	0.00891530460624071	0.542247088376342	0.813052795300421	1.61903284167325	5	5	SLC8A3, SLC24A3, SRI
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.0104849279161206	0.542247088376342	0.577016987430033	1.61829227616827	7	19	MCM2, MCM3, POLE, MCM4, MCM5, MCM6, ORC3, CDK2, RPA3
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	0.0104011887072808	0.542247088376342	0.805140513329228	1.60327710669763	6	5	EDA2R, TNFRSF6B, TNFRSF14
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	0.00324675324675325	0.47969696969697	0.942973919813157	1.60073629274383	1	3	EPHX2, CYP2J2, CYP1B1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.00454545454545455	0.47969696969697	0.454431667683405	1.5999924520327	3	64	CEP78, HAUS5, CSNK1E, CEP131, CEP57, DYNLL1, TUBGCP5, TUBGCP6, OFD1, TUBGCP2, AKAP9, NINL, CEP192, PPP2R1A, MZT2B, CNTRL, CENPJ, CLASP1, HAUS4, CEP290, DCTN3, TUBA1A, CETN2, SDCCAG8, CKAP5, SFI1, TUBGCP4
REACTOME_RHOBTB_GTPASE_CYCLE	0.011070110701107	0.542247088376342	0.513766823948273	1.59777135542219	8	32	ACTG1, SRRM1, DDX39B, CDC37, COPS4, CPSF7, PHIP, HSP90AB1, RBMX, PDE5A, HNRNPC, GPS1
