pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_COMPLEMENT_CASCADE	0.00175438596491228	0.0390663390663391	0.781691211835471	2.53681453161502	0	21	C7, CD81, CFD, CFB, SERPING1, CLU, CFI, C1S, C1R, PROS1, CFH, C3, C8G
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.00142450142450142	0.0390663390663391	0.478537594202961	2.3178565882635	0	184	P3H1, COL7A1, LAMA3, ACTN1, LAMA5, ADAMTS1, ADAMTS9, CAPN15, ITGA3, ITGA5, HTRA1, COL4A6, ADAM15, VCAM1, COL27A1, SERPINH1, ADAMTS4, TIMP2, CTSK, ITGB4, P3H3, PTPRS, MMP2, VCAN, LOXL4, MFAP4, CD44, TIMP1, COL16A1, JAM3, COL18A1, FBLN1, BMP1, EMILIN1, CD47, BGN, TGFB1, COLGALT1, FGF2, ADAMTS2, EFEMP1, CAPN10, PCOLCE, COL6A1, PHYKPL, SERPINE1, COL6A2, PPIB, MMP14, FBLN5, A2M, ELN, PXDN, LRP4, F11R, COL1A1, COL5A1, ITGA9, THBS1, PLOD3, COL6A3, DDR2, TNC, ASPN, COL4A5, PECAM1, LUM, COMP, LOX, LAMA4, COL14A1, LTBP3, CAPN5, FMOD, CAPN2, LTBP2
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.00162337662337662	0.0390663390663391	0.604874471396846	2.29634711904008	0	45	IRF3, STAT2, IFITM2, IFITM1, IFITM3, ADAR, PSMB8, HLA-A, HLA-F, HLA-B, MX2, IP6K2, IFI35, HLA-H, XAF1, IRF1, BST2, HLA-C, HLA-E, IRF9, SOCS3, TYK2, IRF7, MX1, GBP2, IFI27, EGR1, OAS2, RNASEL
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.00175438596491228	0.0390663390663391	0.671813833504456	2.18023059434472	0	21	POFUT2, ADAMTS1, ADAMTS9, ADAMTS4, THBS2, ADAMTSL4, ADAMTS13, ADAMTS17, ADAMTS2, ADAMTS10, THBS1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.00175746924428822	0.0390663390663391	0.622288966348217	2.17716521545597	0	31	NPDC1, CD81, IFITM1, PILRB, HLA-A, HLA-F, MICA, VCAM1, HLA-B, NECTIN2, B2M, HLA-C, HLA-E, C3, COL1A1, CLEC2B
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.00161812297734628	0.0390663390663391	0.560628602690449	2.15574384664558	0	48	ADCY4, RAMP3, GNB1, ADCY5, PTGIR, SRC, ADCY3, PDE1A, GRK3, GNAI2, GNB4, GRK5, PDE8A, ADCY6, PTH1R, PDE2A, ADM, ARRB2, RAMP1, GPR176, PDE3A, GNB2, PTGER4, ADRB2, GNG11, P2RY11, CALCRL, GNG12, PDE4C, RAMP2, ARRB1
REACTOME_INTERFERON_GAMMA_SIGNALING	0.00161812297734628	0.0390663390663391	0.53537022002383	2.15295507437681	0	61	IRF3, TRIM22, PML, HLA-A, HLA-F, VCAM1, HLA-B, CD44, TRIM38, CIITA, GBP1, HLA-DPA1, HLA-H, B2M, HLA-DRA, HLA-DPB1, HLA-DQA1, IRF1, TRIM21, HLA-DRB1, HLA-C, HLA-E, IRF9, SOCS3, HLA-DQB1, IRF7, SP100, GBP2, TRIM2, OAS2, TRIM25, PRKCD, OAS3
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.00165289256198347	0.0390663390663391	0.571196457711437	2.14286123148438	0	43	P3H1, COL7A1, COL4A6, COL27A1, SERPINH1, P3H3, COL16A1, COL18A1, BMP1, COLGALT1, ADAMTS2, PCOLCE, COL6A1, COL6A2, PPIB, COL1A1, COL5A1, PLOD3, COL6A3, COL4A5, COL14A1, COL12A1, PLOD2, COL11A2, COL4A2, COL1A2, CRTAP, COL5A2, COL28A1, COL5A3, COL3A1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.00161030595813205	0.0390663390663391	0.514673431192702	2.14222084974117	0	73	COL7A1, LAMA3, LAMA5, ADAMTS1, ADAMTS9, CAPN15, HTRA1, COL4A6, ADAM15, ADAMTS4, TIMP2, CTSK, MMP2, CD44, TIMP1, COL16A1, COL18A1, BMP1, CAPN10, COL6A1, PHYKPL, COL6A2, MMP14, A2M, ELN, COL1A1, COL5A1, COL6A3, COL4A5, COL14A1, CAPN5, CAPN2
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.0018450184501845	0.0390663390663391	0.840945698500975	2.10073512111655	0	9	HLA-A, HLA-F, HLA-B, B2M, HLA-C, HLA-E
REACTOME_COLLAGEN_FORMATION	0.00161290322580645	0.0390663390663391	0.519085552402872	2.08596159696275	0	60	P3H1, COL7A1, LAMA3, COL4A6, COL27A1, SERPINH1, ITGB4, P3H3, LOXL4, COL16A1, COL18A1, BMP1, COLGALT1, ADAMTS2, PCOLCE, COL6A1, COL6A2, PPIB, PXDN, COL1A1, COL5A1, PLOD3, COL6A3, COL4A5, LOX, COL14A1, COL12A1, PLOD2, COL11A2, COL4A2, COL1A2, LOXL2, CRTAP, COL5A2, COL28A1, COL5A3, COL3A1, LAMC2
REACTOME_GPCR_LIGAND_BINDING	0.00160771704180064	0.0390663390663391	0.482860939983579	2.06519535567443	0	83	GABBR1, ACKR1, RAMP3, GNB1, CNR1, PTGFR, PTGIR, GPR4, GNB4, ANXA1, ADRA2B, EDNRA, LPAR6, WNT2B, LPAR1, FZD6, OPN4, C3, LTB4R, S1PR1, PTCH1, PTH1R, CXCR6, ADM, CX3CL1, AGTR1, FZD3, AVPR1A, RAMP1, WNT11, CXCR4, PTCH2, CXCL12, SMO, GNB2, PTGER4, SSTR2, ADRB2, GNG11, P2RY11, CALCRL, ECE1, GNG12, EDNRB, RAMP2, ADRA2C, EDN1, S1PR3, SAA1, ACKR3
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	0.00175746924428822	0.0390663390663391	0.609774207674139	2.03247456526413	0	24	MLKL, FLOT2, FAS, TNFRSF10B, SDCBP, TRAF2, OGT, PELI1, BIRC3, RPS27A
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.00177935943060498	0.0390663390663391	0.66174061225674	2.00419087711279	0	16	PLCG1, PLCG2, HLA-DPA1, HLA-DRA, HLA-DPB1, HLA-DQA1, HLA-DRB1, VASP, HLA-DQB1, LCP2
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.0016	0.0390663390663391	0.504348010295145	1.99859065775645	0	55	COL7A1, ITGA3, ITGA5, COL4A6, VCAM1, CD44, COL16A1, JAM3, COL18A1, CD47, COL6A1, COL6A2, F11R, COL1A1, COL5A1, ITGA9, THBS1, COL6A3, TNC, COL4A5, PECAM1, LUM, COMP, ITGAM, ITGA10, COL4A2, COL1A2, JAM2, AGRN, ICAM2, COL5A2, COL5A3, COL3A1, ICAM1, COL8A1, VWF, ITGA8
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.00184842883548983	0.0390663390663391	0.771872363538393	1.99772854591673	0	10	CFD, CFB, C1S, C1R, C3
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.0016260162601626	0.0390663390663391	0.500688700142382	1.9886646397705	0	57	ADCY4, PLCG1, MYH9, RAMP3, ITPR3, PLCG2, GNB1, ADCY5, PTGIR, SRC, ADCY3, GNAI2, GNB4, FYN, ITPR1, GGT5, ADCY6, FGR, PTH1R, MAPK14, PRKX, ADM, RAMP1, GPR176, CREB1, GNB2, PTGER4, ADRB2, GNG11, P2RY11, CALCRL, GNG12, RAMP2
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.00353982300884956	0.0390663390663391	0.58066453670611	1.96673356890965	1	26	COL7A1, COL4A6, COL27A1, COL16A1, COL18A1, COL6A1, COL6A2, COL1A1, COL5A1, COL6A3, COL4A5, COL14A1, COL12A1, COL11A2, COL4A2, COL1A2, COL5A2, COL28A1, COL5A3, COL3A1, COL8A1
REACTOME_ECM_PROTEOGLYCANS	0.00161030595813205	0.0390663390663391	0.498745016074792	1.94900904843442	0	52	LAMA3, LAMA5, COL4A6, PTPRS, VCAN, BGN, TGFB1, COL6A1, SERPINE1, COL6A2, LRP4, COL1A1, COL5A1, ITGA9, COL6A3, TNC, ASPN, COL4A5, LUM, COMP, LAMA4, FMOD, DCN, COL4A2, COL1A2, AGRN, TNXB, COL5A2, APP, LAMA2, COL5A3, COL3A1, MUSK, ITGA8, FN1, LAMB1, NCAM1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.00352733686067019	0.0390663390663391	0.566370491539361	1.9471465579369	1	29	HBA2, HBB, SCARF1, LRP1, SCARB1, IGHA1, APOL1, COL1A1, FTL, STAB1, SSC5D, HSP90B1, APOE, COL4A2, COL1A2, SAA1, HSPH1, SCARA5, HSP90AA1, COL3A1, COLEC12
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.00161030595813205	0.0390663390663391	0.502164915316155	1.94091538613865	0	49	ACKR1, CNR1, PTGFR, PTGIR, GPR4, ANXA1, ADRA2B, EDNRA, LPAR6, LPAR1, OPN4, C3, LTB4R, S1PR1, CXCR6, CX3CL1, AGTR1, AVPR1A, CXCR4, CXCL12, PTGER4, SSTR2, ADRB2, P2RY11, ECE1, EDNRB, ADRA2C, EDN1, S1PR3, SAA1, ACKR3
REACTOME_INTERFERON_SIGNALING	0.00148148148148148	0.0390663390663391	0.403119083622045	1.90454906952516	0	150	IRF3, STAT2, IFITM2, PLCG1, TRIM22, FLNA, IFITM1, IFITM3, ADAR, PML, PSMB8, HLA-A, HLA-F, VCAM1, HLA-B, MX2, IP6K2, UBE2L6, AAAS, CD44, TRIM38, CIITA, NUP85, GBP1, HLA-DPA1, IFI35, HLA-H, B2M, XAF1, HLA-DRA, HLA-DPB1, HLA-DQA1, IRF1, BST2, TRIM21, HLA-DRB1, UBA7, HLA-C, HLA-E, IRF9, RPS27A, NUP210, SOCS3, HLA-DQB1, TYK2, IRF7, MX1, SP100, FLNB, EIF4A3, GBP2, NUP155, NUP107, IFI27, EGR1, NUP160, TRIM2, NUP35, EIF4A1, OAS2, NUP50, RNASEL, TRIM25, PRKCD
