pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.00129366106080207	0.0425839627189459	0.538089401200925	2.57733553586248	0	184	P3H1, COL7A1, VCAM1, ACTN1, HTRA1, VCAN, CTSK, LAMA3, ADAMTS1, P3H3, COL4A6, ADAMTS9, MMP2, SERPINH1, TIMP2, ITGA3, MFAP4, LAMA5, COL27A1, COL1A1, BGN, ADAMTS4, JAM3, LOXL4, FBLN1, PTPRS, COL18A1, COL6A1, CD44, ITGB4, CAPN15, EMILIN1, ITGA5, PCOLCE, ADAM15, COL16A1, COL6A2, FBLN5, CD47, COL5A1, FGF2, TGFB1, EFEMP1, A2M, TIMP1, LUM, ADAMTS2, ELN, BMP1, F11R, PXDN, MMP14, ASPN, LRP4, PPIB, LAMA4, CAPN5, THBS1, TNC, COMP, LTBP3, COL14A1, COL6A3, COLGALT1, DDR2, COL4A5, COL1A2, PECAM1, LOX, COL12A1, LTBP2, PHYKPL, COL3A1, ITGA9, COL5A2, SERPINE1, FMOD, CAPN10, JAM2, CAPN2, LOXL2, PLOD2, SDC2, BMP2, APP, FN1, AGRN, COL8A1, ITGAM, EFEMP2, MUSK, COL11A2, FBLN2, LTBP1, TNXB, ICAM2, CRTAP, COL4A2, PLOD3, NID2, NTN4, LTBP4, DCN, ITGA10
REACTOME_COMPLEMENT_CASCADE	0.00167224080267559	0.0425839627189459	0.77784743109129	2.48833630731776	0	21	C7, CD81, CFD, CLU, CFB, SERPING1, CFI, C1R, C1S, PROS1, C3, CFH, C8G
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.00153609831029186	0.0425839627189459	0.647049968361673	2.47268804208641	0	45	IRF3, STAT2, IFITM2, IFITM1, HLA-F, HLA-A, HLA-B, IFITM3, ADAR, PSMB8, MX2, IFI35, BST2, XAF1, HLA-H, IP6K2, HLA-E, IRF1, HLA-C, SOCS3, IRF9, MX1, TYK2, IFI27, GBP2, EGR1, OAS2, IRF7, IFIT5, OAS3, RNASEL
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.00155763239875389	0.0425839627189459	0.643019472015498	2.42188039673279	0	43	P3H1, COL7A1, P3H3, COL4A6, SERPINH1, COL27A1, COL1A1, COL18A1, COL6A1, PCOLCE, COL16A1, COL6A2, COL5A1, ADAMTS2, BMP1, PPIB, COL14A1, COL6A3, COLGALT1, COL4A5, COL1A2, COL12A1, COL3A1, COL5A2, PLOD2, COL8A1, COL11A2, CRTAP, COL4A2, PLOD3
REACTOME_COLLAGEN_FORMATION	0.00156739811912226	0.0425839627189459	0.592183810860223	2.37891786080993	0	60	P3H1, COL7A1, LAMA3, P3H3, COL4A6, SERPINH1, COL27A1, COL1A1, LOXL4, COL18A1, COL6A1, ITGB4, PCOLCE, COL16A1, COL6A2, COL5A1, ADAMTS2, BMP1, PXDN, PPIB, COL14A1, COL6A3, COLGALT1, COL4A5, COL1A2, LOX, COL12A1, COL3A1, COL5A2, LOXL2, PLOD2, COL8A1, COL11A2, CRTAP, COL4A2, PLOD3
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.00153609831029186	0.0425839627189459	0.59446914382381	2.36344147743541	0	55	COL7A1, VCAM1, COL4A6, ITGA3, COL1A1, JAM3, COL18A1, COL6A1, CD44, ITGA5, COL16A1, COL6A2, CD47, COL5A1, LUM, F11R, THBS1, TNC, COMP, COL6A3, COL4A5, COL1A2, PECAM1, COL3A1, ITGA9, COL5A2, JAM2, FN1, AGRN, COL8A1, ITGAM
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.00167224080267559	0.0425839627189459	0.737167461365454	2.35820095994332	0	21	THBS2, POFUT2, ADAMTS1, ADAMTS9, ADAMTS4, ADAMTS13, ADAMTS10, ADAMTS2, ADAMTSL4, SPON2, ADAMTS17, THBS1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.0015015015015015	0.0425839627189459	0.560225690360411	2.34285156914886	0	73	COL7A1, HTRA1, CTSK, LAMA3, ADAMTS1, COL4A6, ADAMTS9, MMP2, TIMP2, LAMA5, COL1A1, ADAMTS4, COL18A1, COL6A1, CD44, CAPN15, ADAM15, COL16A1, COL6A2, COL5A1, A2M, TIMP1, ELN, BMP1, MMP14, CAPN5, COL14A1, COL6A3, COL4A5, COL1A2, COL12A1, PHYKPL, COL3A1, COL5A2, CAPN10, CAPN2, FN1, COL8A1, COL11A2
REACTOME_ECM_PROTEOGLYCANS	0.00152671755725191	0.0425839627189459	0.586690679084493	2.3167231877021	0	52	VCAN, LAMA3, COL4A6, LAMA5, COL1A1, BGN, PTPRS, COL6A1, COL6A2, COL5A1, TGFB1, LUM, ASPN, LRP4, LAMA4, TNC, COMP, COL6A3, COL4A5, COL1A2, COL3A1, ITGA9, COL5A2, SERPINE1, FMOD, APP, FN1, AGRN, MUSK, TNXB, COL4A2, DCN
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.00155038759689922	0.0425839627189459	0.614908185232978	2.31524382471561	0	42	COL7A1, LAMA3, COL4A6, COL27A1, COL1A1, LOXL4, COL18A1, COL6A1, ITGB4, PCOLCE, COL6A2, COL5A1, BMP1, PXDN, COL14A1, COL6A3, COL4A5, COL1A2, LOX, COL12A1, COL3A1, COL5A2, LOXL2, COL8A1, COL11A2
REACTOME_INTERFERON_GAMMA_SIGNALING	0.00154559505409583	0.0425839627189459	0.563089451569187	2.27422450988816	0	61	IRF3, VCAM1, TRIM22, HLA-F, HLA-A, HLA-B, HLA-DPA1, PML, HLA-DPB1, GBP1, CIITA, HLA-DRA, HLA-DQA1, HLA-DRB1, CD44, B2M, HLA-H, TRIM38, HLA-E, HLA-DQB1, IRF1, TRIM21, HLA-C, SP100, SOCS3, IRF9, TRIM2, GBP2, HLA-DRB5, OAS2, IRF7, IFNGR2, OAS3
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.00164473684210526	0.0425839627189459	0.662376969376373	2.22961633285667	0	26	COL7A1, COL4A6, COL27A1, COL1A1, COL18A1, COL6A1, COL16A1, COL6A2, COL5A1, COL14A1, COL6A3, COL4A5, COL1A2, COL12A1, COL3A1, COL5A2, COL8A1, COL11A2, COL4A2, COL21A1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.00166112956810631	0.0425839627189459	0.638628288132315	2.22211374663655	0	31	NPDC1, VCAM1, CD81, IFITM1, HLA-F, HLA-A, HLA-B, PILRB, COL1A1, MICA, NECTIN2, B2M, HLA-E, C3, HLA-C, COL1A2, CLEC2B, COL3A1, LILRB5, CD34, ICAM2, COLEC12, CD99, ICAM1
