Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	335.915372235338	-3.51522124665578e-06	6.20811567371392e-06	-0.566229985298074	0.571237448675102	0.686429528458691
MTND2P28	335.915372235338	-1.44802533334664e-05	3.3148077349489e-06	-4.36835391108727	1.25186512990576e-05	9.6195144926399e-05
MTCO1P12	335.915372235338	-1.31916592310117e-06	3.34848208495735e-06	-0.39395937909519	0.693611029759406	0.93468564127206
MTCO2P12	335.915372235338	5.53504275899115e-05	2.40331868422522e-05	2.30308314720049	0.0212741653265034	0.170193322612027
MTATP6P1	335.915372235338	-1.13137060305309e-05	1.9592352280648e-06	-5.77455216630924	7.71580230131342e-09	4.61814226639347e-08
MTCO3P12	335.915372235338	-1.33333104410272e-05	2.03528336788772e-05	-0.655108308326859	0.512398023217479	0.80032643591307
LINC01128	335.915372235338	-8.7898055066204e-05	6.29548007945825e-05	-1.39620893016578	0.162651588311523	0.35071213798601
KLHL17	335.915372235338	-0.00196724148918311	0.000886195284109632	-2.21987357014613	0.0264273510704698	0.036768488445871
PERM1	335.915372235338	2.38387947295491e-05	9.51098361360648e-06	2.50644893294161	0.0121950672257972	0.0216801195125283
HES4	335.915372235338	0.00138016357590057	0.000523074011905832	2.63856269760356	0.00832583030711463	0.0266426569827668
ISG15	335.915372235338	-0.000249573007540054	0.00027804818831239	-0.897589044024469	0.369404682110808	0.676941355288786
AGRN	335.915372235338	0.000948752876934866	0.000279463468512965	3.39490840066938	0.000686515649853995	0.00274606259941598
C1orf159	335.915372235338	0.00148047173134853	0.000952004209910831	1.5551104878908	0.1199197575623	0.159893010083067
SDF4	335.915372235338	-0.000155195970916685	6.133380679663e-05	-2.5303495579735	0.0113948939440691	0.0214492121300125
B3GALT6	335.915372235338	-0.000923369712251732	0.000265374885078162	-3.47949170841757	0.000502365914584312	0.00123659302051523
UBE2J2	335.915372235338	-0.000246651261407614	0.000127236318311766	-1.93852875248438	0.0525587464359343	0.0989341109382294
SCNN1D	335.915372235338	0.00168845714197398	0.000552124915247416	3.05810713363181	0.00222739928621496	0.00356383885794394
ACAP3	335.915372235338	-0.000195033722976775	7.39350683205865e-05	-2.63790549473895	0.00834198259858775	0.0148301912863782
CPTP	335.915372235338	-0.000166043999939147	6.80316172566696e-05	-2.44068870673318	0.0146592848754769	0.0203955267832721
DVL1	335.915372235338	-1.18827596713258e-05	1.92840058497176e-05	-0.616197680291611	0.5377640592562	0.819449995057066
MXRA8	335.915372235338	0.000190594867963094	7.00251823291107e-05	2.72180466546048	0.00649265069157477	0.0129853013831495
AURKAIP1	335.915372235338	-4.72790188874365e-05	4.8691241855392e-05	-0.970996365791004	0.331550088314532	0.558400148740264
CCNL2	335.915372235338	7.91286262195201e-06	3.41248332166831e-05	0.231879891447602	0.816631303204306	0.871073390084594
RP4.758J18.2	335.915372235338	-0.0013594510869126	0.000574597344558143	-2.36591954311588	0.0179853524984317	0.031973959997212
ATAD3B	335.915372235338	-0.000454039245228935	0.000309698337227089	-1.46606936703056	0.142629390079803	0.169042240094581
ATAD3A	335.915372235338	-0.000629071899512986	0.000139619448613636	-4.50561799061245	6.61800529301656e-06	2.64720211720662e-05
SSU72	335.915372235338	-0.000146028619295432	2.99143259473085e-05	-4.88156141484346	1.05249133624818e-06	8.45679833981964e-06
RP11.345P4.9	335.915372235338	0.00133215610175247	0.000239883558531747	5.55334475570643	2.80254566029545e-08	1.49469101882424e-07
CDK11B	335.915372235338	-0.000272627751781132	5.03162013280455e-05	-5.41828962809982	6.01718852000518e-08	4.81375081600414e-07
SLC35E2B	335.915372235338	1.84967593166145e-05	9.17399898289056e-05	0.201621554036695	0.840212593581795	0.908204372931941
CDK11A	335.915372235338	-0.000496209759173129	0.000169320146731022	-2.93060081008196	0.00338307205327925	0.00569780556341769
RP1.283E3.4	335.915372235338	0.00191852029858749	0.000811709339357065	2.36355577737605	0.0181005017232482	0.115843211028788
NADK	335.915372235338	-0.000220312653245803	0.000131286464260735	-1.67810637971224	0.0933263335284061	0.124435111371208
GNB1	335.915372235338	-1.44598005175838e-05	6.27681013668689e-05	-0.230368614036431	0.817805347684048	0.934634683067483
CALML6	335.915372235338	0.000502484149855825	6.83179107162302e-05	7.35508660302825	1.90803371063216e-13	6.1057078740229e-12
TMEM52	335.915372235338	0.000256592536924934	2.98617534832187e-05	8.59268150710341	8.49628031800791e-18	2.71880970176253e-16
