Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	500.193962995214	-4.00297586793195e-06	5.65073646768693e-06	-0.708398965483969	0.478697534700052	0.666013961321811
MTND2P28	500.193962995214	1.26539088330644e-06	3.03856111364928e-06	0.416444111531042	0.677085055606246	0.860733087241544
MTCO1P12	500.193962995214	-3.34619593725975e-07	3.04818085528158e-06	-0.109776817588162	0.912586376793157	0.999999987037374
MTCO2P12	500.193962995214	1.52266696986203e-05	2.19052273129772e-05	0.695115804144137	0.486982731222834	0.651258383860714
MTATP6P1	500.193962995214	1.41999150667886e-06	1.80063090705468e-06	0.78860776026641	0.430341293896895	0.510034126100024
MTCO3P12	500.193962995214	4.90104358035479e-06	1.85128956104964e-05	0.264736737216625	0.791212274684232	0.941012848463427
LINC01128	500.193962995214	9.55634753270429e-05	5.7235906562243e-05	1.66964203184446	0.0949902091148275	0.233822053205729
KLHL17	500.193962995214	-0.00314999192213644	0.000803626524847503	-3.91972119478533	8.86514646272809e-05	0.000141842343403649
PERM1	500.193962995214	3.65035153060829e-05	8.58614375290906e-06	4.25144469468208	2.12395962930569e-05	5.66389234481516e-05
HES4	500.193962995214	0.00160333148712304	0.000474306529796361	3.38036983764784	0.000723883526587343	0.00330918183582785
ISG15	500.193962995214	9.41430322118451e-05	0.000252840802924982	0.372341137675384	0.709638873467145	0.843009035436124
AGRN	500.193962995214	0.000169230303648469	0.000255661091132099	0.661932180994365	0.508014686496938	0.602091480292668
C1orf159	500.193962995214	-0.00358436854008064	0.000862323087694783	-4.1566422043304	3.22959178519379e-05	6.0792315956589e-05
SDF4	500.193962995214	-0.000101456755739632	5.58996891178318e-05	-1.81497889059399	0.0695271535735677	0.10594613877877
B3GALT6	500.193962995214	-0.00057386719197463	0.000242069033468531	-2.37067576860975	0.0177555992805149	0.0299041672092883
UBE2J2	500.193962995214	-0.000269742725276954	0.000115621125551156	-2.33298823196119	0.0196487629654549	0.0419173609929705
SCNN1D	500.193962995214	-0.00095850738921971	0.000504238449528678	-1.90090103227084	0.05731497687159	0.0764199691621199
ACAP3	500.193962995214	-0.00017414086941011	6.73069656703144e-05	-2.58726370555899	0.00967415228582957	0.0162933091129761
CPTP	500.193962995214	0.000174792850731281	6.17319027911458e-05	2.83148328219606	0.00463326555852757	0.00780339462488853
DVL1	500.193962995214	5.80875234257929e-06	1.75572747973179e-05	0.330845897762372	0.740760889902572	0.943251296958917
MXRA8	500.193962995214	-0.000121448835503463	6.40234465622076e-05	-1.89694310482736	0.0578354475908453	0.0881302058527166
AURKAIP1	500.193962995214	-1.34669001249951e-05	4.43400240848826e-05	-0.303718827468714	0.761342112939053	0.911218749276162
CCNL2	500.193962995214	-0.000154561095054433	3.07366188113995e-05	-5.02856530846228	4.94163210022533e-07	8.3227488003795e-07
RP4.758J18.2	500.193962995214	-0.000770703845208931	0.000523750913382549	-1.47150835543461	0.141153689564178	0.196387742002334
ATAD3B	500.193962995214	-0.00155513852994673	0.000278904247765019	-5.57588685869336	2.46271956615466e-08	5.25380174112994e-08
ATAD3A	500.193962995214	-0.000213694181737738	0.000128178739010014	-1.66715777817913	0.0954830357907075	0.160813533963297
SSU72	500.193962995214	-6.11550001898769e-05	2.73837283490671e-05	-2.23326054839279	0.025531767531266	0.0453898089444729
RP11.345P4.9	500.193962995214	0.000342263365528117	0.000221568331615055	1.54473052639469	0.122411457844077	0.163215277125436
CDK11B	500.193962995214	-0.000150498207697742	4.60776288846925e-05	-3.26618819892747	0.00109005777947449	0.00232545659621224
SLC35E2B	500.193962995214	-0.000157296214264646	8.33579549531989e-05	-1.88699704009005	0.0591607237654479	0.099639113710228
CDK11A	500.193962995214	-0.000657634557852796	0.000153351817615313	-4.28840406380111	1.79961496630301e-05	4.7989732434747e-05
RP1.283E3.4	500.193962995214	0.000216749415712149	0.000741398526754782	0.292352099296576	0.770017428317532	0.921551817822547
NADK	500.193962995214	-0.000509882129383473	0.000118627122787606	-4.29819182495374	1.7219710794781e-05	3.24135732607641e-05
GNB1	500.193962995214	-0.000118971367819044	5.70421403248094e-05	-2.08567503150473	0.0370080696436097	0.0493440928581462
CALML6	500.193962995214	6.38431270596687e-05	6.34354713414652e-05	1.00642630549727	0.314210544962279	0.437162497338822
TMEM52	500.193962995214	3.70361828609856e-05	2.81004036922595e-05	1.31799469027513	0.187505425380123	0.230775908160151
FAAP20	500.193962995214	-0.000912927000968126	0.000328537857291001	-2.77875739647107	0.00545672621886218	0.00873076195017948
SKI	500.193962995214	-4.46915117656103e-05	5.38947275455243e-05	-0.829237177752868	0.406970211457626	0.482335065431261
RER1	500.193962995214	-0.000123580667746349	6.72032569325703e-05	-1.83890890690531	0.0659285855237283	0.0958961243981503
PEX10	500.193962995214	0.000521986151664232	0.000303975247364552	1.71719952920451	0.085942721551481	0.171885443102962
PANK4	500.193962995214	0.000149064594962764	0.000109100863031762	1.36630078645086	0.171844574275941	0.549902637683013
TNFRSF14	500.193962995214	-0.00125723973412596	0.000255228760365172	-4.92593284678086	8.39588306927248e-07	1.49260143453733e-06
MEGF6	500.193962995214	-0.000382820641072921	0.000143287241868117	-2.6717008163593	0.00754679012685501	0.0201247736716134
TPRG1L	500.193962995214	-1.0375909993334e-05	6.35776292391025e-05	-0.163200643331829	0.870360459693251	0.968282466084763
WRAP73	500.193962995214	-0.000660102309702822	0.000287415352440363	-2.29668423797852	0.0216367892546266	0.0346188628074026
TP73.AS1	500.193962995214	-0.000142736453687835	0.000160340939661054	-0.890205919895236	0.373355326529586	0.442495201812843
LRRC47	500.193962995214	-3.46295120096391e-06	3.43083621910268e-05	-0.100936068637798	0.919601210674557	0.976261806217297
C1orf174	500.193962995214	-0.000354538785928015	0.000311303786450504	-1.13888362865893	0.254751694804737	0.467695639245346
NPHP4	500.193962995214	0.000203162293674936	0.000218979927313939	0.927766741760188	0.353528579359006	0.514223388158554
KCNAB2	500.193962995214	-1.14294013911628e-05	3.91134644498851e-05	-0.292211430306998	0.770124972726657	0.849793073353552
