Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RERE	326.427122578652	-6.63496733165965e-06	3.80720192448774e-06	-1.74274111624704	0.0813788460987438	0.173608205010653
ENO1	326.427122578652	-2.9215220709535e-05	7.4667608337639e-06	-3.91270342789431	9.1268596394221e-05	0.00017179971085971
GPR157	326.427122578652	3.8829782464929e-05	4.2314795752516e-05	0.917640786736405	0.358806957213627	0.521901028674366
H6PD	326.427122578652	-3.29501601772667e-05	8.30559855576098e-06	-3.9672228263924	7.2715001844333e-05	0.000290860007377332
SPSB1	326.427122578652	-5.95576884109567e-05	2.07855717917614e-05	-2.86533798577354	0.00416564370479192	0.0102538921964109
RP13.392I16.1	326.427122578652	-0.000135401530930394	8.61541115830202e-05	-1.57162007062099	0.116038688941965	0.201048701474235
SLC25A33	326.427122578652	-0.000120041193359992	4.04658749684065e-05	-2.96647961902994	0.003012303254587	0.0056702178909873
CLSTN1	326.427122578652	-0.000125520710093557	4.85192948686168e-05	-2.58702667533502	0.00968080973366211	0.0221275651055134
CTNNBIP1	326.427122578652	0.000354709835472361	0.000151827033476231	2.33627587492772	0.0194768680381045	0.0296790370104449
LZIC	326.427122578652	-8.22238909636589e-05	0.000221617891411753	-0.371016484453828	0.710625253786473	0.89894071377382
NMNAT1	326.427122578652	0.00031317308699581	9.32789119087663e-05	3.35738357778141	0.000786838720024678	0.00157367744004936
RBP7	326.427122578652	-0.000420258982005544	0.000164498688523172	-2.5547862161001	0.010625303453749	0.0200005712070569
UBE4B	326.427122578652	-1.22733395060312e-05	1.74579700413549e-05	-0.703022142720935	0.482041950350319	0.60621676178881
KIF1B	326.427122578652	8.9232030821215e-06	3.73547078939622e-06	2.38877602990541	0.0169046042610421	0.0270473668176674
PGD	326.427122578652	-0.000115244772199342	5.95612919058501e-05	-1.93489376257171	0.0530033337773249	0.0997709812279057
DFFA	326.427122578652	-0.000165585247652709	9.51867700148377e-05	-1.73958258723242	0.0819323389803597	0.137395825096886
PEX14	326.427122578652	-0.000124590134706458	0.000147931843179502	-0.8422130896813	0.399668688197075	0.611281490780611
CASZ1	326.427122578652	2.50564706976953e-05	4.64349079092162e-05	0.539604186287665	0.589470028984748	0.770777372874621
C1orf127	326.427122578652	0.000315308759295162	0.000112953792494786	2.79148448521298	0.00524668728880233	0.0104933745776047
TARDBP	326.427122578652	-3.82903092072874e-05	1.8027607787484e-05	-2.12398170953504	0.0336716730413964	0.0673433460827929
RP4.635E18.8	326.427122578652	-0.00222557491639861	0.000417194016743411	-5.33462807969131	9.57405894933276e-08	2.55308238648874e-07
SRM	326.427122578652	-0.000106351159362305	3.73937359302302e-05	-2.84409023909076	0.00445384319853421	0.00829951481419566
EXOSC10	326.427122578652	-0.00026107227763801	6.48217685651177e-05	-4.02754018313687	5.63634367877595e-05	0.000138740767477562
MTOR	326.427122578652	-5.25710183743947e-05	2.21702083364229e-05	-2.37124602424358	0.0177282260467931	0.0378202155664919
UBIAD1	326.427122578652	-0.000201912879734808	8.48776661666534e-05	-2.37886936403695	0.0173658290795491	0.0326886194438572
FBXO44	326.427122578652	-0.000555909240206503	0.000259184010241451	-2.14484388789504	0.0319653308662877	0.0568272548734003
FBXO6	326.427122578652	0.000198467160544851	0.000185536588329029	1.06969284243219	0.284757589156654	0.396184471870128
AGTRAP	326.427122578652	-0.000156016404377912	3.84870733453009e-05	-4.05373521073305	5.04062688844955e-05	0.000134416717025321
MTHFR	326.427122578652	-3.75436530337339e-05	5.66923780061283e-05	-0.662234578159264	0.507820896959156	0.56035409319631
CLCN6	326.427122578652	-0.00049978931586178	6.35485695916284e-05	-7.86468238504017	3.70035098422255e-15	1.69158902135888e-14
KIAA2013	326.427122578652	-2.30600531778058e-05	3.87653307163243e-05	-0.594862800128133	0.551935185049163	0.679304843137432
PLOD1	326.427122578652	-3.59559243370691e-05	4.60215001112065e-05	-0.781285361193902	0.434634677988907	0.751030056619101
MFN2	326.427122578652	2.48784188280825e-05	6.25179732197537e-06	3.97940264964023	6.90886431884045e-05	0.000221083658202894
MIIP	326.427122578652	-0.000449591313938779	9.12998546780874e-05	-4.92433767308815	8.46465603504361e-07	2.08360763939535e-06
VPS13D	326.427122578652	-1.09959445171278e-05	1.66258437638429e-05	-0.66137662986111	0.508370809440359	0.602513551929315
DHRS3	326.427122578652	-0.000111035291587115	3.27382044706626e-05	-3.39161213580348	0.000694827240724034	0.00511973099235165
LRRC38	326.427122578652	6.34567506718948e-05	2.9259627674521e-05	2.16874771537685	0.0301018426596968	0.0535143869505721
PDPN	326.427122578652	-0.00012652378258424	5.0910018298684e-05	-2.48524331383928	0.0129462914412268	0.0289585023709489
PRDM2	326.427122578652	-4.52271372775268e-07	3.15471732459052e-05	-0.0143363517627993	0.988561638094525	0.999999913657853
EFHD2	326.427122578652	-0.00137787509152654	0.000219023050812561	-6.29100492580444	3.15417324919167e-10	9.17577672492123e-10
CASP9	326.427122578652	0.000241416686777478	0.000180123903730835	1.34028122740575	0.180153932282434	0.288246291651895
AGMAT	326.427122578652	0.000169585986744427	6.16059634358099e-05	2.75275277402529	0.00590965050981799	0.00900518172924646
DDI2	326.427122578652	-1.14058656892708e-05	1.17334392244332e-05	-0.972082052934632	0.331009729816487	0.441346306421983
PLEKHM2	326.427122578652	-2.98260738009846e-05	9.48948162934851e-06	-3.1430667096441	0.00167187732961222	0.0041153903498147
SLC25A34	326.427122578652	7.22992875939111e-05	2.2165483819734e-05	3.26179605109918	0.00110708763058609	0.00236178694525032
FBLIM1	326.427122578652	-0.000344442560797412	0.000130548093226468	-2.63843425273084	0.00832898493755936	0.0156780892942294
UQCRHL	326.427122578652	0.000146086194691428	0.000250653314282756	0.582821715760885	0.560013324645669	0.64450326104968
FLJ37453	326.427122578652	0.000313618071157032	0.000263540126062198	1.19002019101643	0.234038456244313	0.325618721731218
SPEN	326.427122578652	-5.5288626390991e-05	1.65792956980164e-05	-3.33479946301976	0.000853609338601051	0.00273154988352336
ZBTB17	326.427122578652	-0.000230839587842866	7.13976285752952e-05	-3.23315483229846	0.00122431187287011	0.00356163453925851
HSPB7	326.427122578652	6.02465435272965e-07	9.40592563130823e-07	0.640516902735888	0.521836603833119	0.726033535767818
FBXO42	326.427122578652	-2.88736633788212e-05	5.84621056071557e-05	-0.493886819144726	0.621386113831827	0.710155558664945
SZRD1	326.427122578652	-2.23120973630124e-05	2.39790754216859e-05	-0.930481971078587	0.352121594546513	0.469495459395351
NECAP2	326.427122578652	-0.00142551507917487	0.000232602297807179	-6.12855114766139	8.86829208582068e-10	2.36487788955218e-09
NBPF1	326.427122578652	-0.000116603512472245	0.000198822081741569	-0.586471640628971	0.557558613741978	0.713675025589732
CROCCP2	326.427122578652	-0.000296536122145097	8.2996434599606e-05	-3.5728778419899	0.000353079495237171	0.00125539376084328
CROCC	326.427122578652	-0.000406847378968483	8.9332073318028e-05	-4.55432594203965	5.25538177538471e-06	1.52883833465737e-05
ATP13A2	326.427122578652	-0.000246361424831474	7.59298639331113e-05	-3.24459194406696	0.00117619038914382	0.00313650770438352
SDHB	326.427122578652	3.55774156531706e-05	1.47530272060431e-05	2.41153325051806	0.0158856032876004	0.0270938369213981
PADI2	326.427122578652	5.80721912640989e-06	2.36522867318229e-06	2.45524637522536	0.0140788060240251	0.0458379722775032
RCC2	326.427122578652	-0.000535567134005799	0.000128772474551004	-4.15901873341473	3.19617688558418e-05	6.81851068924625e-05
PAX7	326.427122578652	-0.000285737169810134	0.000215063381739661	-1.32861841703961	0.183973892798269	0.29435822847723
ALDH4A1	326.427122578652	0.00010761611251401	2.37755286999314e-05	4.52633940856678	6.00141659310381e-06	2.13383701088136e-05
IFFO2	326.427122578652	-3.70860004607033e-05	4.34893063332009e-05	-0.852761370267958	0.393791650113903	0.484666646294034
UBR4	326.427122578652	-1.32316998013504e-05	5.8035728110729e-06	-2.2799231149655	0.0226122488643604	0.0401995535366408
MRTO4	326.427122578652	-0.000212379037889284	7.41776850438452e-05	-2.8631122387245	0.00419501933065239	0.00789650697534567
AKR7A2	326.427122578652	4.37623017711268e-05	9.03035139200063e-05	0.484613498095909	0.627950536980308	0.717657756548923
PQLC2	326.427122578652	-0.000437167033633123	0.000155903147030151	-2.80409370792609	0.0050458237533196	0.0115333114361591
CAPZB	326.427122578652	-2.89718850268201e-05	1.40252196006614e-05	-2.06569920840697	0.0388568900928973	0.10361837358106
MINOS1	326.427122578652	2.60221622197247e-05	4.45045454126935e-05	0.584707965858759	0.5587440969042	0.662215225960533
NBL1	326.427122578652	-0.000354058388036475	6.43023110178187e-05	-5.50615339374603	3.66758991029112e-08	1.06693524663014e-07
TMCO4	326.427122578652	-0.00197936460236643	0.000459402005074321	-4.3085676172576	1.64315243184172e-05	4.38173981824458e-05
OTUD3	326.427122578652	-0.000348183073047888	0.000187146042226796	-1.86048857301474	0.062816433668085	0.201012587737872
PLA2G2A	326.427122578652	-5.94476705274526e-05	1.60163760839973e-05	-3.71168048350522	0.000205887782594576	0.000506800695617417
CAMK2N1	326.427122578652	-0.00126861549652157	0.000308542436518757	-4.11164023605695	3.92858135703849e-05	0.000125714603425232
MUL1	326.427122578652	4.25039364626177e-05	6.03401525649652e-05	0.704405518644585	0.481180270204197	0.733227078406395
PINK1	326.427122578652	8.23330229358077e-05	1.73043084615858e-05	4.75794933490584	1.95569566999159e-06	5.21518845331092e-06
DDOST	326.427122578652	-8.33354182095505e-05	3.59691453450662e-05	-2.31685844659585	0.0205114439800403	0.0437577471574193
HP1BP3	326.427122578652	-2.94891475245727e-05	1.70201130659168e-05	-1.73260585346084	0.0831657481614543	0.221775328430545
ECE1	326.427122578652	-0.000170290096640738	2.64980361220688e-05	-6.42651764290231	1.30560274970099e-10	8.35585759808632e-10
USP48	326.427122578652	-0.000139368625461259	8.46943031921135e-05	-1.64554899454249	0.0998566476452211	0.26628439372059
HSPG2	326.427122578652	-2.09350502055855e-05	1.00410942121196e-05	-2.08493713566763	0.0370750072317326	0.0790933487610295
LINC00339	326.427122578652	4.27703816602477e-05	0.000200985274984413	0.21280355818885	0.831480188279103	0.950263072318974
CDC42	326.427122578652	-2.17633679044049e-05	3.5641569544002e-05	-0.610617550877958	0.541452800801417	0.791490010860362
ZBTB40	326.427122578652	-0.000153300944905994	6.61435295084723e-05	-2.31770130873281	0.0204655598564009	0.0467784225289164
C1QA	326.427122578652	-0.000590392958804926	0.000139085167574511	-4.24483048121318	2.18758737265784e-05	6.363890538641e-05
C1QC	326.427122578652	-0.000429770468302957	0.00012819167049868	-3.35256157152099	0.000800674298877809	0.00197089058185307
C1QB	326.427122578652	-0.00031965745800622	8.84605142130324e-05	-3.61356092998074	0.000302020340620969	0.000743434684605461
KDM1A	326.427122578652	-8.48348318250316e-05	4.36706607611274e-05	-1.94260472240314	0.0520639358944073	0.11900328204436
HNRNPR	326.427122578652	-8.52749283344755e-05	3.52221539135625e-05	-2.42105944297858	0.0154753464857487	0.0353722205388543
ZNF436	326.427122578652	-5.55585872762124e-06	0.000143996067900539	-0.0385834058431289	0.969222532659912	0.999999939796775
ZNF436.AS1	326.427122578652	-0.00123818435396455	0.000364214608237422	-3.39960102082839	0.00067484245810562	0.00127029168584587
TCEA3	326.427122578652	1.2090465990968e-05	6.84067157400721e-06	1.76743845398289	0.0771548277367642	0.12994497303034
ASAP3	326.427122578652	-7.35671024890041e-05	2.04143490926164e-05	-3.60369572182992	0.00031372430615273	0.00091265252698976
ID3	326.427122578652	-0.000193633830623227	5.95927325418295e-05	-3.24928598444971	0.00115695099281565	0.00336567561546371
RPL11	326.427122578652	-4.87775102890127e-05	6.9792491275145e-06	-6.98893382337015	2.7698302237162e-12	1.10793208948648e-11
PITHD1	326.427122578652	-0.000111693092442433	4.99357950991028e-05	-2.23673403458915	0.0253037281713076	0.0674766084568202
LYPLA2	326.427122578652	-0.000282569994023293	8.49799821067951e-05	-3.32513595576173	0.000883754287005873	0.00217539516801446
GALE	326.427122578652	-0.00160658748926268	0.000521843766725035	-3.07867525053569	0.0020792319700347	0.00521412784863293
FUCA1	326.427122578652	-0.000382162367603561	9.92020189924883e-05	-3.85236481560419	0.000116982561964605	0.000220202469580434
SRSF10	326.427122578652	-0.000189869361123298	4.38198641680619e-05	-4.33295184108957	1.4712330180699e-05	2.76937979871982e-05
MYOM3	326.427122578652	1.0297013871118e-05	2.24685384549358e-06	4.5828587790747	4.58661812923072e-06	2.09673971621976e-05
IFNLR1	326.427122578652	0.00018251106413145	0.000290336267737303	0.628619584986144	0.529598135325294	0.706130847100392
NIPAL3	326.427122578652	0.000884437793721335	0.000270751876883522	3.2665989388573	0.00108847765206619	0.00248794891900844
SRRM1	326.427122578652	-7.8226763344926e-05	2.26699425095462e-05	-3.45068203468029	0.000559171931009134	0.000941763252225909
CLIC4	326.427122578652	-6.28799918213573e-05	2.36659387633286e-05	-2.65698278230959	0.00788434696564434	0.0173172157117512
SYF2	326.427122578652	-0.000196139900894503	4.43594375445928e-05	-4.42160477569923	9.79705369822882e-06	3.91882147929153e-05
RSRP1	326.427122578652	-0.000239351756243243	3.76871119992469e-05	-6.35102409141952	2.1388620564144e-10	7.60484286725121e-10
TMEM50A	326.427122578652	-0.000303399490854829	7.50801286733456e-05	-4.04100920197997	5.32216697633689e-05	0.000113539562161854
LDLRAP1	326.427122578652	-0.000278752120337762	0.000134747738823033	-2.06869608924461	0.0385746144308064	0.116908273143544
MAN1C1	326.427122578652	-0.00020919446093412	0.000265963098721647	-0.786554457891391	0.431542728073836	0.552374691934511
SELENON	326.427122578652	-2.92313635985567e-05	1.53683354051028e-05	-1.90205138214585	0.0571644375500864	0.0962769474527772
MTFR1L	326.427122578652	5.14880620472212e-05	2.27344511041787e-05	2.26475940902561	0.0235274475781911	0.0442869601471833
STMN1	326.427122578652	-0.000335544780297202	0.000123930921956972	-2.7075145976377	0.00677890894862928	0.0144616724237425
PAFAH2	326.427122578652	-0.000132821096822925	4.13326908268949e-05	-3.21346358453148	0.00131144426879874	0.00349718471679663
EXTL1	326.427122578652	0.000169719077653817	5.13236736584303e-05	3.30683806430796	0.000943554204010607	0.00251614454402828
SLC30A2	326.427122578652	-0.000522112246127424	9.71933433425567e-05	-5.37189305534275	7.79143156990985e-08	4.25935577202564e-07
TRIM63	326.427122578652	-8.46297702883482e-07	6.60224540973493e-07	-1.28183314972756	0.199901182723395	0.273505178554961
PDIK1L	326.427122578652	-0.000199969734626421	0.000365148329079883	-0.547639736241745	0.583939299199098	0.795020374325117
CNKSR1	326.427122578652	1.86527568063239e-05	4.05927071026608e-05	0.459510048422005	0.645867937848601	0.803192418889602
CEP85	326.427122578652	6.07400623453604e-05	2.13524234323223e-05	2.84464489653267	0.00444609588603253	0.00889219177206506
DHDDS	326.427122578652	-0.000438297824225695	0.000134002622836532	-3.27081526426815	0.00107237937849038	0.00291620909136851
HMGN2	326.427122578652	-6.09684332457457e-05	2.35013134446457e-05	-2.59425641844865	0.00947957580455093	0.0131889750324187
ARID1A	326.427122578652	-5.9653889333401e-05	3.68501826518595e-05	-1.61882208012315	0.105485549926261	0.281294799803363
PIGV	326.427122578652	-0.00145564959382929	0.000427028917772893	-3.4087845886902	0.000652529834618958	0.0016062272852159
ZDHHC18	326.427122578652	-0.000585105652867562	0.000137005742497265	-4.27066517214956	1.94890819279649e-05	5.19708851412396e-05
GPN2	326.427122578652	-0.000311809991666882	0.000114114512903008	-2.73243064124461	0.00628689069754642	0.0167650418601238
GPATCH3	326.427122578652	-0.000311481250562613	0.000155023244560541	-2.0092551374834	0.0445100829942151	0.0758937546731743
NUDC	326.427122578652	-8.24532591581347e-05	2.38390139378723e-05	-3.45875292380041	0.000542682480277558	0.00115772262459212
SLC9A1	326.427122578652	0.000264319812425314	0.000146189226594432	1.80806628903379	0.070596184115639	0.107575137700021
WDTC1	326.427122578652	4.54376505262789e-05	2.13062519776504e-05	2.13259706934573	0.032957793945612	0.0703099604173056
TMEM222	326.427122578652	-0.000238393401141209	0.000102339565592231	-2.32943534361949	0.0198360145246213	0.0437356919353103
MAP3K6	326.427122578652	-0.000149385073276193	3.89499317081764e-05	-3.83531027462196	0.000125405880064434	0.000286642011575849
FCN3	326.427122578652	-0.000270618087816935	0.000152014129059701	-1.78021667782377	0.0750405070059049	0.17152115887064
AHDC1	326.427122578652	-2.59321366378607e-05	2.39965575264526e-05	-1.08066069932216	0.279848071111553	0.559696142223105
FGR	326.427122578652	-0.00170799840702553	0.000343192896657779	-4.97678834165585	6.46479456874834e-07	1.37915617466631e-06
IFI6	326.427122578652	-5.44950190394696e-06	3.88793335233701e-05	-0.140164488690921	0.888530028797792	0.989307285232752
FAM76A	326.427122578652	0.000126019971797231	0.000225031699471616	0.560009865690616	0.57547270841217	0.635004367903084
STX12	326.427122578652	-6.2681680665714e-05	5.03090353935172e-05	-1.24593286624198	0.212789042782226	0.425578085564453
PPP1R8	326.427122578652	-0.00023005278923649	0.000125507171369948	-1.83298521291968	0.0668047701483776	0.178146053729007
THEMIS2	326.427122578652	-0.000615567935889459	0.000224874708749713	-2.73738180390304	0.00619303701966829	0.0123860740393366
XKR8	326.427122578652	-0.000175032038790325	0.000306830853290259	-0.570451233679382	0.56837168883477	0.727515761708506
EYA3	326.427122578652	-0.000335546036029801	0.000119018508549883	-2.81927609510555	0.00481320978915051	0.0140020648411651
DNAJC8	326.427122578652	-0.000159577490223103	5.01676152710133e-05	-3.18088650140217	0.00146825140222839	0.00361415729779297
RP5.1092A3.4	326.427122578652	-0.000392175858231541	0.00017592039776122	-2.22928019275996	0.0257952676950901	0.0442104092506938
SESN2	326.427122578652	-0.000255995602065942	6.61946670904855e-05	-3.8673145937271	0.000110040432732869	0.000320117622495618
MED18	326.427122578652	-0.0006226205060843	0.000257531894599433	-2.41764425743355	0.0156213406166049	0.0357059214093827
PHACTR4	326.427122578652	-3.72399033914679e-05	4.75089529293819e-05	-0.783850223910891	0.433127999846642	0.693004799754628
RCC1	326.427122578652	-0.000227462123098942	6.73692436616016e-05	-3.37634966248832	0.000734545026483022	0.00195878673728806
TRNAU1AP	326.427122578652	-0.00125014067281317	0.000209251009220528	-5.97435910808755	2.30996467373086e-09	5.68606688918365e-09
TAF12	326.427122578652	-0.000452189384651934	0.000120476334513382	-3.75334613622154	0.000174489651225847	0.000429512987632854
GMEB1	326.427122578652	-0.000690567083907796	0.000188036441513094	-3.67251729691826	0.000240172889284701	0.000640461038092535
YTHDF2	326.427122578652	-0.000101830018299357	4.56413487274237e-05	-2.23109134893229	0.0256750786842679	0.0684668764913811
EPB41	326.427122578652	-4.12157192970911e-05	6.43196614787232e-05	-0.640795028293568	0.521655863519361	0.695541151359148
SRSF4	326.427122578652	-0.000104372157764637	2.26366370935141e-05	-4.61076251447891	4.0119465643749e-06	1.16711172781815e-05
MECR	326.427122578652	0.000138530506173718	8.2687350422399e-05	1.67535306750127	0.0938649791294975	0.14303234914971
PTPRU	326.427122578652	-6.32566704195409e-05	3.95324170291226e-05	-1.60012149960225	0.109571632344313	0.159376919773546
LAPTM5	326.427122578652	-0.000347712539303711	0.000133579573241703	-2.60303675828151	0.00924020460748839	0.0155624498652436
SDC3	326.427122578652	-0.00025282258125967	0.000175917170800398	-1.43716829977065	0.150670178041679	0.37088043825644
PUM1	326.427122578652	-1.73265398321969e-05	2.33383690361509e-05	-0.742405769887271	0.457841524750928	0.586037151681188
NKAIN1	326.427122578652	2.62279016825914e-05	9.14648373269455e-05	0.286753931336897	0.774300739583918	0.825920788889512
SNRNP40	326.427122578652	-0.000696304113319029	0.000152747240278074	-4.55853809241606	5.15109226915446e-06	1.09889968408629e-05
ZCCHC17	326.427122578652	-4.86935023645843e-06	0.000129682960653473	-0.0375481112701448	0.970047979924691	0.999999908019047
FABP3	326.427122578652	5.67350273253316e-06	2.23268029087965e-06	2.54111739854068	0.0110498809815367	0.0196442328560652
