Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	286.7804369972	-2.43536683792369e-06	3.99602224257876e-06	-0.609447768326751	0.542227683642799	0.686429528458691
MTND2P28	286.7804369972	-3.86800286365316e-06	2.14658951253987e-06	-1.80192945183846	0.0715565057922511	0.134694599138355
MTCO1P12	286.7804369972	-1.58264951806278e-06	2.15603764958217e-06	-0.734054675886337	0.462915415566354	0.822960738784629
MTCO2P12	286.7804369972	-3.37193153551288e-05	1.55980710864941e-05	-2.16176187223081	0.0306365357710582	0.196073828934773
MTATP6P1	286.7804369972	-4.8344752309519e-06	1.26436567152581e-06	-3.82363689542264	0.000131497527191811	0.000323686220779842
MTCO3P12	286.7804369972	-1.10077714444563e-05	1.31197952824541e-05	-0.839020061477458	0.401458052029635	0.71370320360824
LINC01128	286.7804369972	-7.18975613477696e-05	4.04992002857284e-05	-1.77528348314339	0.0758510912114084	0.220657719887733
KLHL17	286.7804369972	0.000598797119350729	0.000571587665522239	1.04760329074566	0.294821420683756	0.377371418475207
PERM1	286.7804369972	-1.43506225954693e-05	6.12453631683761e-06	-2.34313617440988	0.0191224023129221	0.0322061512638687
HES4	286.7804369972	0.000498042519902086	0.000337255915781391	1.47674954417973	0.139742786116769	0.223588457786831
ISG15	286.7804369972	-0.000151678454025707	0.000179130563911409	-0.846748040723644	0.397135575207502	0.676941355288786
AGRN	286.7804369972	0.000254079839368325	0.000180621488582722	1.40669773769448	0.159517036873189	0.268660272628529
C1orf159	286.7804369972	0.00286792087197978	0.000605058442971031	4.73990720284369	2.13816121209356e-06	4.27632242418713e-06
SDF4	286.7804369972	8.72118792442684e-05	3.94769678275071e-05	2.20918383664462	0.0271618566711413	0.0457462849198169
B3GALT6	286.7804369972	0.000382777315934737	0.000171215877047195	2.23564147517245	0.0253752654947923	0.0386670712301596
UBE2J2	286.7804369972	0.000167459639512037	8.1846916849362e-05	2.04601035638574	0.0407553517541635	0.081510703508327
SCNN1D	286.7804369972	0.00103517232745798	0.000354662604415898	2.91875239895344	0.00351435242342469	0.00535520369283762
ACAP3	286.7804369972	-8.67501098989987e-06	4.77366370030264e-05	-0.181726479587364	0.855797384269152	0.883403751503641
CPTP	286.7804369972	-0.000171522858707219	4.34236254545036e-05	-3.94998936435948	7.81546659414717e-05	0.000228471073128264
DVL1	286.7804369972	-2.54216691606505e-05	1.23862012700002e-05	-2.05241854273939	0.0401290039835198	0.128412812747263
MXRA8	286.7804369972	9.78393563708168e-05	4.51442889241966e-05	2.16725877630064	0.0302151279203342	0.050888636497405
AURKAIP1	286.7804369972	3.57854660319431e-06	3.13547444297467e-05	0.114130944719144	0.909133992151967	0.969742924962099
CCNL2	286.7804369972	0.000102616773706676	2.16580304800961e-05	4.73804734003776	2.15787409217129e-06	3.45259854747406e-06
RP4.758J18.2	286.7804369972	0.000578288961226991	0.000370295632326363	1.5616953340603	0.118359778521	0.1801022004348
ATAD3B	286.7804369972	0.00099185431198467	0.000195610706801552	5.07055226271898	3.96662966389238e-07	7.46659701438565e-07
ATAD3A	286.7804369972	0.00015683715441581	9.06184626788293e-05	1.73074172502433	0.0834978397424158	0.157172404221018
SSU72	286.7804369972	1.50798606063011e-05	1.94222982900294e-05	0.776419988052722	0.437501046572651	0.500001196083029
RP11.345P4.9	286.7804369972	-0.000501381899190131	0.000155994220155802	-3.21410561679379	0.00130851532572254	0.0030551244940537
CDK11B	286.7804369972	1.81742156621748e-05	3.27843277432418e-05	0.554356819652074	0.57933467144631	0.662096767367212
SLC35E2B	286.7804369972	4.36041647638163e-05	5.90385487812856e-05	0.738571080487639	0.460167490333749	0.566359988103076
CDK11A	286.7804369972	0.000112031623568892	0.000109371003788927	1.02432655537386	0.305681059100528	0.376222841969881
RP1.283E3.4	286.7804369972	3.35673565130509e-05	0.000524428843008877	0.0640074567990203	0.94896428931844	0.979576040586777
NADK	286.7804369972	0.000330903621736595	8.36309533636365e-05	3.9567122988278	7.59883569076822e-05	0.000135090412280324
GNB1	286.7804369972	0.000120529127067893	4.01859056334677e-05	2.99928856070158	0.00270610877925271	0.00481086005200482
CALML6	286.7804369972	3.23822805342311e-06	4.4896979743559e-05	0.0721257436896447	0.942501839073301	0.972905124204698
TMEM52	286.7804369972	-4.16938060761509e-05	1.98404860584595e-05	-2.10145083912265	0.0356014091527997	0.0599602680468205
FAAP20	286.7804369972	0.000447656794663895	0.000232618128147867	1.92442780890806	0.05430098150388	0.0755491916575721
SKI	286.7804369972	0.000131487964076251	3.78605711742644e-05	3.47295246738457	0.000514766513631789	0.00205906605452715
RER1	286.7804369972	0.000133386396789612	4.73941543501774e-05	2.81440609329308	0.00488674528404616	0.00868754717163762
PEX10	286.7804369972	-0.000117962446224532	0.000215373459913888	-0.547711153786991	0.583890252248169	0.778520336330892
PANK4	286.7804369972	6.91195641209526e-05	7.72203332329161e-05	0.895095387797284	0.370736099272722	0.740036134015511
TNFRSF14	286.7804369972	0.000734841046248447	0.000179797932152082	4.08703836274869	4.36914895296603e-05	6.65775078547204e-05
MEGF6	286.7804369972	0.00036478712259872	0.000100870505989005	3.61639033156514	0.000298739798199025	0.00095596735423688
TPRG1L	286.7804369972	-4.59256985626218e-06	4.49604143070875e-05	-0.102146964769811	0.918640023446255	0.979882691676005
WRAP73	286.7804369972	0.000636483611730171	0.000202633988169712	3.14105060794193	0.00168342940280181	0.00336685880560362
TP73.AS1	286.7804369972	0.000257431609304506	0.000112989753424819	2.27836243111899	0.0227049928217972	0.0363279885148755
LRRC47	286.7804369972	4.0642396440706e-05	2.42186556599524e-05	1.67814419641432	0.0933189525421757	0.213300462953544
C1orf174	286.7804369972	0.00019427840924602	0.000220194989424354	0.882301680678174	0.37761368782938	0.525375565675659
NPHP4	286.7804369972	0.000464546785150872	0.000154342278189262	3.00984792113293	0.0026137852736776	0.0092934587508537
KCNAB2	286.7804369972	7.31329879509114e-05	2.75242815651275e-05	2.6570353081829	0.00788311862279039	0.0252259795929293
RPL22	286.7804369972	2.57943956650481e-05	1.53830972443306e-05	1.67680118349082	0.0935813662485182	0.149730185997629
RNF207	286.7804369972	-3.45309223355484e-05	0.000278023060754807	-0.124201648028045	0.90115561740625	0.961232658566667
ICMT	286.7804369972	5.59608940060715e-06	1.05711333306798e-05	0.529374592633888	0.596545619727094	0.705155343290423
GPR153	286.7804369972	-1.30243376066777e-05	0.000240148045888329	-0.0542346183101325	0.956748239837999	0.987611086284386
ACOT7	286.7804369972	0.00211262805236966	0.000595607779603441	3.5470121860669	0.000389626568617028	0.000779253137234057
NOL9	286.7804369972	0.0003294156678936	0.000122028770162871	2.69949182847562	0.00694454611953749	0.013889092239075
ZBTB48	286.7804369972	0.000828888516776097	0.000215117748254336	3.85318516720477	0.000116591150331271	0.000219465694741217
PHF13	286.7804369972	0.000249472865241533	0.000128921586771276	1.93507442383664	0.052981163539652	0.106068148738074
THAP3	286.7804369972	0.000230957245678459	0.000221545932690685	1.04248018852557	0.297189105926918	0.413480495202668
DNAJC11	286.7804369972	-0.000107536890582749	8.08453004278145e-05	-1.33015636052669	0.18346675907986	0.419352592182538
CAMTA1	286.7804369972	-0.00033690191857039	0.000114426529271021	-2.94426406810289	0.0032372366034253	0.00863263094246746
VAMP3	286.7804369972	2.49539324649909e-05	4.64411846035534e-05	0.537323340866752	0.591044285416513	0.90291243046581
PER3	286.7804369972	0.000141375956521117	6.64707076243802e-05	2.12689110096464	0.0334291324365251	0.0629254257628708
PARK7	286.7804369972	-1.34346847370781e-05	1.47983581551224e-05	-0.907849681447788	0.363957645736212	0.776442977570585
ERRFI1	286.7804369972	6.57583837431069e-06	2.17476941565866e-06	3.02369452456141	0.00249708436827028	0.00470039410497936
RERE	286.7804369972	8.07617268145958e-07	4.24962746273824e-06	0.190044250990785	0.84927445507135	0.905892752076107
ENO1	286.7804369972	3.71052344591064e-05	8.26548533533494e-06	4.48917794342717	7.14985542102687e-06	1.90662811227383e-05
GPR157	286.7804369972	-1.86292791174117e-06	4.71684942025677e-05	-0.0394951745489419	0.968495600669028	0.999999934757073
H6PD	286.7804369972	2.34993301442375e-05	9.28381272907614e-06	2.53121544240542	0.01136680066879	0.0227336013375799
