Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	39.1773459172339	6.05427484566825e-15	4.90475232210094e-07	1.23436912775137e-08	0.999999990151159	0.999999990151159
MTND2P28	39.1773459172339	8.61805424372796e-15	2.16935289366166e-07	3.97263823184687e-08	0.999999968302933	0.999999968302933
MTCO1P12	39.1773459172339	4.73728263878537e-15	2.91592509239358e-07	1.624624257716e-08	0.999999987037374	0.999999987037374
MTCO2P12	39.1773459172339	2.43627454912808e-14	2.45341784676886e-06	9.93012483518309e-09	0.999999992076907	0.999999992076907
MTATP6P1	39.1773459172339	1.26102962933263e-14	1.46646603457191e-07	8.59910560220204e-08	0.999999931389064	0.999999931389064
MTCO3P12	39.1773459172339	2.66031108803692e-14	2.10427454472147e-06	1.26424144354655e-08	0.999999989912813	0.999999989912813
LINC01128	39.1773459172339	4.97847105288558e-13	5.18225987986551e-06	9.60675683639158e-08	0.99999992334917	0.99999992334917
KLHL17	39.1773459172339	6.00683422320254e-12	6.7536767822159e-05	8.89416893479418e-08	0.999999929034799	0.999999929034799
PERM1	39.1773459172339	4.55766031151605e-14	7.80418576054061e-07	5.84002028060431e-08	0.99999995340338	0.99999995340338
HES4	39.1773459172339	2.36878024354676e-12	4.48915185453316e-05	5.27667657567599e-08	0.999999957898212	0.999999957898212
ISG15	39.1773459172339	9.56410050748265e-13	2.54898051346818e-05	3.75212774556271e-08	0.999999970062352	0.999999970062352
AGRN	39.1773459172339	1.92062590437786e-12	2.34856827932576e-05	8.1778584905747e-08	0.99999993475013	0.99999993475013
C1orf159	39.1773459172339	7.89187125268923e-12	7.94349326784677e-05	9.93501345891927e-08	0.999999920730061	0.999999920730061
SDF4	39.1773459172339	5.50316289399082e-13	4.77455136328786e-06	1.15260314012021e-07	0.999999908035575	0.999999908035575
B3GALT6	39.1773459172339	1.61317677714155e-12	2.00829318617757e-05	8.03257606132672e-08	0.999999935909316	0.999999935909316
UBE2J2	39.1773459172339	1.20441155459774e-12	1.0155603088401e-05	1.18595768672106e-07	0.999999905374267	0.999999905374267
SCNN1D	39.1773459172339	2.96908323042414e-12	4.54033649619415e-05	6.53934622007183e-08	0.999999947823566	0.999999947823566
ACAP3	39.1773459172339	4.55810617022369e-13	5.12150058779776e-06	8.89994268688285e-08	0.999999928988731	0.999999928988731
CPTP	39.1773459172339	3.0895561101583e-13	4.95945988766882e-06	6.22962213655595e-08	0.999999950294807	0.999999950294807
