Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	244.589328179955	-1.32914202790314e-05	4.54536777212734e-06	-2.9241682841454	0.00345377972872551	0.0184201585532027
MTND2P28	244.589328179955	-8.42791270355963e-06	2.44443786114513e-06	-3.44779175512011	0.00056518962045009	0.00226075848180036
MTCO1P12	244.589328179955	-3.2759756164151e-06	2.45914256411368e-06	-1.33216173158135	0.182807048673126	0.608117807011452
MTCO2P12	244.589328179955	3.62987855838384e-05	1.76348912352014e-05	2.05835040884072	0.0395565085070121	0.210968045370731
MTATP6P1	244.589328179955	-8.4242052325661e-06	1.42787145499051e-06	-5.89983447258007	3.63866432938925e-09	2.9109314635114e-08
MTCO3P12	244.589328179955	-1.35941007438007e-05	1.49667958369805e-05	-0.908283970187654	0.363728209402494	0.684664864757636
LINC01128	244.589328179955	-0.00013674478487346	4.60887451399373e-05	-2.9669886749632	0.00300732036041552	0.0192468503066593
NOC2L	NA	NA	NA	NA	NA	NA
KLHL17	244.589328179955	0.00284257475514248	0.000644309755600938	4.41181393022872	1.02508190349087e-05	2.18684139411385e-05
PERM1	244.589328179955	-4.07347318571736e-05	6.85581783651183e-06	-5.94162984323093	2.82202079064318e-09	1.5050777550097e-08
HES4	244.589328179955	0.0022440831798011	0.000378597175700396	5.92736376242004	3.07836554464226e-09	4.92538487142762e-08
ISG15	244.589328179955	0.000400481796350801	0.000203515009906307	1.96782437096494	0.049088249043235	0.21673108243872
AGRN	244.589328179955	0.00135355908327404	0.000200961286835545	6.73542205361033	1.63454771576739e-11	1.74351756348522e-10
C1orf159	244.589328179955	0.00424365896143836	0.000675553843552539	6.28174793458684	3.34787350003747e-10	1.53045645715999e-09
SDF4	244.589328179955	6.53374294568425e-05	4.51225890639869e-05	1.44799823795992	0.147617543383208	0.196823391177611
B3GALT6	244.589328179955	0.00043223280278254	0.000195432422093449	2.21167397994925	0.026989199628936	0.0392570176420887
UBE2J2	244.589328179955	-6.73879205582982e-05	9.36020445052035e-05	-0.719940690553527	0.47156151331389	0.59825780500562
