Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	308.172416675622	-8.47275180524174e-06	5.32090241559223e-06	-1.59235241383368	0.111305542086417	0.222611084172833
MTND2P28	308.172416675622	-1.03261365015411e-05	2.85657137507595e-06	-3.6148708173856	0.000300497423306897	0.00137370250654581
MTCO1P12	308.172416675622	-4.36714056709165e-06	2.87181590716936e-06	-1.52068959440933	0.128337751191007	0.608117807011452
MTCO2P12	308.172416675622	2.43381695182159e-06	2.06511584954334e-05	0.117853773305734	0.906183521454578	0.935415247953113
MTATP6P1	308.172416675622	-9.64702495988216e-06	1.67625650344788e-06	-5.75510069016244	8.65901674948775e-09	4.61814226639347e-08
MTCO3P12	308.172416675622	-2.43482143346919e-05	1.74861170060281e-05	-1.39243116846915	0.163791871564775	0.436778324172733
LINC01128	308.172416675622	-0.000166514869785782	5.38324152706811e-05	-3.09320822683709	0.00198005151020084	0.0158404120816067
NOC2L	NA	NA	NA	NA	NA	NA
KLHL17	308.172416675622	0.00389723738417852	0.000751560601075539	5.18552646134095	2.15405498734907e-07	7.59674591712377e-07
PERM1	308.172416675622	-3.98925781269035e-05	8.06731611159167e-06	-4.94496280734346	7.61584033090638e-07	2.43706890589004e-06
HES4	308.172416675622	-0.000347401746294594	0.000450096719100417	-0.771837988485957	0.440210388952143	0.541797401787253
ISG15	308.172416675622	-5.01941324144872e-05	0.000238411940152838	-0.210535312880342	0.833249893530973	0.888799886433038
AGRN	308.172416675622	0.00046916427336397	0.000240527158002771	1.95056673541441	0.0511086074975365	0.102217214995073
C1orf159	308.172416675622	0.00487284268554436	0.000801354807532418	6.08075554016968	1.19617547317763e-09	3.82776151416843e-09
SDF4	308.172416675622	0.000212215873960123	5.23623152550243e-05	4.05283595514352	5.060048465034e-05	0.00017991283431232
B3GALT6	308.172416675622	0.00117372253312416	0.000226163616936131	5.18970535148284	2.1062710544645e-07	1.34801347485728e-06
UBE2J2	308.172416675622	0.000479059830790512	0.000108393534566065	4.41963473844029	9.88678638836198e-06	7.90942911068958e-05
SCNN1D	308.172416675622	0.001893594674587	0.000469035708962834	4.03720791061784	5.40911280007955e-05	0.000108182256001591
ACAP3	308.172416675622	0.000297317990665756	6.26160687854473e-05	4.74826983604656	2.05164193155278e-06	8.20656772621111e-06
PUSL1	NA	NA	NA	NA	NA	NA
INTS11	NA	NA	NA	NA	NA	NA
CPTP	308.172416675622	-0.000508584619155382	5.70305927661798e-05	-8.91775088574884	4.75853336726171e-19	7.61365338761873e-18
DVL1	308.172416675622	-4.24109952908486e-06	1.65459793470155e-05	-0.256322061096363	0.797702163843892	0.943251296958917
