Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	374.654153528487	-9.45049422189521e-06	5.72680815348209e-06	-1.65022015206656	0.0988979165758828	0.21098222202855
MTND2P28	374.654153528487	-8.53233484339019e-06	3.07102289611192e-06	-2.77833644750502	0.00546380115773542	0.0172554869474685
MTCO1P12	374.654153528487	-2.87332098730988e-06	3.09234269904021e-06	-0.92917288507567	0.352799497119306	0.822960738784629
MTCO2P12	374.654153528487	-3.91670134659361e-05	2.23072950020303e-05	-1.75579394374671	0.0791235988719967	0.316494395487987
MTATP6P1	374.654153528487	-7.838636875703e-06	1.81647742717785e-06	-4.31529550459727	1.59389542754255e-05	4.63678669830559e-05
MTCO3P12	374.654153528487	-2.39680617825225e-06	1.87858571548252e-05	-0.127585670352903	0.898476871847207	0.991422755141745
LINC01128	374.654153528487	8.08136861340537e-05	5.81210833278993e-05	1.39043667988999	0.164396314680942	0.35071213798601
NOC2L	NA	NA	NA	NA	NA	NA
KLHL17	374.654153528487	-0.00385513843155454	0.00081371183782681	-4.73771948783552	2.16136707938144e-06	5.76364554501719e-06
PERM1	374.654153528487	1.46824257391978e-05	8.80009117216067e-06	1.66844018453423	0.0952283767372535	0.145109907409148
HES4	374.654153528487	-0.00046047261300738	0.000484391678377286	-0.950620404029163	0.341797106992615	0.455729475990154
ISG15	374.654153528487	-0.000715943784103759	0.000258061315028533	-2.77431657675851	0.00553178185093896	0.0590056730766823
AGRN	374.654153528487	-0.000894508329182435	0.000258376705375353	-3.46203164051865	0.000536114124295873	0.00245080742535256
C1orf159	374.654153528487	-0.00343736490953383	0.00087575154024043	-3.92504580533211	8.67132362835911e-05	0.000154156864504162
SDF4	374.654153528487	-0.000190260712201112	5.65268740557079e-05	-3.36584527942599	0.000763094974107534	0.00174421708367436
B3GALT6	374.654153528487	-0.00027298851669219	0.000246254201877204	-1.10856389296584	0.267618361739515	0.345982408733467
UBE2J2	374.654153528487	-0.000142348176816086	0.000117634441073178	-1.2100892860751	0.226244633858274	0.314775142759337
SCNN1D	374.654153528487	6.42947923320527e-05	0.000512008771255165	0.125573615027018	0.900069449753821	0.933337844564888
ACAP3	374.654153528487	-0.000128970602383663	6.83491118303811e-05	-1.88693896569898	0.0591685353616255	0.0901615776939055
PUSL1	NA	NA	NA	NA	NA	NA
INTS11	NA	NA	NA	NA	NA	NA
CPTP	374.654153528487	-0.000167637932918199	6.27803582762044e-05	-2.67022899392625	0.0075799532696034	0.0115504049822528
DVL1	374.654153528487	3.6661994626072e-06	1.78099828397374e-05	0.205850813872051	0.836907447361029	0.943251296958917
MXRA8	374.654153528487	-0.000327742077280474	6.43789216031501e-05	-5.09082894088797	3.56501535281787e-07	1.62972130414531e-06
AURKAIP1	374.654153528487	-4.03473395099698e-05	4.4964289711074e-05	-0.897319623399564	0.369548388222908	0.563121353482527
CCNL2	374.654153528487	-0.000112128263323651	3.13497807861616e-05	-3.57668412702734	0.000347980236666202	0.000506153071514476
RP4.758J18.2	374.654153528487	-0.00130472047186301	0.000530615035289593	-2.45888334308305	0.0139369896372671	0.0262343334348557
MRPL20	NA	NA	NA	NA	NA	NA
VWA1	NA	NA	NA	NA	NA	NA
ATAD3B	374.654153528487	-0.000195681553384115	0.000286243189394649	-0.683619944977365	0.494215186849349	0.545340895833765
ATAD3A	374.654153528487	-6.73583695787295e-05	0.000130230975851533	-0.517222336224526	0.605000961490231	0.684286577740541
SSU72	374.654153528487	-6.52358691719412e-05	2.78016912004099e-05	-2.34647125247472	0.0189521281483916	0.0356745941616783
RP11.345P4.9	374.654153528487	2.49461663324196e-05	0.000225076086105022	0.110834370563826	0.91174768948247	0.941158905272227
MIB2	NA	NA	NA	NA	NA	NA
CDK11B	374.654153528487	-0.000151657038115763	4.68277014578752e-05	-3.23861802724161	0.00120110313165376	0.00240220626330752
SLC35E2B	374.654153528487	-2.69101365930453e-06	8.47196507978549e-05	-0.0317637482444943	0.9746604567491	0.999999925669052
CDK11A	374.654153528487	-0.000551669116549372	0.000156069639862622	-3.53476253956228	0.000408141758762594	0.000932895448600214
RP1.283E3.4	374.654153528487	-0.00012983534798413	0.000752103426280115	-0.172629645667608	0.862942547858245	0.92469771533558
NADK	374.654153528487	-4.68747606661169e-05	0.000121411826583515	-0.38608068081303	0.699436917211283	0.721999398411647
GNB1	374.654153528487	-0.000219171045710633	5.76467628462233e-05	-3.80196623174291	0.0001435522963068	0.00030624489878784
CALML6	374.654153528487	0.000110743674205638	6.4274314399772e-05	1.72298491613363	0.0848912528027519	0.159795299393415
TMEM52	374.654153528487	7.38631618240991e-05	2.84337745749019e-05	2.59772622271885	0.00938432823252047	0.0187686564650409
FAAP20	374.654153528487	-0.00100952103101004	0.000333309219739209	-3.02878219750392	0.00245541634694577	0.00491083269389155
SKI	374.654153528487	6.16341026849465e-05	5.46290641781331e-05	1.12822915076802	0.259223155862688	0.377051863073001
RER1	374.654153528487	-0.000185792276697154	6.80969007425792e-05	-2.72835143260761	0.00636517552444773	0.0107202956201225
PEX10	374.654153528487	-0.000665290254648738	0.000308350939975929	-2.15757491999432	0.0309608963813517	0.0825623903502711
PANK4	374.654153528487	0.000117789142924671	0.000110726041023265	1.06378898618728	0.287424301807122	0.740036134015511
TNFRSF14	374.654153528487	-0.00182899635976799	0.0002568131945145	-7.12189404140886	1.06453885808566e-12	3.09684031443102e-12
MEGF6	374.654153528487	-0.00013165543748241	0.000145693161112655	-0.903648712657206	0.366181702444532	0.493506129443745
TPRG1L	374.654153528487	-0.000114630714344629	6.44002487913686e-05	-1.77997315997936	0.0750803533203553	0.300321413281421
WRAP73	374.654153528487	-0.000357279004299427	0.000292346998549642	-1.22210594284162	0.221667566053037	0.283734484547888
TP73.AS1	374.654153528487	-0.000152899697046978	0.000162649057980581	-0.94005891546715	0.347187341261815	0.427307496937618
LRRC47	374.654153528487	-1.03792303866252e-05	3.47998505779913e-05	-0.298255027370417	0.765508525995323	0.93655440355405
CEP104	NA	NA	NA	NA	NA	NA
C1orf174	374.654153528487	-0.000307630503544039	0.000315873862293999	-0.973903004540821	0.330104701788408	0.503016688439479
NPHP4	374.654153528487	-0.000267514311689048	0.000222293953557224	-1.20342594752666	0.22881153184567	0.385366790476918
KCNAB2	374.654153528487	-7.91989203139066e-06	3.96765811241615e-05	-0.199611251952547	0.841784627101218	0.8979036022413
RPL22	374.654153528487	-6.3026235276939e-05	2.20159612202648e-05	-2.8627519210438	0.00419979247236466	0.0122175781014245
RNF207	374.654153528487	-0.000243773978688217	0.000398680833460343	-0.611451462495413	0.540900742053784	0.665723990220041
ICMT	374.654153528487	-3.96534465758361e-05	1.51673742518856e-05	-2.61439098932409	0.0089386679700342	0.0715093437602736
GPR153	374.654153528487	-0.000531732539028041	0.000344643823217688	-1.54284656566203	0.122868008165407	0.324895807771881
ACOT7	374.654153528487	-0.000400596964381569	0.000861237902297017	-0.465140890006272	0.641830565377356	0.73352064614555
PLEKHG5	NA	NA	NA	NA	NA	NA
NOL9	374.654153528487	-0.000337095079518673	0.000175580077567149	-1.91989367011047	0.054871331639121	0.0791247494411667
ZBTB48	374.654153528487	0.000100921865475672	0.000311820642600189	0.323653574164018	0.746200322852609	0.773147374646488
KLHL21	NA	NA	NA	NA	NA	NA
PHF13	374.654153528487	-0.000283544548433764	0.000185291907752664	-1.53025867061746	0.125952714002606	0.192451035057094
THAP3	374.654153528487	-0.000799434333506332	0.000317150578840907	-2.5206775167431	0.0117129141597564	0.0267723752223003
DNAJC11	374.654153528487	-0.000227639662527556	0.000115882613560972	-1.96439876123248	0.049483866395617	0.121806440358442
CAMTA1	374.654153528487	9.14920001773712e-05	0.000165002730658596	0.554487794306119	0.579245056651811	0.68651265973548
VAMP3	374.654153528487	-0.000303217539250315	6.60384765465871e-05	-4.59152838022254	4.40011793335966e-06	0.000140803773867509
PER3	374.654153528487	-7.61260571123913e-05	9.56403171470627e-05	-0.795961989495862	0.426054128791007	0.549806436515159
PARK7	374.654153528487	-3.19582290446957e-05	2.12153521516898e-05	-1.5063727821341	0.131971503732641	0.42230881194445
ERRFI1	374.654153528487	-3.09078538183855e-06	3.13788180563242e-06	-0.984991014094495	0.324628484860335	0.399542750597335
RERE	374.654153528487	-1.15791048361571e-05	6.08313168618472e-06	-1.90347758909349	0.0569782552613783	0.137480517959232
ENO1	374.654153528487	-3.83681728372972e-05	1.19921551062612e-05	-3.19943934157963	0.00137695159348576	0.00220312254957722
SLC2A5	NA	NA	NA	NA	NA	NA
GPR157	374.654153528487	-3.25528911881811e-05	6.76604263467228e-05	-0.481121579420226	0.630430091901268	0.695646997960019
H6PD	374.654153528487	-3.58783601282334e-05	1.33354992034748e-05	-2.690439973847	0.00713578711161606	0.0152230125047809
SPSB1	374.654153528487	1.41057454312795e-05	3.33907759139153e-05	0.422444374088385	0.672700694556192	0.72928305638006
RP13.392I16.1	374.654153528487	5.85455183689804e-05	0.000137790108052143	0.424889124456055	0.670917503113187	0.766762860700785
SLC25A33	374.654153528487	-0.000226236468756232	6.46876864908751e-05	-3.4973652796834	0.000469877970502891	0.000939755941005782
TMEM201	NA	NA	NA	NA	NA	NA
CLSTN1	374.654153528487	-9.97011291274897e-05	7.78180146283764e-05	-1.28120885123602	0.200120317996879	0.278428268517396
CTNNBIP1	374.654153528487	-0.000105631564067051	0.000243585606360396	-0.433652733613349	0.664540634932263	0.685977429607498
LZIC	374.654153528487	-0.00109076534256476	0.000352551399927202	-3.09391862517066	0.00197531657832998	0.0126420261013118
NMNAT1	374.654153528487	0.000351566181594811	0.000149732683283416	2.34795886833445	0.0188766057094556	0.0302025691351289
RBP7	374.654153528487	-0.000772235151127324	0.000263173173497976	-2.93432320955488	0.00334275921144219	0.00822833036662692
UBE4B	374.654153528487	-7.56939478192312e-05	2.77825050925947e-05	-2.72451845385991	0.00643953315937073	0.0158511585461433
KIF1B	374.654153528487	-5.06838856343473e-06	5.98971206985505e-06	-0.84618233803639	0.397451033234859	0.489170502442903
PGD	374.654153528487	-0.000198724379268122	9.51508667058638e-05	-2.08851885587581	0.0367510563044563	0.0735021126089126
DFFA	374.654153528487	0.000156378507249181	0.000152203418864061	1.02743097636229	0.304217571626614	0.405623428835485
PEX14	374.654153528487	0.000124725638993554	0.000236402269178283	0.527599161493208	0.59777757511418	0.797036766818906
CASZ1	374.654153528487	5.55748186203126e-05	7.41883375566096e-05	0.749104514950293	0.453794213969081	0.63392920927307
C1orf127	374.654153528487	0.000148079998113823	0.000181521600210576	0.815770673804337	0.414631309049705	0.510315457291944
TARDBP	374.654153528487	-2.59182341585646e-05	2.88816137348741e-05	-0.897395637116661	0.369507839791328	0.5140978640575
RP4.635E18.8	374.654153528487	-0.0027858570915546	0.000672813827111391	-4.14060618152749	3.46389218956708e-05	6.15803055923037e-05
SRM	374.654153528487	-1.43322970666771e-05	6.00774521391095e-05	-0.238563663343955	0.811443944071687	0.89538642104462
EXOSC10	374.654153528487	-6.46524787045407e-05	0.000104687151914399	-0.617577969428438	0.536853570473101	0.63627089833849
MTOR	374.654153528487	-4.77662810853332e-05	3.55174605058768e-05	-1.34486757794606	0.17866800210851	0.272256003212968
UBIAD1	374.654153528487	-8.85874871768314e-05	0.000136156558992823	-0.650629597517229	0.515285619651273	0.610708882549657
FBXO44	374.654153528487	-0.00019825586553048	0.000414977785804928	-0.47775055029976	0.632827760594146	0.675016277967089
FBXO6	374.654153528487	0.000241452733566805	0.000296612628202461	0.814033896769881	0.415625532652055	0.511539117110221
MAD2L2	NA	NA	NA	NA	NA	NA
AGTRAP	374.654153528487	-0.000170450993764871	6.18786774289364e-05	-2.75459982092576	0.00587639613339764	0.0104469264593736
MTHFR	374.654153528487	-7.02514277006418e-05	9.05597467174448e-05	-0.775746733477878	0.437898540427807	0.500455474774637
CLCN6	374.654153528487	-0.000414188803965887	0.000103506871043154	-4.00155854187887	6.29266214361036e-05	0.000100682594297766
KIAA2013	374.654153528487	-4.09980670228473e-05	6.19472632225497e-05	-0.661822086886373	0.508085249325914	0.677446999101219
PLOD1	374.654153528487	-6.48591351870458e-05	7.35328520164306e-05	-0.882042970025877	0.377753570626075	0.751030056619101
MFN2	374.654153528487	1.99607263441901e-05	1.00762419124728e-05	1.98096934527562	0.0475947114337944	0.076151538294071
MIIP	374.654153528487	0.000203391706161869	0.000147968369794697	1.37456205298518	0.169267259904466	0.216662092677717
TNFRSF1B	NA	NA	NA	NA	NA	NA
VPS13D	374.654153528487	-3.07496418665751e-05	2.65539900896198e-05	-1.15800456966335	0.246862171596037	0.343460412655356
DHRS3	374.654153528487	-0.000156206764486701	5.24736184190046e-05	-2.97686283494654	0.00291214266330938	0.0116485706532375
LRRC38	374.654153528487	0.000144920656125254	4.65998199064477e-05	3.10989734329859	0.0018715237586614	0.00544443275246953
PDPN	374.654153528487	0.000197182297065332	8.14225658960448e-05	2.42171558824469	0.0154474351699475	0.0308948703398951
PRDM2	374.654153528487	1.48205844592696e-05	5.04024682674682e-05	0.294044815040049	0.768723658806946	0.878541324350796
EFHD2	374.654153528487	-0.00160315348827311	0.000353790242967688	-4.53136715932421	5.86031834543469e-06	9.87000984494264e-06
CASP9	374.654153528487	-0.000478474886221599	0.000287903665098081	-1.66192704097253	0.096527404059126	0.205925128659469
DNAJC16	NA	NA	NA	NA	NA	NA
AGMAT	374.654153528487	2.91770931454971e-05	9.89900361800636e-05	0.294747777366439	0.768186562543736	0.792966774238695
DDI2	374.654153528487	-2.14431638639234e-05	1.87392499850266e-05	-1.14429146743105	0.252502780705035	0.353505485414731
PLEKHM2	374.654153528487	-4.62174629007132e-05	1.5191035645829e-05	-3.04241685545667	0.00234686641768706	0.00500664835773239
SLC25A34	374.654153528487	-8.3488476209592e-05	3.55930974336201e-05	-2.34563671693072	0.0189946109558562	0.0319909237151262
FBLIM1	374.654153528487	-0.000892998878057058	0.000208183867891929	-4.28947202825833	1.79098367073253e-05	6.36794194038233e-05
UQCRHL	374.654153528487	0.000503577280432105	0.000400246332742186	1.25816838091176	0.208330867434495	0.350873039889675
FLJ37453	374.654153528487	-0.000400528132867552	0.000421400408407913	-0.950469256498305	0.341873868038427	0.405183843601098
SPEN	374.654153528487	-3.56255080506496e-05	2.666433951337e-05	-1.33607314866308	0.181525365483725	0.252557030238226
ZBTB17	374.654153528487	-0.000203488121047071	0.00011475881590122	-1.77318073081397	0.0761987639590468	0.128334760352079
HSPB7	374.654153528487	1.5132970638985e-06	1.50258869398601e-06	1.00712661419279	0.313873933121402	0.590821521169699
EPHA2	NA	NA	NA	NA	NA	NA
FBXO42	374.654153528487	-0.000265076713651138	9.30512667142341e-05	-2.84871687416362	0.00438959244224033	0.0200667083073844
SZRD1	374.654153528487	-0.000149630072234213	3.80413661158111e-05	-3.93335170400261	8.37695284685879e-05	0.000243693173726801
NECAP2	374.654153528487	-0.00204303619582503	0.000375174839071633	-5.44555759890643	5.16433479540599e-08	1.18041938180708e-07
NBPF1	374.654153528487	-0.000805014820784997	0.000317072414474836	-2.53889895189506	0.0111201936171396	0.0444807744685584
CROCCP2	374.654153528487	-0.000149989807387563	0.000133680188377341	-1.12200475783431	0.261860416953594	0.330792379681945
CROCC	374.654153528487	-0.000387455095404054	0.000141849749680648	-2.73144715641972	0.00630568523078511	0.0112101070769513
ATP13A2	374.654153528487	-9.69392483897063e-05	0.000122101660898711	-0.793922438697386	0.427240585854216	0.488274955261962
SDHB	374.654153528487	-9.94456067768998e-06	2.36804840077109e-05	-0.419947526176062	0.674523787577249	0.719492040082398
PADI2	374.654153528487	-4.08080713434075e-06	3.79475617321123e-06	-1.07538059049719	0.28220436803991	0.5563273018713
RCC2	374.654153528487	-0.000242790249004917	0.000207319797206157	-1.17109051946201	0.241562394210134	0.276071307668725
ARHGEF10L	NA	NA	NA	NA	NA	NA
PAX7	374.654153528487	-0.00262256378286728	0.000339084144553675	-7.7342565996982	1.04009063900831e-14	3.32829004482659e-13
ALDH4A1	374.654153528487	0.000135263449197396	3.824288209591e-05	3.53695751429419	0.000404764772392926	0.000925176622612401
IFFO2	374.654153528487	-1.05008627563215e-05	6.94420614378383e-05	-0.151217612768041	0.879804057078556	0.93332210043003
UBR4	374.654153528487	-3.94462730671522e-05	9.21427635592941e-06	-4.28099522343591	1.86059352016769e-05	6.61544362726289e-05
EMC1	NA	NA	NA	NA	NA	NA
MRTO4	374.654153528487	-0.000131691441685878	0.000119148462397662	-1.10527185190484	0.269041810905653	0.344373517959236
AKR7A2	374.654153528487	0.000156244100011346	0.000144242819447019	1.08320192721091	0.27871880451216	0.387782684538658
PQLC2	374.654153528487	-0.000640975519519109	0.000249672464397124	-2.56726556157025	0.010250407657628	0.0205008153152559
CAPZB	374.654153528487	-5.27225981453476e-05	2.24223944513691e-05	-2.35133666298196	0.0187061003398378	0.0544177464431645
MINOS1	374.654153528487	-2.3080804437454e-05	7.11310622079532e-05	-0.324482774768311	0.745572561149887	0.82270075713091
NBL1	374.654153528487	-0.000349611972012069	0.000103579425262148	-3.37530326246974	0.000737343902650159	0.00102586977760022
TMCO4	374.654153528487	-0.00341176328630946	0.00073515336885535	-4.64088642023317	3.46917779891005e-06	1.23348543961246e-05
OTUD3	374.654153528487	-0.000838748901222231	0.000298634665336563	-2.80861198842056	0.00497555739635127	0.0315921555254619
PLA2G2A	374.654153528487	-3.8236767553074e-05	2.56897543801708e-05	-1.48840533806691	0.136644029683869	0.182192039578492
CAMK2N1	374.654153528487	-0.00214240400840837	0.000492543841363308	-4.34967170126101	1.36341494683741e-05	4.84769758875522e-05
MUL1	374.654153528487	1.50586348440214e-05	9.64484244972493e-05	0.156131475682642	0.875929388585132	0.958823531979212
PINK1	374.654153528487	-5.96139727771248e-05	2.79863524771977e-05	-2.13010869586153	0.0331626405777209	0.0442168541036278
DDOST	374.654153528487	-0.000167306255313773	5.74784328119723e-05	-2.91076577994181	0.003605441791486	0.00824100980911085
HP1BP3	374.654153528487	-5.76622926524148e-05	2.71779602698272e-05	-2.12165637450103	0.0338666045975848	0.108373134712271
EIF4G3	NA	NA	NA	NA	NA	NA
ECE1	374.654153528487	-0.000145673736945786	4.28087532454595e-05	-3.40289604115572	0.000666756449304862	0.00106681031888778
USP48	374.654153528487	-0.000244575647232481	0.000135350656307487	-1.80697791872437	0.0707657221695852	0.226450310942673
HSPG2	374.654153528487	-3.32401784375765e-06	1.60834958748812e-05	-0.206672595909265	0.836265560619338	0.89201659799396
LINC00339	374.654153528487	2.73353239357432e-05	0.000321135315584143	0.0851208901955254	0.932165282604393	0.962235130430341
CDC42	374.654153528487	-0.00019669677805753	5.66770911242582e-05	-3.47048117953504	0.000519526749880648	0.00184720622179786
ZBTB40	374.654153528487	-0.000437874551534029	0.000105271602493464	-4.15947455118504	3.189805571367e-05	0.00025518444570936
C1QA	374.654153528487	-0.000858667979757071	0.000222737048728087	-3.85507478284546	0.000115694258040201	0.000246814417152429
C1QC	374.654153528487	-0.000674401961730659	0.000204935572566533	-3.29079990010867	0.000999029490999824	0.00228349597942817
C1QB	374.654153528487	-0.000393600285755083	0.000141766247173168	-2.77640336542377	0.00549639713341939	0.0109927942668388
KDM1A	374.654153528487	-0.000109218162075758	6.98683075501451e-05	-1.56320033940096	0.118005480336415	0.198746072145541
LUZP1	NA	NA	NA	NA	NA	NA
LINC01355	NA	NA	NA	NA	NA	NA
HNRNPR	374.654153528487	-8.25776286609441e-05	5.64270668368052e-05	-1.46344003489974	0.143347010639232	0.241426544234495
ZNF436	374.654153528487	-0.000985343376798531	0.000229012604886566	-4.30257267841911	1.68826265110479e-05	0.000270122024176767
