Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	4388.80160205378	-0.111163718121717	0.185709827580237	-0.598588236121685	0.54944750270083	0.636455472800819
MTND2P28	31696.6225844656	-0.148308817347943	0.0633050526365916	-2.3427643003367	0.0191414711617048	0.0388495407921762
MTCO1P12	9957.11044375252	-0.00185493605902299	0.100381600817377	-0.0184788451660346	0.985256853796746	0.988993166056492
MTCO2P12	975.74255181613	-0.401763825734464	0.104214855959315	-3.85514926865426	0.000115659037544222	0.000466985159747547
MTATP6P1	105581.041123508	-0.10598823202103	0.0432031090584612	-2.45325473862564	0.0141570043758677	0.0299563160078316
MTCO3P12	1441.90921528598	-0.11330458875129	0.119584838920493	-0.947482889755129	0.343392770985887	0.438373590494475
LINC01128	3545.22508198931	-0.0950567414796716	0.0377464824193232	-2.51829403396302	0.0117924830887286	0.0255807208911585
NOC2L	5153.10365938278	-0.0174563160620851	0.0232096653730992	-0.752114077539332	0.451982458815147	0.547574704229271
KLHL17	226.82086363499	0.105990124400586	0.031614566867387	3.35257240262633	0.000800642970217491	0.00250888144895096
PERM1	15040.6943730077	-0.205015399353575	0.0706904160173346	-2.90018662930632	0.00372940536793587	0.00960798820684611
HES4	232.685585964875	0.196796277403589	0.0601180421759261	3.27349777671892	0.00106225226302057	0.00322071264190201
ISG15	254.425980732053	0.108313753565504	0.0574518494243221	1.88529620283468	0.0593898585315598	0.101959655635978
AGRN	661.322080738239	0.095700992596176	0.0422336708596699	2.26598802917611	0.0234521161927398	0.0461261424755079
C1orf159	225.964076522796	0.131055325825015	0.027988883435712	4.68240636058375	2.83526716423537e-06	1.8304600603135e-05
SDF4	4203.58033365707	-0.0287328432953149	0.0159917258862448	-1.79673185369124	0.0723781994694689	0.120563246942996
B3GALT6	672.549442648132	-0.0518591579605446	0.0322026292239896	-1.61040136194568	0.107310263464124	0.167674830733884
UBE2J2	2044.4536706465	-0.0564448734656986	0.0190708641773744	-2.95974387635063	0.00307894899231942	0.00812911097902566
SCNN1D	270.764398747142	0.246288293692123	0.0502464053913499	4.90161021020068	9.50542982314684e-07	7.13189204001696e-06
ACAP3	2933.01839239683	0.0679595153276251	0.0276953601987054	2.45382312560794	0.0141346486034188	0.0299145724068637
PUSL1	252.801552290562	-0.0295945778470158	0.0289384784705315	-1.02267221399192	0.306462853202862	0.40103014430386
INTS11	6078.42533096178	0.0776764723126489	0.0191496865169177	4.05627905417803	4.98606841909544e-05	0.000224758141568888
CPTP	2253.00274956534	-0.138711735148781	0.0573861232908972	-2.41716511229786	0.0156419199952392	0.0326014161116668
DVL1	16534.2834711972	-0.0465766683773454	0.0226993743462957	-2.0518921652546	0.0401801434477357	0.07292782534239
MXRA8	1844.3634605269	0.276819943719364	0.0492011458561715	5.62629058535719	1.84126074051865e-08	2.39511197126666e-07
AURKAIP1	5975.4976197436	-0.0638755093076978	0.0220350060370507	-2.89881968719657	0.00374570237424814	0.00964560733567699
CCNL2	6464.68332093311	0.195424247735458	0.0257658740023709	7.58461551575837	3.33474453738496e-14	3.48220755270786e-12
RP4-758J18.2	379.944675847971	-0.0369116222205804	0.0245021342237173	-1.50646559534602	0.131947692718298	0.199075906484579
MRPL20	3822.04477052806	-0.0388047765709058	0.0176838000590187	-2.19436865613708	0.0282089173466452	0.0539710703041714
VWA1	492.153923530163	0.240401623418637	0.0553327510420069	4.34465337239661	1.3949575405772e-05	7.35746372884601e-05
ATAD3B	635.070601903032	0.197743003437589	0.0298657817845278	6.6210556570808	3.5664264640865e-11	1.19391370630096e-09
