Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	4388.80160205378	-0.0325187648923672	0.187711326204874	-0.173238160689756	0.862464229197691	0.905842672378576
MTND2P28	31696.6225844656	-0.139616834154607	0.0640233907915961	-2.18071602313406	0.0292044271564749	0.0675716097221489
MTCO1P12	9957.11044375252	0.0274490837988982	0.101240075402828	0.271128638433744	0.786292095945704	0.850506666905751
MTCO2P12	975.74255181613	-0.506234339343359	0.107725554718165	-4.69929665869707	2.61059005579542e-06	3.44616058525477e-05
MTATP6P1	105581.041123508	-0.0832077226784273	0.0431422646669095	-1.92868231004684	0.053770313664933	0.110422739432101
MTCO3P12	1441.90921528598	-0.107261136593786	0.120809461464011	-0.887853776467165	0.374619411570989	0.494695866805882
LINC01128	3545.22508198931	-0.0768303977919435	0.0377255743442026	-2.03656005581132	0.0416941490768529	0.0899749141561746
NOC2L	5153.10365938278	-0.010985650832168	0.0240560484504045	-0.456668968505646	0.647908998530543	0.745380294639476
KLHL17	226.82086363499	0.0967643974495353	0.0325141862317965	2.97606702378135	0.00291971043788602	0.0104673550953702
PERM1	15040.6943730077	-0.186635743302193	0.0708347847209081	-2.63480356490876	0.00841859876866914	0.0248174184944783
HES4	232.685585964875	0.195679856818112	0.060870402608866	3.21469627982402	0.00130582606121018	0.00539542293046863
ISG15	254.425980732053	0.0900699321874964	0.0580252961211958	1.55225286570481	0.120601731134425	0.206965348963597
AGRN	661.322080738239	0.0674314396228805	0.0423339625500586	1.59284497743732	0.111194972290707	0.194539912314877
C1orf159	225.964076522796	0.101648237456387	0.0274009523912912	3.70966074481021	0.000207537156950008	0.0011957292703464
SDF4	4203.58033365707	-0.0198749611259645	0.0167114911721047	-1.18929908296516	0.23432199607783	0.348360333599377
B3GALT6	672.549442648132	-0.0545646869676906	0.0329787776732677	-1.65453939828462	0.098017965147297	0.175871378291924
UBE2J2	2044.4536706465	-0.0367404286020856	0.0193653217505488	-1.89722789403406	0.0577978668675341	0.116651636588448
SCNN1D	270.764398747142	0.161832506893333	0.0485935286390759	3.33033042517513	0.000867429809910116	0.00383617715000669
ACAP3	2933.01839239683	0.071393141372115	0.0282089756203341	2.5308661446271	0.0113781260883399	0.0315784626241999
PUSL1	252.801552290562	-0.0124261266859098	0.0291641248639739	-0.426075760677448	0.670052642093139	0.762514313340279
INTS11	6078.42533096178	0.0742246745516701	0.0194372741994708	3.81867713497044	0.000134169226842998	0.000837931741079292
CPTP	2253.00274956534	-0.122745776727381	0.0576669462517514	-2.12852916108164	0.0332932348168045	0.0754218034999838
DVL1	16534.2834711972	-0.0268042602293567	0.0222662216843417	-1.20380819922431	0.228663719888474	0.341554800290226
MXRA8	1844.3634605269	0.201980423407585	0.0480541047653166	4.20318772754177	2.63182142080488e-05	0.000220688990031973
AURKAIP1	5975.4976197436	-0.0483122343366323	0.0220538061198283	-2.19065290019011	0.0284769198986428	0.0661844100340394
CCNL2	6464.68332093311	0.159063799512092	0.0247927462986628	6.41573941006573	1.40140988359765e-10	1.42380741655872e-08
RP4-758J18.2	379.944675847971	-0.0447477468282035	0.0247644371675975	-1.80693574925065	0.0707722977229422	0.137122079991377
MRPL20	3822.04477052806	-0.0335892647616379	0.017936143596473	-1.87271386298686	0.0611079079961862	0.12181970656773
VWA1	492.153923530163	0.148049653244591	0.0538744260309812	2.74805068288715	0.00599507411524894	0.0188135544284108
ATAD3B	635.070601903032	0.169249083316503	0.0299755255430398	5.64624240110451	1.63992581540155e-08	5.83147370420446e-07
ATAD3A	1597.18196714915	-0.0300582079373841	0.0246680862792767	-1.21850587017914	0.22303179539977	0.334801248047964
SSU72	8730.27852847091	-0.0508901511242974	0.0186218386342587	-2.73282097024913	0.00627944544359329	0.0194697029162529
RP11-345P4.9	949.761630271744	-0.0904556946410512	0.0410826447339846	-2.20179823443119	0.0276795638615961	0.0646614159682001
MIB2	7349.51158551737	-0.0282559998748467	0.0274705346653484	-1.02859300771051	0.303670965087033	0.423620437872422
CDK11B	3873.1218057004	-0.0492171742385974	0.0291186171164865	-1.69023048181541	0.0909838689259826	0.165967528776652
SLC35E2B	2332.50416828689	0.0775983590503152	0.0317345039114047	2.4452362408737	0.0144757287426146	0.0381648093981028
CDK11A	1125.75161188119	0.0374063570912183	0.0336286862379063	1.11233477354979	0.265994237931295	0.382841947055427
RP1-283E3.4	230.564738712192	0.0402536513653445	0.0423232139247835	0.951101006574856	0.341553103820378	0.462297224737966
NADK	1460.40846893835	0.152112746442756	0.0307565033361517	4.94571001066824	7.58668287076934e-07	1.24572675882373e-05
GNB1	4115.82722546701	0.0836342335249001	0.0166767313095627	5.01502554502051	5.30264201606727e-07	9.24023943351141e-06
CALML6	844.291957088348	-0.122628898004684	0.119924875186898	-1.02254763920806	0.306521777252803	0.426499303418886
TMEM52	4972.32191473474	-0.000847638509755999	0.0666034680571904	-0.0127266422377309	0.989845882754426	0.993201916570244
FAAP20	680.427480851262	0.0533832200954931	0.0210759811894492	2.5328937056661	0.0113125251180057	0.0314577769593809
SKI	3472.33580106576	0.0312165993380476	0.0290572109640557	1.0743150599231	0.28268149750853	0.400734639432075
RER1	3444.33727919787	-0.0152160362223036	0.015795803888663	-0.963296096200875	0.335398951820896	0.45635593360875
PEX10	669.114266460552	-0.0414053512014291	0.0295235475768256	-1.40245175799707	0.160780386779349	0.259359231806381
PANK4	2431.72215675942	0.00588454069436291	0.0233592526370978	0.251914767385042	0.801106944897959	0.862503162644893
TNFRSF14	578.347983542172	0.230832654609635	0.0353141231986411	6.53655347213935	6.29526374443179e-11	7.70255980084832e-09
MEGF6	741.95265526092	0.191935398633837	0.0502837226496594	3.81704831146062	0.000135057732309887	0.000842555885939804
TPRG1L	4036.79977957525	-0.0179833512264662	0.0177971166317603	-1.01046431276252	0.312272888938827	0.432597175947762
WRAP73	714.894752877565	0.0144976743350265	0.0210546408192476	0.688573814176546	0.491091504426095	0.60616002187225
TP73-AS1	1768.40003087119	0.0804648568520978	0.0182503844380368	4.40894037740904	1.03877615739224e-05	0.000104143029911597
LRRC47	8424.95176298873	-0.033757831251114	0.0161483485768218	-2.09048195179337	0.0365745279918539	0.0811586493797397
CEP104	1649.40231239788	-0.0467160866102234	0.0219608308257685	-2.12724586701006	0.0333996599536749	0.0756177339062609
C1orf174	734.981296371397	-0.00308235874179229	0.0213564745077985	-0.144329006206841	0.885240674454903	0.922449966540507
NPHP4	419.036287057415	0.0088352040555328	0.0579836604527541	0.152374030658721	0.878891938421339	0.91768318657519
KCNAB2	1393.47776238866	0.0445640165025626	0.089386859934526	0.498552209297931	0.618094879979612	0.719887578228046
RPL22	12586.9596949503	0.0173658806054921	0.0150709139139066	1.15227787144799	0.249206907140862	0.365039631670867
RNF207	276.273141105419	0.0691949861957041	0.0622469719696865	1.11162011590542	0.266301519762235	0.383138828344224
ICMT	7460.6339989959	-0.163580298968603	0.0474955766767798	-3.44411649282228	0.000572928791931521	0.00273807506232204
GPR153	206.17966966178	0.150923904326942	0.0679777188916803	2.22019665837027	0.0264054210578949	0.0623246808167986
ACOT7	196.633738714842	0.086297966245259	0.0350185456292964	2.46435038047561	0.0137261857410003	0.0365442834690786
PLEKHG5	489.860731334488	0.0804802520940944	0.0421798925261835	1.90802411466875	0.0563880995793999	0.114455973084907
NOL9	1278.85575026543	-0.0194657044749073	0.0247111167008359	-0.787730668369545	0.43085426271114	0.549813912233942
ZBTB48	644.033499309557	0.146389503490567	0.0277518144265461	5.27495252168224	1.32790461788604e-07	2.97210540974809e-06
KLHL21	20166.0639883184	-0.0403977792177672	0.0460087906148377	-0.878044797046655	0.37991940868393	0.500185462387416
PHF13	992.227292600169	0.0917301043112007	0.0337892906986608	2.71476856762892	0.00663221001548791	0.0203967345314154
THAP3	721.978406907479	0.0220883820525885	0.0210761414334875	1.04802779589876	0.294625800667185	0.414038743388223
DNAJC11	2067.0301255179	-0.0937471290699259	0.0216167391689971	-4.33678402357646	1.44582564312344e-05	0.000136644933497522
CAMTA1	1558.81900624182	-0.0897149477404277	0.0281746359955939	-3.1842451400067	0.00145132048571585	0.00586455106781274
VAMP3	4224.19243090321	-0.0333742814377461	0.0162132125178779	-2.05846197358759	0.0395458079506476	0.0864371395832537
PER3	1510.41871414221	0.0901128600618117	0.0589674552423804	1.52817956432766	0.126467961182156	0.215430977588585
PARK7	13008.6052582061	-0.04151671812339	0.0181327540155705	-2.28959804383492	0.0220446285016468	0.0538758221048623
ERRFI1	17822.9358608932	0.106748791533479	0.110700329634258	0.964304188489467	0.334893441584783	0.455831635381968
RERE	27656.9596462678	-0.0230369420742937	0.0401693811404032	-0.573495070630368	0.566309535760391	0.675125117221663
ENO1	11111.6794715033	0.113851575968543	0.0433018277061974	2.62925566886058	0.00855719991279718	0.0251413317345002
SLC2A5	3191.34165047478	-0.0820494732498974	0.0683678555441235	-1.20011769561712	0.230093633976116	0.343240097143972
GPR157	2763.68781103376	-0.110913977491993	0.0387990386592115	-2.85867849629465	0.00425409698057722	0.0142458415367829
H6PD	11276.6894609915	0.053246549550181	0.0449983546408451	1.18329992230091	0.236690303597508	0.350832139432032
SPSB1	3076.64796534064	-0.000195215247181328	0.0714618118611626	-0.00273174220044401	0.997820387785034	0.998049389556423
RP13-392I16.1	336.95225760497	-0.266246828900658	0.127024001081082	-2.09603560456821	0.0360790326340755	0.0802887626764992
SLC25A33	1508.34511888695	-0.12789315201714	0.0756900591114064	-1.68969549658955	0.0910862252755898	0.166122810883966
TMEM201	4291.75025865445	-0.0997625545443048	0.0423453199688583	-2.35592869808688	0.0184764637945315	0.0468040252711429
CLSTN1	3161.26021945628	0.0512582592398188	0.0209871240848726	2.44236699761858	0.0145913050261683	0.0384517044679872
CTNNBIP1	766.569394719439	-0.136304515513886	0.0453265356934729	-3.00716817264979	0.00263693837971831	0.00965435065084128
LZIC	717.485406072913	-0.0417701249939277	0.017914378925977	-2.33165353744742	0.0197189249292768	0.0492497029785429
NMNAT1	1071.31858492044	-0.100688741218961	0.0486623704906702	-2.06912939513017	0.0385339459804069	0.0847300041180772
RBP7	232.830176658127	0.23710639115413	0.0708385223780572	3.34713914399174	0.000816502153488524	0.00366219077829953
UBE4B	6024.480377735	-0.132271137633267	0.0325789009019777	-4.06002455488723	4.90675554766148e-05	0.000362558255693766
KIF1B	33419.5875329109	-0.176873415816065	0.0322067869513878	-5.49180568937328	3.97844974667682e-08	1.18554608567841e-06
PGD	1684.38587297172	0.00319591855437008	0.033585317588055	0.0951582055459479	0.924189166432505	0.95007214064825
DFFA	1458.63368249415	-0.0198600962278377	0.0189292665495623	-1.04917410169264	0.294097995942637	0.41361279147587
PEX14	1144.93424887445	-0.00759683298751607	0.0172724461367095	-0.439823805348008	0.660064724726436	0.754861960066544
CASZ1	3293.60380332148	0.0583463791067921	0.0279324696216442	2.0888371095401	0.0367223886474109	0.0814391074681131
C1orf127	570.928665387687	-0.0864601026230319	0.090149706584224	-0.959072479534417	0.337522233309874	0.45858692451738
TARDBP	8798.18994176055	0.0489922806538291	0.0206640682307313	2.3708923193047	0.0177452001225114	0.0452234338620508
RP4-635E18.8	287.279601052809	0.0753549806823136	0.0350539413368895	2.14968639212655	0.0315800295554761	0.0722309861933192
SRM	4044.99133396142	0.00707685811685688	0.0219284913732146	0.322724349633152	0.746904009717572	0.820764918066272
EXOSC10	2529.14852162348	0.0658462605126383	0.0175656914122554	3.74857208676102	0.000177844222912597	0.00105400490235544
MTOR	5745.48161983666	-0.102736713246786	0.0234518990242842	-4.38074175316905	1.18275984408152e-05	0.000115822928277139
UBIAD1	1444.99748215779	-0.106141368350765	0.0256348779456252	-4.14050609392031	3.46540402155056e-05	0.000274984883969482
FBXO44	512.211674332215	0.0894357321070095	0.0346876608692801	2.57831545471015	0.00992833158376037	0.0283926828579063
FBXO6	699.766328576983	-0.139652557252571	0.0304015031191462	-4.59360699059059	4.35649498161646e-06	5.27247482137658e-05
MAD2L2	1314.3581452864	0.0228478811934581	0.0222684270228291	1.02602133370421	0.304881528282715	0.42496059980823
AGTRAP	1507.61644563346	0.0525516588087865	0.0585353119331031	0.897777035319211	0.369304430124012	0.489267098658882
MTHFR	2152.51855082055	0.0283071668770854	0.0358178295045377	0.790309386935331	0.429347106100489	0.548444176057192
CLCN6	1743.93439548498	0.0793411648622087	0.0261645454374539	3.03239225202185	0.00242623698194621	0.00902522086223141
KIAA2013	3536.8451570679	-0.0970913257683083	0.0226643346914009	-4.28388157386088	1.83660695983229e-05	0.000165469125858525
PLOD1	2891.87135369065	-0.0390777096339081	0.0259060576781247	-1.50843907318657	0.131442189072684	0.221878158946458
MFN2	26575.726535401	-0.0557514348434506	0.0318973466792742	-1.74783926086479	0.0804918648038096	0.151717232003073
MIIP	1307.93145331043	0.0349383701581455	0.0294546984773663	1.18617307133506	0.235553958388357	0.349598081713984
TNFRSF1B	1482.57197626458	0.0818199357130397	0.0429875082017699	1.90334213672034	0.0569959160029367	0.115422055205093
VPS13D	7986.80264068037	-0.061789099938656	0.0258161729564101	-2.39342601411081	0.016691847413982	0.0430109899736642
DHRS3	3285.95191711825	-0.0299557072757076	0.0347197809957309	-0.862785029646096	0.388255671549351	0.507960031235769
LRRC38	2418.37892645369	0.0069262260576196	0.0762549413946644	0.0908298653299369	0.927627779028031	0.952230626753267
PDPN	1712.35192812566	-0.00110703838761276	0.0432998509622407	-0.02556679441179	0.979602871628291	0.986279637457504
PRDM2	4361.32521340614	0.0240474524356744	0.0242614042286832	0.991181392841396	0.321597014684126	0.442016237479246
EFHD2	409.414676750996	0.173049882062774	0.0370721664326553	4.6679193237097	3.0426532133714e-06	3.94781652393993e-05
CASP9	754.5435667534	-0.0128472570163199	0.0347137459024282	-0.370091348033438	0.711314428436547	0.79376746897906
DNAJC16	1485.63040188412	-0.0816166970640429	0.0220754581768124	-3.6971688836688	0.000218017309957188	0.00124789686619861
AGMAT	865.157125236789	-0.126979866569026	0.100334033796168	-1.26557123006726	0.205666631683249	0.315104430042237
DDI2	6841.36028238695	0.0152257742403765	0.0475514777715187	0.320195605981695	0.74882005391864	0.822393918882368
PLEKHM2	14561.8288244931	-0.0688381495781195	0.0218402243950217	-3.15189754157519	0.00162213181864859	0.00645167352827763
SLC25A34	2927.98199248901	0.0740725892638184	0.0741763089760567	0.998601713759149	0.317987669634555	0.438432290412166
FBLIM1	432.13957184815	0.275692945127044	0.0529221672324638	5.20940391416788	1.89448286287909e-07	3.93381760888707e-06
UQCRHL	561.352005955626	-0.0491788540656478	0.0370530994062688	-1.32725345122755	0.184424856316429	0.289258503104706
FLJ37453	488.720217743734	-0.0797287957554472	0.0389463107678428	-2.04714629405354	0.0406437227258966	0.0882268067336852
SPEN	7161.56373258296	0.0145005407186143	0.0306308328187778	0.47339688099257	0.635930054678868	0.735317317186755
ZBTB17	1819.9955242646	-0.0274759628119624	0.0236164590338235	-1.16342432083537	0.244657386668004	0.359896426769924
HSPB7	123887.185433888	-0.100561616215643	0.0410207324940773	-2.45148270402443	0.0142269023585199	0.0376396005435011
EPHA2	515.654277239421	0.0681549638124853	0.0343680369454619	1.9830915545348	0.0473572037981213	0.0996629595004294
FBXO42	2440.31219527243	-0.0697558639861363	0.0202381330564471	-3.44675389728772	0.000567365163383657	0.00271833608174427
SZRD1	5555.32189059422	-0.111436308651808	0.0241699643468942	-4.61052846634123	4.01646635135409e-06	4.96775767522372e-05
NECAP2	490.906580570062	0.13032870656626	0.0256365917602073	5.08369863612503	3.7015508391436e-07	6.90490934403525e-06
NBPF1	434.074349060155	-0.0150716067030839	0.0529929948784292	-0.284407528535791	0.776098090185279	0.842067185289789
CROCCP2	1551.28556424901	0.0537399314803169	0.0322764909127975	1.66498680496303	0.095915388360166	0.173072708559924
CROCC	1094.03436018049	0.182443105572877	0.0325050243425188	5.61276631115235	1.99117426041805e-08	6.88679997243071e-07
ATP13A2	1390.01276452816	-0.0174217446179769	0.0319556549968647	-0.545185026552771	0.58562626870466	0.692275224557483
SDHB	9822.57759419304	-0.0989877503065229	0.0336754331334442	-2.93946479958456	0.00328779614147848	0.0115647085916178
PADI2	35479.1060887575	0.0101567785047405	0.0621332918676842	0.163467574297686	0.870150301678483	0.911231389913442
RCC2	794.31636418409	0.109515397380905	0.0340745125998254	3.21399747274642	0.00130900825434183	0.00539967616899077
ARHGEF10L	6382.30015413385	-0.035828237734437	0.0331624744010145	-1.0803849345253	0.279970801770054	0.397726739941561
PAX7	359.413929870833	-0.0804287322994626	0.0530764003188213	-1.51533886654596	0.129686610396559	0.21943424390499
ALDH4A1	5527.95911750398	-0.0179517778755375	0.0431348711943414	-0.416177848188231	0.677279868009039	0.767648222724084
IFFO2	1146.96732894816	0.221318497385897	0.0739583308348674	2.99247555870416	0.00276724824253839	0.0100377806030744
UBR4	20450.8754852739	-0.0974037982277902	0.0306734994036673	-3.17550328855353	0.00149576826200873	0.00601213248088922
EMC1	2866.09711283858	-0.0282373497447426	0.0200166442481795	-1.41069349060899	0.158335011173555	0.256322960896839
MRTO4	1432.59372345701	-0.0063859293483927	0.0313002295180786	-0.204021805805106	0.838336458720632	0.888711623232911
AKR7A2	1789.07452471081	0.057519539390952	0.0290533992496728	1.97978690536873	0.0477274783868136	0.100201287188847
PQLC2	665.647984081334	-0.116822668019642	0.0330625671959022	-3.53338164358033	0.000410279745513836	0.00209917860800447
CAPZB	12268.3066216836	-0.0440102994844646	0.0131023115245545	-3.35897214792876	0.000782329518641457	0.0035438406021581
MINOS1	3395.09474453825	-0.0903131981521037	0.0263613093782165	-3.42597542695408	0.000612595800941497	0.00288762535994751
NBL1	1268.62149060387	0.261932102096582	0.0382226380618318	6.85280020894583	7.24181963691277e-12	1.58470510862366e-09
TMCO4	243.100906361839	0.118069513540007	0.0343332698169461	3.43892423207913	0.000584030667934652	0.00277713538254425
OTUD3	820.249107155295	-0.0129367622340748	0.0230761100903045	-0.560612780206411	0.575061537213526	0.682908080980246
PLA2G2A	1710.14023747827	0.338411810165122	0.113639439136722	2.97794333319413	0.0029018963084227	0.0104199047313165
CAMK2N1	353.89081220595	0.0598375110712579	0.0349083387554593	1.71413230203915	0.0865044305228171	0.159872326606973
MUL1	2249.53425773329	-0.104046643181118	0.0303148374268957	-3.43220191868178	0.000598701624501812	0.00283623055170946
PINK1	8136.21830003234	-0.109695788933245	0.0321370766166599	-3.41337173389252	0.000641643546680826	0.00299846485325713
DDOST	3666.52917241182	-0.0195364474921423	0.0208377974814047	-0.937548582549396	0.348476445718321	0.468713176811912
HP1BP3	8842.19644085225	0.0253970329547717	0.0213385795172358	1.19019323354011	0.233970452074743	0.347883153555273
EIF4G3	6574.79657035337	-0.102126746976193	0.0342936025037683	-2.9780116266575	0.00290124978912349	0.0104199047313165
ECE1	2779.75813025986	0.0785775710174616	0.0428230670545987	1.83493561816291	0.0665152293928632	0.130226564910769
USP48	2126.14826478911	0.0403866362599483	0.0183320696051981	2.20305929061587	0.027590569984906	0.0645064918549918
HSPG2	10718.7393978725	0.0297394991897263	0.0392465990666838	0.757759905239077	0.448594729231031	0.566921304300301
LINC00339	451.174178817607	-0.0343225643725431	0.047495035090888	-0.722655837749406	0.469891353907546	0.586545627090709
CDC42	4736.36015724032	0.0120663312497396	0.0189898963602704	0.63540795699044	0.525162379873097	0.638706084188866
ZBTB40	1941.15598469446	-0.0457229006332212	0.0283924013424999	-1.61039216379277	0.107312270226115	0.188733589320396
C1QA	338.10417985643	-0.000151242749406608	0.0699269723853758	-0.00216286712047379	0.998274283062988	0.99836202030003
C1QC	355.819086824019	0.00456870571867168	0.0732400253918793	0.0623799035326147	0.950260298445458	0.967497587930818
C1QB	438.892876029357	0.0108774017315972	0.0779076575617187	0.139619160324261	0.888960901156514	0.92492389616349
KDM1A	3670.16891841913	-0.0260736312035165	0.0147041177521844	-1.77321969552666	0.0761923096654502	0.145492916879201
LUZP1	578.623520374397	0.0745769453386961	0.0308931050085549	2.4140320410669	0.0157770748792137	0.0410067005597471
LINC01355	427.992928132263	0.304698307919613	0.0483145962702543	6.30654774005027	2.85327998075126e-10	2.44116337601268e-08
HNRNPR	4100.41995917634	0.0305683527810627	0.022380299386176	1.36585986869971	0.17198295092059	0.274025800254532
ZNF436	691.540665531198	-0.0480119347769134	0.038175465826071	-1.25766467384204	0.208513053143651	0.31818023759174
ZNF436-AS1	279.276581775102	0.121997049533053	0.0390767952725889	3.12198195072127	0.00179637951567157	0.00699794676782842
TCEA3	20328.0524044257	-0.0022904725227314	0.0389599249392907	-0.0587904757593996	0.953118994583352	0.969597921784683
ASAP3	4057.55946231291	-0.0663163012184641	0.0452326869040544	-1.46611456797009	0.142617077595993	0.235912156703707
ID3	1534.21977232134	0.0637583455030367	0.0408960840216307	1.55903302304723	0.118988564355298	0.20496077411428
RPL11	18826.3802799144	0.0488800460968296	0.0209397351618303	2.33432016780852	0.0195789634756085	0.0489967936575779
ELOA	2676.14374150867	-0.13689592776321	0.0238798580082353	-5.73269437850088	9.88476512543492e-09	3.99721460316757e-07
PITHD1	2993.30478240619	0.00737634321052211	0.0157098493044019	0.469536216904083	0.63868640380393	0.737701089434804
LYPLA2	1633.3777340882	0.0084562266244745	0.0198540512267275	0.425919452302548	0.670166539998982	0.762514313340279
GALE	202.957793851165	0.0799190755026915	0.0358804989831311	2.22736800679011	0.0259226888089288	0.0614368286475048
HMGCL	2063.0038789556	-0.00257031445971122	0.0400193906985896	-0.0642267264654232	0.948789696681692	0.96645581940211
FUCA1	671.215225913264	0.129312114510671	0.0407260096880864	3.17517270906359	0.00149747344107585	0.00601686097669565
PNRC2	1931.10237884485	0.142041236281533	0.0240737739672377	5.90024798250738	3.62955628770359e-09	1.85205026895871e-07
SRSF10	2959.9050531415	0.122336944034694	0.0258735323981732	4.72826601919	2.26445378321819e-06	3.0701655038741e-05
MYOM3	39979.9935406504	-0.0811907012102259	0.0631187864563695	-1.28631594123484	0.198332821247985	0.305472275714783
IFNLR1	332.034788185709	-0.263934336719537	0.0483867376944436	-5.45468343797531	4.9060166343697e-08	1.4097364465276e-06
NIPAL3	425.863679663386	-0.0338762139534033	0.046904916856303	-0.722231617149771	0.470152087658715	0.586671850583235
SRRM1	6894.7743986594	0.158117078008442	0.0219397262453357	7.20688472774619	5.72464244477721e-13	2.32645379925428e-10
CLIC4	3600.67936459299	0.106080020820771	0.0420754478880695	2.52118577805681	0.011696008368655	0.0322561510486973
SYF2	2913.60896148747	-0.0198116262495321	0.0262732851452549	-0.754059727970876	0.450813357939759	0.568845747622199
RSRP1	2659.76312493978	0.185010400129576	0.0344258067897025	5.37417761215451	7.69329960503494e-08	1.97611865024137e-06
TMEM50A	1700.1892019683	0.0194034629821871	0.0194452061329051	0.997853293483614	0.318350503209771	0.438773059111433
TMEM57	3262.41385137263	-0.0515934039436047	0.0364239756245909	-1.41646822069506	0.156638462265565	0.254155006718931
LDLRAP1	1127.54760479884	-0.0287883676298391	0.0210916221334949	-1.36491956131346	0.172278333374541	0.274367411542183
MAN1C1	379.728047352547	0.123494608520609	0.0475471503929137	2.59730830344387	0.00939575489015919	0.0271287223788687
SELENON	5252.75723019309	-0.1058582489348	0.0438425731099642	-2.41450812362884	0.0157564716058087	0.0409625063747994
MTFR1L	6623.5785856605	-0.0746776726538916	0.0297722750886527	-2.50829580310958	0.0121315062949305	0.0331757774885879
STMN1	775.396301412494	0.043987121608933	0.0409025370546724	1.07541303734136	0.282189847376755	0.400229125426909
PAFAH2	1334.19674928872	-0.0237376473198589	0.0605396865443162	-0.392100598381568	0.694983885403299	0.781213240344181
EXTL1	899.90213830191	-0.07304335643215	0.108446363678129	-0.673543620595194	0.500601507461042	0.615554846920164
SLC30A2	281.1132536099	-0.000392624571254428	0.100272663477008	-0.0039155693849147	0.996875835624143	0.997955166652755
TRIM63	84281.5534826955	-0.0726524417606725	0.0800008850004571	-0.908145475643893	0.36380136675136	0.483948533114767
PDIK1L	346.677372090328	-0.122706997734673	0.0364996843309774	-3.3618646293478	0.000774180672030062	0.0035139217658676
FAM110D	205.560532290662	0.223402329686059	0.0519574721901575	4.2997151375732	1.71017788526016e-05	0.000156306137802212
CNKSR1	4023.83246585504	-0.0297806267294806	0.0260221219004204	-1.14443498664109	0.252443285605759	0.368701340894356
CEP85	5737.46104648451	-0.056319258325401	0.0437945710103563	-1.28598721316583	0.198447524294164	0.305566221778524
SH3BGRL3	902.275974333081	0.204417696735032	0.0360591122805458	5.66896087581494	1.43666164986451e-08	5.32500746378119e-07
UBXN11	354.903993683049	0.104027357604281	0.0289174438972551	3.5973911793136	0.000321424900996143	0.00171632752155566
DHDDS	915.154701875769	-0.0419780881641313	0.025992218529918	-1.61502520901834	0.106305235806504	0.187322376028555
HMGN2	4513.78339276944	0.166265098222719	0.0369124199610767	4.50431313899338	6.65879592866178e-06	7.45772036144117e-05
ARID1A	4567.82074297152	-0.0135436462524895	0.0199237073882653	-0.67977540467526	0.496646682339876	0.611679270085979
PIGV	268.975280350512	0.0833600661483265	0.0269642748772569	3.09150038440814	0.00199147724474712	0.00767230662244774
ZDHHC18	888.827439536919	0.0220565182690821	0.0254303218717595	0.867331462822573	0.385760422473572	0.505477642483506
GPN2	1103.81868628258	-0.0763456220516853	0.0246135627094838	-3.10177047316554	0.00192367048778689	0.007440328511396
GPATCH3	866.275060964774	-0.12065856838818	0.0237426397459538	-5.08193569372345	3.73607904601894e-07	6.94654304977934e-06
NUDC	5887.74593548357	0.0368192959210573	0.0201528194440654	1.82700470389516	0.0676990621435731	0.13213509916496
SLC9A1	643.24657749897	0.0282848188143341	0.0527407435233961	0.536299204841259	0.591751780074604	0.697342947956599
WDTC1	8749.57748157166	-0.0447292089451164	0.0212962661966088	-2.10033104076428	0.0356997305195161	0.0796367836858603
TMEM222	1478.9884455763	-0.0487431907692715	0.0191428850499039	-2.54628237291307	0.01088770766908	0.0305451739562281
MAP3K6	2281.59021857566	0.121384909285249	0.0474073085600831	2.56046826896761	0.0104531208759262	0.0295738593851727
FCN3	219.879134959236	-0.159331507277191	0.109011073740391	-1.4616084569228	0.143848535599999	0.2375348260909
WASF2	2478.25687466759	0.110720700138474	0.0246493714991037	4.49182650123553	7.06149404326159e-06	7.77105809654484e-05
AHDC1	5320.15625439739	0.0858562944172134	0.0372787361050308	2.30309027042435	0.0212737646236473	0.0524651425341315
FGR	233.727097980338	0.155728122538452	0.0483226320836859	3.22267467278602	0.00126999705976821	0.0052688668540483
IFI6	478.021111809223	0.00747498387968536	0.0669937705952036	0.111577297609526	0.911158573483231	0.940414821556978
FAM76A	675.35218560782	-0.0031073913734802	0.0322484035184448	-0.096357990922028	0.923236255205946	0.94960728084502
