Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	4388.80160205378	-0.120496442864318	0.188404181094306	-0.639563528603451	0.522456399774248	0.639006957041746
MTND2P28	31696.6225844656	-0.11504534049925	0.0638477477842101	-1.80186998745946	0.0715658631673114	0.136000369980286
MTCO1P12	9957.11044375252	-0.0331649347389116	0.101479953271804	-0.326812672549056	0.743809573988942	0.818053973441119
MTCO2P12	975.74255181613	-0.626805668120166	0.111211515929745	-5.63615793634296	1.73885916837615e-08	5.9434519683055e-07
MTATP6P1	105581.041123508	-0.0812416883362028	0.0431728371641132	-1.88177784164099	0.0598661855798606	0.118233269345444
MTCO3P12	1441.90921528598	-0.051983813456734	0.120660334221067	-0.430827693229261	0.666593661821834	0.756900345057474
LINC01128	3545.22508198931	-0.0643229543231201	0.0373361173460688	-1.72280780368537	0.0849232871137863	0.156104143076408
NOC2L	5153.10365938278	-0.0310600441913051	0.0238272881757047	-1.30354927351637	0.192387305819992	0.299596704726112
KLHL17	226.82086363499	0.0860993215460294	0.0323050047168754	2.66520071117814	0.00769423853225004	0.0227056839445346
PERM1	15040.6943730077	-0.1412079780346	0.0682437754836013	-2.06917007498408	0.0385301297950942	0.0832163068933135
HES4	232.685585964875	0.230592428897754	0.0606084454222061	3.80462536683491	0.000142018970139115	0.000847201214949377
ISG15	254.425980732053	0.0875798875608572	0.0578701408627231	1.51338645897908	0.130181522538244	0.219938561604616
AGRN	661.322080738239	0.0838232204304938	0.042897542187919	1.95403317195409	0.0506972943206527	0.103356010022867
C1orf159	225.964076522796	0.102071776413584	0.0275348157100726	3.70700779291014	0.000209722491842466	0.00117357984373203
SDF4	4203.58033365707	-0.0313632603481289	0.0168514646864485	-1.86115930761499	0.0627216829563992	0.122578673662386
B3GALT6	672.549442648132	-0.0709825093435561	0.0323900329943184	-2.19149234445076	0.0284161831323783	0.0652477297584687
UBE2J2	2044.4536706465	-0.0513123026788613	0.0201230585902535	-2.54992562133244	0.0107745903297992	0.0298022811989731
SCNN1D	270.764398747142	0.195031151995688	0.050805536124556	3.83877755994042	0.000123648384628784	0.000757870712894356
ACAP3	2933.01839239683	0.0583494802965789	0.0281799018437323	2.07060622922492	0.0383956095643211	0.0829887633993739
PUSL1	252.801552290562	-0.028704237822443	0.029498051299879	-0.973089290903791	0.330508926030211	0.454055835374274
INTS11	6078.42533096178	0.0641139692253639	0.0191472345426948	3.34847150288997	0.000812586370061597	0.00360934053016424
CPTP	2253.00274956534	-0.102358025636622	0.0561496453221618	-1.82295052888289	0.0683108839594595	0.131093320051689
DVL1	16534.2834711972	-0.0278527831029646	0.0224479153504857	-1.24077370517891	0.214689357546511	0.326073427754789
MXRA8	1844.3634605269	0.238386596877003	0.0499329911474627	4.77413011716034	1.80485667565491e-06	2.45141750385491e-05
AURKAIP1	5975.4976197436	-0.0452287602283992	0.0218472194449925	-2.07022959339413	0.0384308492280099	0.0830491600366828
CCNL2	6464.68332093311	0.146510083774545	0.0240058720377903	6.10309359076428	1.04034881437651e-09	6.6523877557491e-08
RP4-758J18.2	379.944675847971	-0.0548673044104824	0.0244908391395969	-2.24031949651626	0.0250701884090902	0.0590662149601045
MRPL20	3822.04477052806	-0.036332554593142	0.018001619942365	-2.01829361521165	0.0435606912843231	0.0915788304762034
VWA1	492.153923530163	0.202357006655017	0.0561974464123476	3.60082209376964	0.000317212586199827	0.00165089787660102
ATAD3B	635.070601903032	0.148024891422849	0.0286154237942861	5.1729057897932	2.30481238559215e-07	4.60234641628244e-06
ATAD3A	1597.18196714915	-0.0495013859974347	0.0252087953401947	-1.96365535637104	0.0495700731357673	0.101457754438285
SSU72	8730.27852847091	-0.0658486755404651	0.019266156918886	-3.41784175316852	0.000631197946919779	0.00291003108344372
RP11-345P4.9	949.761630271744	-0.0635696891541628	0.0392516975002025	-1.61953987222679	0.105331154788911	0.185097916289545
MIB2	7349.51158551737	-0.0302512491414319	0.0277130547344729	-1.09158840233523	0.27501405605453	0.395228533587457
CDK11B	3873.1218057004	-0.0817868380448083	0.0293353607481196	-2.7879949644066	0.00530353681713957	0.0167354743700257
SLC35E2B	2332.50416828689	0.0689472405477496	0.0316810353626863	2.17629379085745	0.0295332995363116	0.0672565056667265
CDK11A	1125.75161188119	0.00152275371867478	0.0332944534842828	0.0457359577742768	0.963520703625432	0.977453587270227
RP1-283E3.4	230.564738712192	0.0433294136252045	0.0424459233603346	1.02081449041336	0.30734233779879	0.42977296933341
NADK	1460.40846893835	0.121585525245156	0.0296582553134585	4.09955083197298	4.13952746683369e-05	0.0003087555807831
GNB1	4115.82722546701	0.0783458224616386	0.0164653708968042	4.75821789576844	1.95309605927176e-06	2.59697889563448e-05
CALML6	844.291957088348	0.130528366601432	0.11592868024093	1.12593679433045	0.260192273759043	0.378380362214548
TMEM52	4972.32191473474	0.0792330545007615	0.0650582329397659	1.21787898195943	0.223269964400452	0.335790001956388
FAAP20	680.427480851262	0.0555636288399754	0.0211356942869606	2.62890010072935	0.008566152121607	0.0247398993778561
SKI	3472.33580106576	0.0361086226519724	0.0290772286953399	1.24181788540802	0.214303762223704	0.325703812739341
RER1	3444.33727919787	-0.0268822747599494	0.0156277654657629	-1.72016113364657	0.0854031557405467	0.156859564085671
PEX10	669.114266460552	-0.0236648051783897	0.0296059933505554	-0.79932481569465	0.42410209318596	0.547231609187461
PANK4	2431.72215675942	0.0120792955765691	0.0230065673470315	0.525036846843112	0.599557576493133	0.703232146485934
TNFRSF14	578.347983542172	0.240657212160727	0.0360253681768106	6.68021520223178	2.38591624169678e-11	3.66979711662064e-09
MEGF6	741.95265526092	0.175452006459553	0.0497746911423238	3.52492406146473	0.000423604205852775	0.00210268777628272
TPRG1L	4036.79977957525	-0.016228714395433	0.0177836762516382	-0.912562406433712	0.361472733699012	0.485575670360221
WRAP73	714.894752877565	-0.00301135498566926	0.020718153040584	-0.145348621557647	0.884435627832277	0.922360849916344
TP73-AS1	1768.40003087119	0.0914549735186323	0.0187285492165338	4.88318515552154	1.04385766504974e-06	1.56537390561214e-05
LRRC47	8424.95176298873	-0.0351672055062656	0.0162160072295854	-2.16867228833646	0.0301075727022022	0.0683046427140652
CEP104	1649.40231239788	-0.0598367207443315	0.0226636912049232	-2.64020190723977	0.00828566477082568	0.0241318926360128
