Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	279.865408652238	-8.745460930802e-06	4.14836810308056e-06	-2.10816897476086	0.0350163759011078	0.0912101905782068
MTND2P28	279.865408652238	-9.60357499267201e-06	2.21881703834332e-06	-4.32824105219713	1.50304913947498e-05	9.6195144926399e-05
MTCO1P12	279.865408652238	-1.75666580584523e-06	2.24143952856717e-06	-0.783722149741945	0.433203162749393	0.822960738784629
MTCO2P12	279.865408652238	2.60026536780188e-05	1.60793543591983e-05	1.61714538389683	0.105846902363539	0.338710087563323
MTATP6P1	279.865408652238	-7.13674322799823e-06	1.30599094389812e-06	-5.46461923135279	4.63901487026038e-08	1.90899416211636e-07
MTCO3P12	279.865408652238	-8.66283200562958e-06	1.36352024436026e-05	-0.635328447924443	0.525214223567952	0.80032643591307
LINC01128	279.865408652238	-8.86112178246249e-05	4.20803564504147e-05	-2.1057620538229	0.0352250265316158	0.150231093463228
KLHL17	279.865408652238	-0.000447089941777102	0.000594606432022596	-0.751909023681923	0.452105771172152	0.535829062129958
PERM1	279.865408652238	-1.80935534009588e-05	6.35674668322068e-06	-2.84635432283603	0.00442229581428731	0.00884459162857463
HES4	279.865408652238	0.00108533419924707	0.000349518853655936	3.10522361782366	0.00190135219670357	0.0076054087868143
ISG15	279.865408652238	0.000136005483255278	0.000185776290695822	0.732092791528306	0.464111933291219	0.707218184062809
AGRN	279.865408652238	0.000572926279934534	0.000186973774595275	3.06420663098177	0.00218248110950752	0.00775993283380451
C1orf159	279.865408652238	0.000501747726158575	0.000638056052231991	0.786369354860605	0.431651131541168	0.511586526271013
SDF4	279.865408652238	-0.000100681330580181	4.10399983904719e-05	-2.45324889202618	0.0141572344960939	0.0251684168819447
B3GALT6	279.865408652238	-0.0004427967180122	0.000178003377938668	-2.4875748041409	0.0128617401985051	0.0242103344913037
UBE2J2	279.865408652238	-0.000286504611697773	8.47679456402061e-05	-3.37986970822473	0.00072520199507642	0.00232064638424454
SCNN1D	279.865408652238	0.00179441914225733	0.000364721992319861	4.91996419202389	8.65600469002428e-07	1.97851535771984e-06
ACAP3	279.865408652238	6.20395444387822e-05	4.95774561079504e-05	1.2513660302315	0.210800964939328	0.281067953252438
CPTP	279.865408652238	-0.000122873527551742	4.54386952551501e-05	-2.7041605587875	0.00684771926192068	0.0109563508190731
DVL1	279.865408652238	-1.33780604151931e-05	1.29017109623797e-05	-1.03692141718276	0.299772481677698	0.564277612569785
MXRA8	279.865408652238	0.000141642184613402	4.6800963218829e-05	3.0264801164694	0.00247419093074769	0.00565529355599473
AURKAIP1	279.865408652238	-0.000102343318334768	3.24245246680115e-05	-3.15635523982671	0.00159754163715981	0.0102242664778228
CCNL2	279.865408652238	7.3881236717971e-05	2.26738365756707e-05	3.25843561901855	0.00112028292640613	0.00149371056854151
RP4.758J18.2	279.865408652238	-0.000440489082874678	0.000385464181203316	-1.14274971412283	0.25314252244697	0.337523363262627
ATAD3B	279.865408652238	0.00047119817755859	0.000206394822247471	2.28299417799162	0.0224307113060263	0.0299076150747017
ATAD3A	279.865408652238	-0.000287847551353056	9.39225107854202e-05	-3.06473441719084	0.00217863366084759	0.00633784337701117
SSU72	279.865408652238	-9.73433433808972e-05	1.99445457805285e-05	-4.88069993932535	1.05709979247746e-06	8.45679833981964e-06
RP11.345P4.9	279.865408652238	-0.000223628029283269	0.000162984733666905	-1.37207960679497	0.170038657203197	0.217649481220092
CDK11B	279.865408652238	-0.000137890472959751	3.38195722481721e-05	-4.07723882336223	4.55736762266373e-05	0.000132577967204763
SLC35E2B	279.865408652238	0.000108823098116812	6.12804573851682e-05	1.77582059208245	0.0757624925194497	0.115447607648685
CDK11A	279.865408652238	-0.000262779547890803	0.000113479023011487	-2.31566628718864	0.0205764964906489	0.0329223943850382
RP1.283E3.4	279.865408652238	0.000779171432652983	0.000544426520311698	1.43117831990787	0.152379115377546	0.348295120862963
NADK	279.865408652238	0.000111582001715546	8.78804040103223e-05	1.26970287599543	0.204190487971206	0.261363824603144
GNB1	279.865408652238	2.94230036625792e-05	4.19973449532166e-05	0.700591994454775	0.483557675865283	0.573105393618113
CALML6	279.865408652238	9.42377222500464e-05	4.65405429804678e-05	2.02485223022852	0.0428825400157854	0.0857650800315709
TMEM52	279.865408652238	3.85725884487729e-05	2.06337594811037e-05	1.86939217179969	0.061568272891666	0.0938183205968244
FAAP20	279.865408652238	4.70989777650103e-05	0.000242423853045641	0.1942835953364	0.84595382992828	0.933466295093275
SKI	279.865408652238	-1.24313624796165e-05	3.96467152507288e-05	-0.313553402873343	0.753860254956526	0.831845798572719
RER1	279.865408652238	-0.000142061618107624	4.9297491694812e-05	-2.88172102116454	0.00395509741081987	0.00744488924389623
PEX10	279.865408652238	0.000105496443178497	0.000223895580217249	0.471185912094078	0.63750797817947	0.784625203913194
PANK4	279.865408652238	5.10078738604466e-05	8.03123668701661e-05	0.635118548341459	0.52535110066756	0.740036134015511
TNFRSF14	279.865408652238	0.00060431347684227	0.000187721606268401	3.21920043651359	0.00128548596463685	0.00178850221166866
MEGF6	279.865408652238	0.000234598684188426	0.000105201988461059	2.2299833645755	0.02574854728761	0.054930234213568
TPRG1L	279.865408652238	-6.73489829890453e-05	4.66937278901416e-05	-1.44235609432385	0.149201943152325	0.367266321605723
WRAP73	279.865408652238	-0.000283871312840006	0.000211853445828791	-1.33994191942205	0.180264228246823	0.24620017512244
TP73.AS1	279.865408652238	0.000476043304289355	0.000116626779035524	4.08176671109431	4.46946482718525e-05	0.000143022874469928
LRRC47	279.865408652238	-1.06390447807423e-05	2.52249590581603e-05	-0.421766582701372	0.673195399576318	0.897593866101757
C1orf174	279.865408652238	-0.000717813861159925	0.000227877144031711	-3.1500037628172	0.00163268359721452	0.00749845099961751
NPHP4	279.865408652238	4.56791539499943e-05	0.00016128010367231	0.28322869907627	0.777001529982459	0.828801631981289
KCNAB2	279.865408652238	-2.85500749193204e-05	2.87577914046733e-05	-0.992777036232373	0.32081862320946	0.488866473462035
RPL22	279.865408652238	-8.23249185632216e-08	1.60211192420087e-05	-0.00513852480089897	0.995900068438799	0.999999896340126
RNF207	279.865408652238	0.00031156101828746	0.000288715270316911	1.07912899080631	0.280530229105566	0.408043969608096
ICMT	279.865408652238	-1.90705668828928e-05	1.10025127154956e-05	-1.73329196484676	0.0830437882116591	0.210633589402317
GPR153	279.865408652238	-0.00015466310973661	0.000249839957357554	-0.619048735728315	0.535884253446639	0.604642587787313
ACOT7	279.865408652238	0.000318171253434413	0.000624141443745059	0.509774277326112	0.610209608535287	0.723211387893674
NOL9	279.865408652238	-0.000242316067989382	0.000127246684939204	-1.90430161779976	0.0568709136608386	0.0791247494411667
ZBTB48	279.865408652238	0.000377642527675343	0.000225608526565529	1.67388410989713	0.0941533776906059	0.125537836920808
PHF13	279.865408652238	0.000250697606692533	0.000134149886989272	1.86878731185648	0.0616524108141147	0.116051596826569
THAP3	279.865408652238	-8.99345329223356e-05	0.00023050885945377	-0.390156513443565	0.69642081575463	0.795909503719577
DNAJC11	279.865408652238	-0.000366798512016992	8.32242796172944e-05	-4.40734979868507	1.0464311833802e-05	8.37144946704162e-05
CAMTA1	279.865408652238	-0.000520563339868196	0.000118269126585015	-4.40151504369148	1.07497613260931e-05	3.43992362434978e-05
VAMP3	279.865408652238	-5.01697496461259e-05	4.82706666668846e-05	-1.03934238141658	0.298645530796196	0.79638808212319
PER3	279.865408652238	0.000307582442881439	6.84505011760227e-05	4.49350169241976	7.00614643740468e-06	2.80245857496187e-05
