Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	171.731216989198	-1.77928462916752e-05	5.63139136572491e-06	-3.15958262108547	0.00157995296635965	0.0168528316411696
MTND2P28	171.731216989198	-8.11193467169541e-06	3.03316510977533e-06	-2.67441249589485	0.00748603095405362	0.0184271531176705
MTCO1P12	171.731216989198	-3.69526728213174e-06	3.0446043900703e-06	-1.21371016023741	0.224858423154845	0.654133594632277
MTCO2P12	171.731216989198	5.2243139705038e-05	2.18215898631409e-05	2.39410327261638	0.0166610568834112	0.170193322612027
MTATP6P1	171.731216989198	-9.70828305994976e-06	1.77820894475888e-06	-5.45958510025725	4.77248540529089e-08	1.90899416211636e-07
MTCO3P12	171.731216989198	-2.91918787972684e-05	1.85835517423858e-05	-1.57084497096897	0.116218663315455	0.405121495629077
LINC01128	171.731216989198	-0.000135194929215168	5.71542555808855e-05	-2.36543942075912	0.0180086892623399	0.0960463427324792
KLHL17	171.731216989198	0.00359292350210132	0.000797631906783615	4.50448818752686	6.65330984549064e-06	1.52075653611215e-05
PERM1	171.731216989198	-4.44227676876496e-05	8.53591856288671e-06	-5.20421643674006	1.94816847352935e-07	7.7926738941174e-07
HES4	171.731216989198	0.00333400560481997	0.000465747330586795	7.15839981437888	8.16242070156521e-13	2.61197462450087e-11
ISG15	171.731216989198	0.000571260009403153	0.00025195678713177	2.26729359389867	0.0233722965502469	0.124652248267983
AGRN	171.731216989198	0.00170291446776993	0.000249165162435501	6.83448059561997	8.23026749464905e-12	1.31684279914385e-10
C1orf159	171.731216989198	0.00445306126345008	0.000844305452121817	5.2742301405956	1.33314526805001e-07	3.0471891841143e-07
SDF4	171.731216989198	9.27444205232381e-05	5.58313060786127e-05	1.66115441384535	0.0966824383707737	0.134514696863685
B3GALT6	171.731216989198	0.00049636874475744	0.000242001316986341	2.05109935325458	0.0402572722997011	0.0560101179821929
UBE2J2	171.731216989198	-9.33915398386098e-06	0.000115885010812132	-0.0805898357208699	0.935768149831642	0.965954219181049
SCNN1D	171.731216989198	0.00398853181782805	0.000470196275740778	8.48269546912989	2.20036016983449e-17	1.76028813586759e-16
