Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	285.921131902587	-1.51616266609656e-06	4.99553917321043e-06	-0.303503308357042	0.761506326600925	0.812273415040987
MTND2P28	285.921131902587	-2.4828098322755e-06	2.68590119560784e-06	-0.924386137634381	0.355285309527787	0.568456495244459
MTCO1P12	285.921131902587	-3.63078566685195e-06	2.69508693078095e-06	-1.34718684780971	0.177920062751194	0.608117807011452
MTCO2P12	285.921131902587	-6.04572497580763e-05	1.98501889387243e-05	-3.04567628775233	0.00232157637222754	0.0371452219556407
MTATP6P1	285.921131902587	-1.65646437297885e-06	1.59143451661061e-06	-1.04086241418637	0.297939407876925	0.3972525438359
MTCO3P12	285.921131902587	-1.8006283949475e-05	1.63949343547047e-05	-1.09828338192205	0.272080766098539	0.580438967676882
LINC01128	285.921131902587	-0.000175714446264346	5.04056181463803e-05	-3.48600915386183	0.000490284227554914	0.00784454764087862
KLHL17	285.921131902587	0.00380391668181526	0.000702064820430467	5.41818443414229	6.02072911122137e-08	2.75233330798691e-07
PERM1	285.921131902587	-1.24928529146413e-05	7.66735503329727e-06	-1.62935625915171	0.103237622787036	0.150163814962962
HES4	285.921131902587	0.000503723170963261	0.000421842476022587	1.19410253730895	0.232437860841855	0.33809143395179
ISG15	285.921131902587	8.27204783966508e-05	0.000223492965528109	0.370125646689523	0.71128887364923	0.843009035436124
AGRN	285.921131902587	0.000559839334828117	0.00022524013238385	2.48552213543388	0.0129361541872393	0.0318428410762813
C1orf159	285.921131902587	0.0025273537578122	0.000762832747954042	3.31311649190559	0.000922625428009876	0.00140590541411029
SDF4	285.921131902587	0.000222586829235056	4.89878809103707e-05	4.54371214060689	5.52721254417273e-06	2.80731537962639e-05
B3GALT6	285.921131902587	0.000513338409373161	0.000213924298607986	2.39962646933272	0.0164118094377742	0.0291765501115986
UBE2J2	285.921131902587	0.000505279296012618	0.000101215337351392	4.99212183879236	5.97195613605838e-07	1.20280388099315e-05
SCNN1D	285.921131902587	0.000422858353504998	0.000445798955907952	0.948540475254745	0.342854377690231	0.406345929114348
ACAP3	285.921131902587	0.000241463068957462	5.89900066839361e-05	4.0932877029698	4.25299473377751e-05	0.000123723483164437
CPTP	285.921131902587	-7.25576484852523e-05	5.47962769757888e-05	-1.32413463997401	0.185458332984062	0.219802468721851
DVL1	285.921131902587	4.136751745335e-05	1.54482697227847e-05	2.67780911362112	0.00741054379834732	0.0296421751933893
MXRA8	285.921131902587	0.000139080330499646	5.64448186193293e-05	2.46400526924572	0.0137394091579177	0.0258624172384333
AURKAIP1	285.921131902587	0.000151924850346296	3.88600954228458e-05	3.90953364095393	9.2474477117799e-05	0.00147959163388478
CCNL2	285.921131902587	0.000153743136780379	2.69369182812168e-05	5.70752508417359	1.14630731448328e-08	2.29261462896656e-08
RP4.758J18.2	285.921131902587	0.00104635595800997	0.000462238674244908	2.26367029915713	0.0235944005463911	0.0397379377623429
ATAD3B	285.921131902587	0.00179295594376678	0.000241580555474444	7.4217725853207	1.15563118660073e-13	3.36183617920211e-13
ATAD3A	285.921131902587	0.000605585429949585	0.000111835248842727	5.41497815953553	6.12961873704717e-08	6.54063236916685e-07
SSU72	285.921131902587	0.00011737350834319	2.40097240488734e-05	4.88858214714454	1.01564815582163e-06	8.45679833981964e-06
RP11.345P4.9	285.921131902587	-0.000917476839915936	0.0001942605508515	-4.72291896576207	2.3248349991715e-06	9.29933999668601e-06
CDK11B	285.921131902587	0.000151251348494649	4.0733171994295e-05	3.71322293573976	0.000204636474030032	0.000503720551458541
SLC35E2B	285.921131902587	0.000276308916962692	7.31629423125243e-05	3.77662390588948	0.000158968494122004	0.000508699181190414
