Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	309.998398583488	1.09220875038711e-05	5.0524887671308e-06	2.16172425259513	0.0306394370981592	0.0891329079219177
MTND2P28	309.998398583488	-4.17533835996465e-07	2.72703777507076e-06	-0.153108930068133	0.878312373737075	0.999624259827739
MTCO1P12	309.998398583488	-6.19186350111589e-08	2.73522347930402e-06	-0.0226375049350315	0.981939426873818	0.999999987037374
MTCO2P12	309.998398583488	1.46913086844079e-05	1.96539510604955e-05	0.747498995962061	0.454762408648282	0.651258383860714
MTATP6P1	309.998398583488	4.29924460005014e-07	1.61618212832744e-06	0.266012383424841	0.790229671937733	0.842911650066915
MTCO3P12	309.998398583488	2.53109022976799e-05	1.65685657412575e-05	1.52764594672507	0.126600467384087	0.405121495629077
LINC01128	309.998398583488	-4.29375617349641e-05	5.14524439319109e-05	-0.834509664726229	0.403993843476722	0.618413756997994
NOC2L	NA	NA	NA	NA	NA	NA
KLHL17	309.998398583488	-0.00242601068669987	0.000722305647474432	-3.3587037498357	0.000783089686346924	0.00113903954377734
PERM1	309.998398583488	-1.18450252992603e-05	7.78651791798773e-06	-1.52122237745025	0.128204041709759	0.170938722279679
HES4	309.998398583488	-0.00121356503827639	0.000426586442480655	-2.84482795847742	0.00444354160553652	0.0157992590419076
ISG15	309.998398583488	-0.000150131356103763	0.000227117790867614	-0.661028603396703	0.508593970269501	0.739773047664728
AGRN	309.998398583488	-0.000521667849484375	0.000228743707643058	-2.2805779221626	0.0225734349676398	0.0515964227831767
C1orf159	309.998398583488	-0.00223132499339177	0.000776347140731377	-2.87413307311172	0.0040513822197398	0.0058929195923488
SDF4	309.998398583488	2.39779756110017e-06	5.0264237050031e-05	0.0477038487366972	0.961952266748693	0.999999908035575
B3GALT6	309.998398583488	0.000139590475821688	0.000217924578993372	0.640544891569728	0.521818413789847	0.618451453380559
UBE2J2	309.998398583488	0.000163543840793473	0.000103999699130425	1.5725414800323	0.115825027186226	0.176495279521868
SCNN1D	309.998398583488	-0.00353097778133855	0.000447905366243913	-7.8833120731483	3.18815504055913e-15	2.04041922595785e-14
ACAP3	309.998398583488	-0.000148264001085524	6.04233222159943e-05	-2.45375453795022	0.0141373446364229	0.0226197514182767
PUSL1	NA	NA	NA	NA	NA	NA
INTS11	NA	NA	NA	NA	NA	NA
CPTP	309.998398583488	-0.000187005575701504	5.54716209922036e-05	-3.37119363661262	0.000748432315446389	0.00159665560628563
DVL1	309.998398583488	-1.31621052943787e-05	1.57509845073363e-05	-0.835636990706723	0.403359152253213	0.679341730110674
MXRA8	309.998398583488	-0.000266622227513945	5.6918089262339e-05	-4.68431444149621	2.80898506586693e-06	9.98750245641573e-06
AURKAIP1	309.998398583488	-3.62708846083283e-05	3.97748680116278e-05	-0.911904587533136	0.361818946401819	0.563121353482527
CCNL2	309.998398583488	-0.000146353045731609	2.7583873065192e-05	-5.30574678130648	1.12212640775696e-07	1.99489139156793e-07
RP4.758J18.2	309.998398583488	0.000365389176397871	0.000470460760402952	0.776662385370701	0.437357984483092	0.538286750133037
MRPL20	NA	NA	NA	NA	NA	NA
VWA1	NA	NA	NA	NA	NA	NA
ATAD3B	309.998398583488	-0.00108777316046673	0.000251940776118651	-4.31757485717375	1.5775291488825e-05	2.52404663821201e-05
ATAD3A	309.998398583488	0.000110319992672251	0.000115158403556113	0.957984734639841	0.338070456248251	0.469082906160271
SSU72	309.998398583488	2.35513925263643e-05	2.46427037959401e-05	0.955714629424889	0.339216429357158	0.434197029577162
RP11.345P4.9	309.998398583488	2.39607456015252e-05	0.000199098277666801	0.120346322842755	0.904208810415103	0.941158905272227
MIB2	NA	NA	NA	NA	NA	NA
CDK11B	309.998398583488	8.8645907224678e-05	4.14901472061825e-05	2.13655321067332	0.0326343486915919	0.0474681435514065
SLC35E2B	309.998398583488	-0.000215860193929503	7.46736835825652e-05	-2.89071308087849	0.00384368863263486	0.00878557401745112
CDK11A	309.998398583488	0.000131560878918265	0.000138810772779807	0.947771388946573	0.343245848912573	0.392280970185798
RP1.283E3.4	309.998398583488	-0.000501401365167545	0.000665251826653159	-0.753701598521067	0.451028421826265	0.752056225747563
NADK	309.998398583488	-0.000236205867115625	0.000107215714176652	-2.20308999412571	0.0275884062914757	0.0401285909694192
GNB1	309.998398583488	-0.000138784002679221	5.11064317365119e-05	-2.71558780301364	0.00661582308682782	0.0111424388830784
CALML6	309.998398583488	-3.0320671573935e-05	5.69662231682552e-05	-0.532257009287416	0.594548003167813	0.703391148257582
TMEM52	309.998398583488	-3.45011380005266e-05	2.52166829927432e-05	-1.36818700581894	0.171253547920639	0.219204541338418
FAAP20	309.998398583488	-0.00083404823421299	0.000294807990160311	-2.82912357212385	0.00466756728092921	0.00808226968347365
SKI	309.998398583488	-4.83552499439416e-05	4.83637759110783e-05	-0.999823711714479	0.317395828591117	0.42319443812149
RER1	309.998398583488	-1.20699904127974e-05	6.04425249283676e-05	-0.199693683000535	0.841720154505875	0.928794653247862
PEX10	309.998398583488	-0.000544962072831981	0.000272767460144104	-1.99789986878961	0.0457275168841778	0.104520038592406
PANK4	309.998398583488	-5.56196724366763e-05	9.80272503280969e-05	-0.567389906893414	0.570449305676735	0.740036134015511
TNFRSF14	309.998398583488	-0.00124575235881473	0.000227552911163643	-5.4745612896987	4.38596824836051e-08	9.35673226316909e-08
MEGF6	309.998398583488	-0.000264864298349682	0.000129387565575085	-2.04706145580873	0.0406520508476602	0.0813041016953204
TPRG1L	309.998398583488	-4.13337683251e-05	5.70407003955925e-05	-0.724636409413617	0.468675116214439	0.749880185943102
WRAP73	309.998398583488	2.25637233390203e-05	0.000258785793247499	0.0871907342975381	0.930519904267868	0.960536675373283
TP73.AS1	309.998398583488	-0.00061166567708421	0.000142760384239134	-4.28456171748338	1.83099777390132e-05	7.32399109560529e-05
LRRC47	309.998398583488	2.7608339794376e-05	3.07734109491224e-05	0.897149160358622	0.369639329352963	0.56325993044261
CEP104	NA	NA	NA	NA	NA	NA
C1orf174	309.998398583488	0.000125197934013257	0.000279538967926082	0.447872920695487	0.654244912570305	0.74770847150892
NPHP4	309.998398583488	-8.22510654363827e-05	0.000196756691943987	-0.418034398849307	0.675921967107917	0.801092701757532
KCNAB2	309.998398583488	-1.65716344798795e-05	3.51007104284371e-05	-0.472116782754741	0.636843433931056	0.754777403177548
RPL22	309.998398583488	-3.33862066825721e-05	1.95145955941648e-05	-1.71083261866595	0.0871120162202074	0.146714974686665
RNF207	309.998398583488	-0.00195114063702804	0.000348700023734191	-5.595470330439	2.20024474187826e-08	7.04078317401043e-07
ICMT	309.998398583488	2.79354284028555e-05	1.33776330156898e-05	2.08821907209532	0.0367780776648298	0.210633589402317
GPR153	309.998398583488	-7.35564613405283e-05	0.000304677205285603	-0.241424235434931	0.809226331021531	0.863174753089633
ACOT7	309.998398583488	-0.000882282612505582	0.000761394380972971	-1.15877216138387	0.246549067775378	0.343024789948352
PLEKHG5	NA	NA	NA	NA	NA	NA
NOL9	309.998398583488	-6.53018320966722e-05	0.000155600086323279	-0.419677351341563	0.674721172686073	0.830426058690552
ZBTB48	309.998398583488	-0.000760488554887866	0.000274669193696361	-2.76874353710218	0.00562729116468889	0.00947754301421286
KLHL21	NA	NA	NA	NA	NA	NA
PHF13	309.998398583488	-0.000246701100150914	0.000163959807068098	-1.50464375728651	0.132415690040491	0.192604640058896
THAP3	309.998398583488	-8.88785231518779e-05	0.000281346828471597	-0.315903767725785	0.752075552034326	0.829876471210291
DNAJC11	309.998398583488	8.89503622511015e-05	0.000102635719221881	0.866660875233951	0.386127848419305	0.617804557470888
CAMTA1	309.998398583488	6.55345464737996e-05	0.000145962603106918	0.448981760251257	0.653444814451399	0.746794073658742
VAMP3	309.998398583488	-1.46587479386816e-05	5.89438939706765e-05	-0.248689846415203	0.803600703530243	0.982884621603227
PER3	309.998398583488	-0.000218474584366045	8.42954225274969e-05	-2.59177281298732	0.00954828027837025	0.0203696645938565
PARK7	309.998398583488	-4.93716422630971e-06	1.87859118784626e-05	-0.262812061413426	0.792695438584597	0.986337166918094
ERRFI1	309.998398583488	-2.83073386577161e-06	2.77577521239614e-06	-1.01979938906077	0.307823613006911	0.394014224648847
RERE	309.998398583488	1.56562471190052e-05	5.36126208297655e-06	2.92025401420273	0.00349746183602496	0.0139898473440998
ENO1	309.998398583488	-2.19736893803829e-05	1.06379762570991e-05	-2.06558924830454	0.0388672805022683	0.0540762163509819
SLC2A5	NA	NA	NA	NA	NA	NA
GPR157	309.998398583488	-5.88785914890568e-05	5.98340373060877e-05	-0.98403173410908	0.325099909996371	0.495390339042089
H6PD	309.998398583488	-8.94998772185818e-06	1.18350507087776e-05	-0.756227239078946	0.449512963963308	0.532756105437994
SPSB1	309.998398583488	2.43326691560399e-05	2.95303432102205e-05	0.823988701479714	0.40994597782608	0.524730851617383
RP13.392I16.1	309.998398583488	7.74461721249595e-05	0.000121874185769614	0.635460016704119	0.525128435881132	0.622374442525786
SLC25A33	309.998398583488	0.000103869756700143	5.74443649618597e-05	1.80818008466291	0.0705784771512286	0.107548155659015
TMEM201	NA	NA	NA	NA	NA	NA
CLSTN1	309.998398583488	-0.000105661018061063	6.88291441972355e-05	-1.53512032284293	0.124754275126164	0.187233364670388
CTNNBIP1	309.998398583488	-0.000199186161429924	0.000215398052852839	-0.924735199746717	0.355103664877013	0.405832759859443
LZIC	309.998398583488	9.63264092369077e-05	0.000313281252961717	0.307475817101251	0.758481227246661	0.89894071377382
NMNAT1	309.998398583488	-7.04636833659016e-05	0.00013290394699736	-0.530185031805722	0.595983647971805	0.681124169110635
RBP7	309.998398583488	-0.000453840275009098	0.000232828075582784	-1.94925063858001	0.0512655002705097	0.0863418951924373
UBE4B	309.998398583488	6.72877878638551e-05	2.45809165317851e-05	2.73739946909004	0.00619270443115012	0.0158511585461433
KIF1B	309.998398583488	2.17812834686981e-05	5.24604847599766e-06	4.15194094533331	3.29667341175568e-05	0.000105493549176182
PGD	309.998398583488	3.86172712489539e-05	8.43246030181567e-05	0.457959715987502	0.646981383172974	0.713910491777074
DFFA	309.998398583488	8.4890195975001e-05	0.000134726260916527	0.630093905950501	0.528633146582518	0.626528173727429
PEX14	309.998398583488	1.72159141642531e-05	0.000209187206016299	0.0822990779030325	0.934408887661437	0.996702813505533
CASZ1	309.998398583488	-0.000134589196529218	6.54980712553377e-05	-2.05485740190021	0.0398927799531491	0.127016579158137
C1orf127	309.998398583488	-0.000330985682338708	0.000160343050062312	-2.06423466567513	0.0389954722106407	0.0623927555370252
TARDBP	309.998398583488	-2.33677542800766e-05	2.55496686482736e-05	-0.914601069852059	0.360401096867553	0.5140978640575
RP4.635E18.8	309.998398583488	-0.00281110856785109	0.000593161082112868	-4.73919927085874	2.14564418346055e-06	5.28158568236442e-06
SRM	309.998398583488	-0.000108103740215401	5.30387161587424e-05	-2.03820431648179	0.0415295040115046	0.0679638083970829
EXOSC10	309.998398583488	-8.33344145517635e-05	9.25990304279882e-05	-0.899949104937664	0.368147336164596	0.471228590290682
MTOR	309.998398583488	8.48890880311801e-05	3.13117580481562e-05	2.71109299901412	0.00670618142308341	0.0165075235029745
UBIAD1	309.998398583488	0.000326441992783386	0.000119956780066308	2.72133007073831	0.00650198041584413	0.0138708915538008
FBXO44	309.998398583488	-0.00154997320124097	0.000364258514059858	-4.25514611577828	2.08912542479166e-05	0.000111420022655555
FBXO6	309.998398583488	0.000783416756790357	0.000261307444664006	2.99806520169254	0.00271699538569905	0.00790398657657904
MAD2L2	NA	NA	NA	NA	NA	NA
AGTRAP	309.998398583488	-8.59008451602614e-05	5.49066768497781e-05	-1.56448814768524	0.117702974253465	0.134517684861103
MTHFR	309.998398583488	-0.000288075921534341	7.95923665885559e-05	-3.6193913296173	0.000295296787302694	0.0010499441326318
CLCN6	309.998398583488	-0.000226344672527688	9.19441492321417e-05	-2.46176265067405	0.0138256126317136	0.0184341501756181
KIAA2013	309.998398583488	0.000128723807054763	5.4646136728881e-05	2.355588423266	0.0184933950789391	0.0394525761684034
PLOD1	309.998398583488	3.53573827395667e-05	6.50660283689617e-05	0.543407729438626	0.586849105028719	0.839696394242711
MFN2	309.998398583488	-1.83794833396829e-05	8.91522783003786e-06	-2.06158313506665	0.039247441037215	0.0661009533258358
MIIP	309.998398583488	-0.000193852185661423	0.00013091344948828	-1.48076600547278	0.138668938173407	0.192930696589088
TNFRSF1B	NA	NA	NA	NA	NA	NA
VPS13D	309.998398583488	6.85613141602123e-05	2.33949772155054e-05	2.93059974064742	0.00338308369837331	0.0120287420386607
DHRS3	309.998398583488	-4.16571396375812e-05	4.66050888324859e-05	-0.893832426482667	0.371411556804159	0.424535196554813
