Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND1P23	227.923349762149	-5.48706447275679e-06	5.52337775826178e-06	-0.99342552925143	0.32050262554988	0.512804200879808
MTND2P28	227.923349762149	-1.17740827705615e-07	2.97080426004356e-06	-0.0396326440247827	0.968386001708122	0.999624259827739
MTCO1P12	227.923349762149	-6.22380995186351e-06	2.98251596156696e-06	-2.08676501050262	0.0369093814290788	0.39370006857684
MTCO2P12	227.923349762149	-3.06455946829688e-05	2.15013147436226e-05	-1.42528933920464	0.154073580520583	0.382320070724217
MTATP6P1	227.923349762149	-3.89514103640792e-06	1.75732063337264e-06	-2.21652267801146	0.0266557265058026	0.0501754851873931
MTCO3P12	227.923349762149	2.60863013903718e-05	1.80360022312427e-05	1.44634609465639	0.148080153134152	0.430778627299352
LINC01128	227.923349762149	0.000116082009741564	5.5818087849958e-05	2.07964862668888	0.0375577733658071	0.150231093463228
NOC2L	NA	NA	NA	NA	NA	NA
KLHL17	227.923349762149	-0.00589850971317356	0.000772924863902447	-7.63141411105908	2.32192512715981e-14	2.47672013563713e-13
PERM1	227.923349762149	4.58899030691483e-05	8.32188761857905e-06	5.51436226640416	3.50046913492971e-08	1.60021446168215e-07
HES4	227.923349762149	1.75617599971236e-05	0.000466932120847521	0.0376109486005107	0.969997878378681	0.999999957898212
ISG15	227.923349762149	-0.00103466158845708	0.000260514055650606	-3.971615220043	7.13869588485939e-05	0.0011421913415775
AGRN	227.923349762149	-0.000716242613538572	0.000249141126293916	-2.8748469760613	0.00404223354182178	0.0129351473338297
C1orf159	227.923349762149	-0.00568162217251288	0.000836152188931565	-6.79496178772534	1.08341241294794e-11	6.93383944286681e-11
SDF4	227.923349762149	-0.000293616523025501	5.39685914326299e-05	-5.44050743647866	5.31290219493294e-08	5.66709567459514e-07
B3GALT6	227.923349762149	-0.00157006238318725	0.0002315553256714	-6.78050646701739	1.19755316304559e-11	1.91608506087295e-10
UBE2J2	227.923349762149	-0.000446327411869914	0.000112459031068191	-3.9688000832879	7.22354507352277e-05	0.000385255737254548
SCNN1D	227.923349762149	-0.00254274814228444	0.000491986328980371	-5.16833089153965	2.36193866168574e-07	6.29850309782865e-07
ACAP3	227.923349762149	-0.000367664324939188	6.51565059894255e-05	-5.64278761354787	1.67318699274624e-08	1.0708396753576e-07
PUSL1	NA	NA	NA	NA	NA	NA
INTS11	NA	NA	NA	NA	NA	NA
CPTP	227.923349762149	-1.44728345460994e-05	6.06534178685239e-05	-0.23861531723524	0.811403886740523	0.837578205667637
DVL1	227.923349762149	-1.53514143507714e-05	1.71594307546176e-05	-0.89463424342561	0.370982640268496	0.659524693810659
MXRA8	227.923349762149	-0.000237312292866018	6.24050809257897e-05	-3.80277197538166	0.000143086045119999	0.000381562786986663
AURKAIP1	227.923349762149	-8.01907432118504e-05	4.32794010263013e-05	-1.85286166883681	0.0639021883950184	0.170405835720049
CCNL2	227.923349762149	-0.000245917368507815	2.96990565804999e-05	-8.28030910144404	1.22855967092227e-16	4.13338522454998e-16
RP4.758J18.2	227.923349762149	-0.00319597961104484	0.00050277772299342	-6.35664522289637	2.06207493320849e-10	3.29931989313358e-09
MRPL20	NA	NA	NA	NA	NA	NA
VWA1	NA	NA	NA	NA	NA	NA
ATAD3B	227.923349762149	-0.00188063287568634	0.00027243911443899	-6.90294739637132	5.09344951965193e-12	1.35825320524052e-11
ATAD3A	227.923349762149	-0.000590059647594561	0.000124113203125769	-4.75420529592349	1.99228516174345e-06	9.10758931082718e-06
SSU72	227.923349762149	-0.000112269792331702	2.66123462697765e-05	-4.21871078910491	2.45703198395236e-05	0.000112321462123536
RP11.345P4.9	227.923349762149	0.000705872664600061	0.000215391651794933	3.27715888112553	0.00104857347408222	0.00279619593088592
MIB2	NA	NA	NA	NA	NA	NA
CDK11B	227.923349762149	-0.000270048486107244	4.45218724039114e-05	-6.0655240115984	1.31524117817665e-09	2.10438588508264e-08
SLC35E2B	227.923349762149	-0.000372278821887483	8.10190042180759e-05	-4.59495676946897	4.32838995283902e-06	3.46271196227121e-05
CDK11A	227.923349762149	-0.000934607398828583	0.000148590835391608	-6.28980513075012	3.17864733742906e-10	2.54291786994325e-09
RP1.283E3.4	227.923349762149	-0.00180087902056606	0.000722662143897329	-2.49200686070796	0.0127023583797018	0.103527873222116
NADK	227.923349762149	-0.000790750505737821	0.000115002262678624	-6.8759560666001	6.1575476385095e-12	2.4630190554038e-11
GNB1	227.923349762149	-0.000358732261444586	5.49880096999822e-05	-6.52382698340692	6.85357634667964e-11	4.38628886187497e-10
CALML6	227.923349762149	0.000285445797300534	6.13387251687973e-05	4.65359846516241	3.26191725137644e-06	2.60953380110115e-05
TMEM52	227.923349762149	0.000142494117277871	2.70605915345942e-05	5.26574288280828	1.39623586186721e-07	1.11698868949377e-06
FAAP20	227.923349762149	-0.00207275518833041	0.000316098391741731	-6.5573101365981	5.4786996681317e-11	5.08872147569418e-10
SKI	227.923349762149	2.43624190559962e-06	5.27085875942257e-05	0.046220967337522	0.963134130814029	0.994202973743513
RER1	227.923349762149	-0.000402041499701708	6.4669703821633e-05	-6.21684461104982	5.07251634714231e-10	8.11602615542769e-09
PEX10	227.923349762149	-0.000845040297921447	0.000296808912243802	-2.84708532345997	0.00441215349961995	0.0201698445696912
PANK4	227.923349762149	6.7595382174706e-06	0.000106810117760545	0.0632855609486795	0.949539113408446	0.995875116411729
TNFRSF14	227.923349762149	-0.00202333421598059	0.000246641193133446	-8.20355347083427	2.33383783669397e-16	1.24471351290345e-15
MEGF6	227.923349762149	-0.000272253256247937	0.000140136704867374	-1.94276907328169	0.0520440661914995	0.0925227843404435
TPRG1L	227.923349762149	-0.000205948394401735	6.1870808922952e-05	-3.32868436645468	0.0008725723086208	0.0139611569379328
WRAP73	227.923349762149	-0.0016495707899124	0.000276541939516249	-5.96499320427844	2.44644223499254e-09	3.23479443504211e-08
TP73.AS1	227.923349762149	-0.0006465746534304	0.000155837946271971	-4.14901934283701	3.33902599581561e-05	0.000118720924295666
LRRC47	227.923349762149	-0.000122150694650062	3.33417126436682e-05	-3.66359988629016	0.000248695169131989	0.00265274847074122
CEP104	NA	NA	NA	NA	NA	NA
C1orf174	227.923349762149	-0.00141545986193846	0.000301195629200256	-4.69947012742794	2.60837371139335e-06	4.17339793822936e-05
NPHP4	227.923349762149	0.000149226948734295	0.000214526013690644	0.695612369647099	0.48667161752303	0.622939670429479
KCNAB2	227.923349762149	1.51000563414594e-05	3.82295361553358e-05	0.394984032244185	0.692854672303119	0.791833911203564
RPL22	227.923349762149	-9.25006255613292e-05	2.1100331513202e-05	-4.3838470264533	1.16601666271496e-05	7.46250664137575e-05
RNF207	227.923349762149	-0.000872677554733314	0.000383602061191185	-2.2749553326784	0.0229086094901122	0.0523625359773993
ICMT	227.923349762149	-2.68033423362471e-05	1.46367234581706e-05	-1.8312392396322	0.0670648422168059	0.210633589402317
GPR153	227.923349762149	-0.000272059486831385	0.000332301625767439	-0.818712476061691	0.412950476832848	0.56511669873984
ACOT7	227.923349762149	-0.00502026114541093	0.000815929419687839	-6.1528130059725	7.61205382720361e-10	2.43585722470516e-09
PLEKHG5	NA	NA	NA	NA	NA	NA
NOL9	227.923349762149	-0.00106447078164137	0.000166546881059715	-6.39141828936265	1.64354101719302e-10	2.62966562750883e-09
ZBTB48	227.923349762149	-0.000616165250494101	0.00029967014051002	-2.05614496474499	0.0397685452236959	0.0553301498764464
KLHL21	NA	NA	NA	NA	NA	NA
PHF13	227.923349762149	-0.000173167882657021	0.000178689037958003	-0.969101880204431	0.332494359700919	0.443325812934559
THAP3	227.923349762149	-0.000772034487003523	0.00030551744311545	-2.52697351460808	0.0115050178695919	0.0267723752223003
DNAJC11	227.923349762149	-0.000109161284672071	0.000111821180652439	-0.976212950311843	0.328958946963834	0.563362062187049
CAMTA1	227.923349762149	0.000281289059697766	0.000158712577782887	1.77231737791165	0.076341888138551	0.12857581160177
VAMP3	227.923349762149	-0.000149959213839672	6.40678569212223e-05	-2.34063102850564	0.0192511819463524	0.102672970380546
PER3	227.923349762149	-0.000154213289048028	9.20548374834732e-05	-1.67523286406012	0.0938885518713448	0.158128087362265
PARK7	227.923349762149	-5.17967478613425e-05	2.04058385965434e-05	-2.53832978322765	0.0111382970953339	0.0723812745457311
ERRFI1	227.923349762149	-1.72993594507893e-05	2.99787638917937e-06	-5.77053794253498	7.90188700765681e-09	3.16075480306272e-08
RERE	227.923349762149	-7.28790364567259e-06	5.86987436703119e-06	-1.24157744952872	0.214392506198802	0.274422407934466
ENO1	227.923349762149	-7.73142180174324e-05	1.14102256944622e-05	-6.77587105528997	1.23658932679439e-11	7.91417169148412e-11
SLC2A5	NA	NA	NA	NA	NA	NA
GPR157	227.923349762149	0.0001497388333125	6.50269854665901e-05	2.30271835974057	0.02129469451317	0.0851787780526799
H6PD	227.923349762149	-4.09844930851934e-05	1.28478805407747e-05	-3.18998086533596	0.00142282213972359	0.00379419237259623
SPSB1	227.923349762149	-8.832283071603e-05	3.20737607666372e-05	-2.75374102085037	0.00589183699968739	0.0134670559992855
RP13.392I16.1	227.923349762149	-0.000177256211480542	0.000132778859022104	-1.33497314848167	0.181885134883628	0.253057578968526
SLC25A33	227.923349762149	-7.67005312986673e-05	6.26475520445582e-05	-1.2243180905794	0.220832255079202	0.29444300677227
TMEM201	NA	NA	NA	NA	NA	NA
CLSTN1	227.923349762149	-0.000386284229679595	7.42573486547669e-05	-5.2019663599287	1.97190925015811e-07	1.26202192010119e-06
CTNNBIP1	227.923349762149	0.000989971018144126	0.000231543391514082	4.27553130180318	1.90682006258087e-05	5.54711290932615e-05
LZIC	227.923349762149	-0.000793133658921903	0.000340519928313839	-2.32918426492477	0.0198493061343889	0.0793972245375555
NMNAT1	227.923349762149	0.000871751497726004	0.000141925938711781	6.14229862165178	8.1335761415389e-10	6.50686091323112e-09
RBP7	227.923349762149	-0.000686828272978115	0.000253656612021973	-2.70770892784225	0.00677494124805716	0.0144532079958553
UBE4B	227.923349762149	-5.7458099215771e-05	2.68326268887276e-05	-2.1413519985965	0.0322456627753232	0.0644913255506463
KIF1B	227.923349762149	1.67703805677759e-05	5.74705936118909e-06	2.91808027615466	0.00352193666705978	0.00662952784387723
PGD	227.923349762149	-0.000506001544749519	9.11994066064372e-05	-5.54829865212965	2.88462830503035e-08	4.61540528804856e-07
DFFA	227.923349762149	-0.000522740125281645	0.000145938447484125	-3.58192192868509	0.000341075730785124	0.00155920334073199
PEX14	227.923349762149	-0.000332721105162446	0.000227672985746291	-1.46139913820613	0.143905937076432	0.332178674858284
CASZ1	227.923349762149	7.51575256277163e-05	7.14561067848318e-05	1.05179989520042	0.292891367150211	0.493290723621408
C1orf127	227.923349762149	0.000412665915369194	0.000174352097237216	2.36685375116388	0.017940020411813	0.031893369621001
