pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_COMPLEMENT_CASCADE	0.0727272727272727	1	0.883382806177518	2.96701965375144	3	20	C7, FCN3
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.0181818181818182	0.795448835289473	0.681151524295983	1.98576511044227	2	9	WAPL, STAG1, SMC1A, ESCO1, SMC3, PDS5A, STAG2, RAD21
REACTOME_LIPOPHAGY	0.0211640211640212	0.859042192375526	0.692638819422779	1.95122060628304	3	8	PRKAB2, PLIN3, PLIN2, HSPA8, PRKAG2, PRKAG1
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.0264550264550265	0.905566556655666	0.656275655725919	1.84878257895144	4	8	KAT2B, TEAD1, HIPK2, HIPK1
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT	0.00298507462686567	0.429579375848033	0.988878235276857	1.78303862645189	0	3	C7, CLU
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.0423280423280423	1	0.613168578326674	1.72734639123077	7	8	AKR1C2, AKR1C1, NCOA1, AKR1C3, RXRA
REACTOME_MAPK3_ERK1_ACTIVATION	0.0307017543859649	0.934632253711201	0.688707579969604	1.7111440179759	6	6	PTPN11, JAK1, MAP2K1, IL6ST, IL6R
REACTOME_RSK_ACTIVATION	0.0277777777777778	0.905566556655666	0.827511224616063	1.66791433595317	7	4	RPS6KA3, MAPK1
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	0.0476190476190476	1	0.589923162548131	1.66186214028089	8	8	KAT2B, FOXO4, SIRT1
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	0.0476190476190476	1	0.571418014477591	1.60973161391558	8	8	ATP2A2, ATP2B1, CALM1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.0413223140495868	1	0.492818346215594	1.5685223242982	4	12	AKR1C2, HSD17B4, AKR1C1, NCOA1, AKR1C3, RXRA, ACOX2, SCP2
REACTOME_PYRUVATE_METABOLISM	0.0727272727272727	1	0.464918791524689	1.56152370433948	3	20	ME1, HAGH, RXRA, PDHX, PDK4, PDK2, VDAC1, DLAT, DLD, SLC16A3
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.0657894736842105	1	0.62798349584217	1.56027061927407	14	6	CALM1, DHFR, AKT1, PTS, SPR
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	0.0642570281124498	1	0.685500559768814	1.54044694415939	15	5	HADHA, HADHB, ACADM
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.0388059701492537	1	0.854126119112495	1.54006813772441	12	3	CALM1, DLG4, GRIK2
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.0642570281124498	1	0.681093193877344	1.53054277526768	15	5	PIK3R1, NRG4, PIK3CA, NRG2, ERBB4
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	0.0597014925373134	1	0.831795354127853	1.49980370970341	19	3	ITGB1, TNS3, MET
REACTOME_CARNITINE_METABOLISM	0.0495867768595041	1	0.470637436052468	1.49792581945766	5	12	PRKAB2, ACACB, RXRA, THRSP, SLC22A5, PRKAG2
REACTOME_MAPK1_ERK2_ACTIVATION	0.0947368421052632	1	0.566251876214779	1.49787250283096	17	7	PTPN11, JAK1, IL6ST, IL6R, MAPK1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	0.0947368421052632	1	0.563348469041756	1.49019229204196	17	7	CALM1, CAMK2G, DLG4
REACTOME_CREB_PHOSPHORYLATION	0.087719298245614	1	0.597930614179771	1.48560205140116	19	6	RPS6KA3, RPS6KA5, ATF1
REACTOME_METALLOPROTEASE_DUBS	0.0495867768595041	1	0.465230624791217	1.48071723899051	5	12	KAT2B, PSMD14, UBB, STAMBP, STAM
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.0763052208835341	1	0.647148520680497	1.45426279656977	18	5	HADHA, HADHB, ACADS
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	0.125	1	0.718150851581508	1.44748985282408	35	4	PRKACA, PFKFB1, PRKACB, MLXIPL
REACTOME_RECYCLING_OF_EIF2_GDP	0.0687830687830688	1	0.512900399182163	1.44488267159073	12	8	EIF2S1, EIF2S2, EIF2B2, EIF2S3, EIF2B1, EIF2B4, EIF2B5, EIF2B3
REACTOME_MET_RECEPTOR_RECYCLING	0.0687830687830688	1	0.512803037678902	1.44460839621647	12	8	RAB4A, CRKL, MET, GAB1, ARF6, RAB4B, GGA3, GRB2
REACTOME_KINESINS	0.0862068965517241	1	0.397083362650039	1.42256551377215	4	22	KIF1B, KIF5B, KIF1C, KIF16B, KIF21A, RACGAP1, KIF26A, TUBA4A
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.0582278481012658	1	0.897635496740294	1.41641526535698	22	2	NCOA1, RXRA
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	0.0917431192660551	1	0.412893967429877	1.41227124224143	9	14	CUL1, MAP2K4, MAP2K1, UBB, BTRC, TNIP2, IKBKB
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS	0.100529100529101	1	0.496543938831714	1.39880517551818	18	8	PPP1CC, RAF1, SHOC2, ARAF, PPP1CB
REACTOME_GLYCOGEN_SYNTHESIS	0.0990990990990991	1	0.425200555145854	1.38450213229994	10	13	GBE1, EPM2A, GYG1, UBB, PGM2L1
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	0.0848484848484849	1	0.47372642187162	1.38105746943693	13	9	RAP1A, RAPGEF1, RAC1, CRKL, MET
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	0.0917431192660551	1	0.402376554445391	1.37629726085046	9	14	APC, GSK3B, AMER1, PPP2R5C, PPP2R5E
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.108108108108108	1	0.413003687405014	1.34478772179363	11	13	E2F6, TFDP1, E2F4, DHFR, LIN54
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	0.120481927710843	1	0.597435201404662	1.34254774445033	29	5	PIK3R1, PIK3CA, MET, GAB1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.222222222222222	1	0.419201826905269	1.32977974333438	3	41	PSME4, PSMC1, PSMD14, PSMB5, PSMD6, PSMD1, PSMC2, PSMD3, PSMD11, PSMA2, PSMA1, PSMC4, PSMD2, PSME3, PSMB6, PSMB2, PSMC6, PSMA5, PSMD8
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	0.108108108108108	1	0.365116338198073	1.32600840089029	3	29	UBE2D1, USP9X, UBB, UBE2H, UCHL3, USP5, UBE2T, UBE2A, USP7, UBE2G1, UBE2S, UBE2R2, UBE2K, UBE2E3, UBE2L3, UBE2D2
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	0.140495867768595	1	0.4142548903355	1.31847373059582	16	12	TFDP1, CARM1, E2F4, ZNF385A
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.129032258064516	1	0.398170374380977	1.3119711977292	11	15	APC, GSK3B, AMER1, PPP2R5C, PPP2R5E
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.157894736842105	1	0.527012557188747	1.30940098651376	35	6	AIMP2, PPA1, FARSB, AIMP1, FARSA, EEF1E1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.157894736842105	1	0.52469897515587	1.3036527238682	35	6	AKR1C2, AKR1C1, AKR1C3, CYP27A1
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	0.115151515151515	1	0.447040726597133	1.30326050248638	18	9	TAB2, TAB3, UBB
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.125874125874126	1	0.428279287174993	1.29985103776503	17	10	PSEN2, ADAM17, NFKB1, PSEN1, PSENEN, NCSTN, RELA, TRAF6, APH1B, NGFR
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	0.125874125874126	1	0.42611494760833	1.29328214892065	17	10	TAB2, TAB3, UBB, IRAK2
REACTOME_RESPONSE_TO_METAL_IONS	0.142105263157895	1	0.48851246105919	1.29223303877106	26	7	MT1A, MTF1, MT1M, MT2A, MT1E, MT1X, CSRP1
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.132867132867133	1	0.421701769719757	1.2798879128927	18	10	PTPN11, CUL1, BTRC, GHR
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.144927536231884	1	0.372044607880262	1.27108297310673	9	18	AKR1C2, HSD17B4, AKR1C1, NCOA1, AKR1C3, RXRA, OSBPL3, OSBP, ACOX2
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.144927536231884	1	0.372044607880262	1.27108297310673	9	18	AKR1C2, HSD17B4, AKR1C1, NCOA1, AKR1C3, RXRA, OSBPL3, OSBP, ACOX2
