pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.25	0.675850118037069	0.673077348827468	4.69465157648327	0	123	NNT, SUCLA2, NDUFS1, L2HGDH, DLD, SDHC, PDHX, ETFDH, SLC16A1, PDK2, PDHB, IDH2, DLAT, COX8A, COQ10A, UQCRC2, ETFA, LRPPRC, PDHA1, VDAC1, NDUFA4, ACO2, NDUFA10, ME2, NDUFV1, UQCRFS1, SDHA, NDUFB3, CYCS, NDUFS7, NDUFA5, SUCLG2, COX11, NDUFS8, CS, NUBPL, NDUFA1, NDUFS2, ME1, COX7B, COX6C, NDUFS3, NDUFC2, SDHB, UQCRC1, NDUFB2, NDUFS4, UQCRQ, FH, COX6B1, CYC1, SDHD, NDUFB5, PDP1, NDUFB6, NDUFB10, NDUFAB1, NDUFAF7, UQCR11, COX7C, NDUFA8, UQCRB, FAHD1, NDUFB4, SUCLG1, NDUFA7, NDUFA3, COX5B, NDUFB11, TACO1, MDH2, UQCRH, IDH3B, ADHFE1, GLO1, NDUFB7, NDUFA13, COX5A, COA1, NDUFA6, OGDH, NDUFA12, IDH3A, LDHA
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.111111111111111	0.513110531074603	0.670793148146399	4.24106809418285	0	79	NDUFS1, SDHC, ETFDH, COX8A, COQ10A, UQCRC2, ETFA, LRPPRC, NDUFA4, NDUFA10, NDUFV1, UQCRFS1, SDHA, NDUFB3, CYCS, NDUFS7, NDUFA5, COX11, NDUFS8, NUBPL, NDUFA1, NDUFS2, COX7B, COX6C, NDUFS3, NDUFC2, SDHB, UQCRC1, NDUFB2, NDUFS4, UQCRQ, COX6B1, CYC1, SDHD, NDUFB5, NDUFB6, NDUFB10, NDUFAB1, NDUFAF7, UQCR11, COX7C, NDUFA8, UQCRB, NDUFB4, NDUFA7, NDUFA3, COX5B, NDUFB11, TACO1, UQCRH, NDUFB7, NDUFA13, COX5A, COA1, NDUFA6, NDUFA12
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	0.142857142857143	0.567873788949987	0.634778941385166	4.19200651115292	0	83	NDUFS1, SDHC, ETFDH, COX8A, COQ10A, UQCRC2, ETFA, LRPPRC, NDUFA4, NDUFA10, NDUFV1, UQCRFS1, SDHA, NDUFB3, CYCS, NDUFS7, NDUFA5, COX11, NDUFS8, NUBPL, NDUFA1, NDUFS2, COX7B, COX6C, NDUFS3, NDUFC2, SDHB, UQCRC1, NDUFB2, NDUFS4, UQCRQ, COX6B1, CYC1, SDHD, NDUFB5, NDUFB6, NDUFB10, NDUFAB1, NDUFAF7, UQCR11, COX7C, NDUFA8, UQCRB, NDUFB4, NDUFA7, NDUFA3, COX5B, NDUFB11, TACO1, UQCRH, NDUFB7, NDUFA13, COX5A, COA1, NDUFA6, NDUFA12
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.0238095238095238	0.275029318507579	0.760295033492862	4.13389835430343	0	44	NNT, SUCLA2, L2HGDH, DLD, SDHC, PDHX, SLC16A1, PDK2, PDHB, IDH2, DLAT, PDHA1, VDAC1, ACO2, ME2, SDHA, SUCLG2, CS, ME1, SDHB, FH, SDHD, PDP1, FAHD1, SUCLG1, MDH2, IDH3B, ADHFE1, GLO1, OGDH, IDH3A, LDHA, D2HGDH
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.0117647058823529	0.214150432900433	0.811142854404618	3.69901577650739	0	22	NNT, SUCLA2, DLD, SDHC, IDH2, ACO2, ME2, SDHA, SUCLG2, CS, SDHB, FH, SDHD, FAHD1, SUCLG1, MDH2, IDH3B, OGDH, IDH3A
REACTOME_COMPLEX_I_BIOGENESIS	0.0222222222222222	0.270028095524784	0.684083178895201	3.66920744181295	0	43	NDUFS1, NDUFA10, NDUFV1, NDUFB3, NDUFS7, NDUFA5, NDUFS8, NUBPL, NDUFA1, NDUFS2, NDUFS3, NDUFC2, NDUFB2, NDUFS4, NDUFB5, NDUFB6, NDUFB10, NDUFAB1, NDUFAF7, NDUFA8, NDUFB4, NDUFA7, NDUFA3, NDUFB11, NDUFB7, NDUFA13, COA1, NDUFA6, NDUFA12, NDUFAF1
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	0.010752688172043	0.205078378028242	0.76028570170371	3.46672565767672	0	20	GOT2, DLD, PDHX, PDHB, ALDH4A1, DLAT, PDHA1, DHTKD1, GCSH, NDUFAB1, DDO, GRHPR, OGDH, BCKDHA, DLST, DBT, BCKDHB
REACTOME_PYRUVATE_METABOLISM	0.010752688172043	0.205078378028242	0.73252438607709	3.34014052664242	0	20	DLD, PDHX, SLC16A1, PDK2, PDHB, DLAT, PDHA1, VDAC1, ME1, PDP1
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.0196078431372549	0.252351347042882	0.650174320603272	3.33630619231532	0	32	ACTA1, TPM3, TNNT1, MYL2, TNNC1, TPM2, ACTN2, TNNI1, MYL3, MYBPC1, MYL1, TMOD4, DMD, TTN, NEB, ACTN3, TPM1, MYBPC2, TNNI3, TNNT3, TNNI2
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.010752688172043	0.205078378028242	0.651302957434131	2.9697897361452	0	20	ACADSB, DLD, ECHS1, HIBADH, HIBCH, IVD, ACAT1, BCKDK, ALDH6A1, ACAD8, PPM1K, MCCC1, BCKDHA, MCCC2
