pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_LAMININ_INTERACTIONS	0.00130548302872063	0.103328981723238	0.643445871285656	1.97557188353007	0	24	LAMC1, LAMC2, NID1, COL4A1, HSPG2, COL4A5, LAMA5, COL4A2, LAMA2, ITGAV, ITGB1, LAMB1
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.0013869625520111	0.104550558087313	0.706590503729057	1.92002208858941	0	14	PPP2R3B, POLA1, RB1, ORC5, PPP2R1B, POLA2, PPP2R1A, ORC3
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	0.00269179004037685	0.133159488559892	0.620352364345299	1.81869951966189	1	19	HDAC4, ABL1, MAF, CBFB, RB1, SATB2, HDAC6, RBM14
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.00544959128065395	0.13399640249709	0.624671151007244	1.80580089148627	3	18	SLC7A2, SLC7A8, SLC43A2, SLC16A10, SLC38A1, SLC43A1, SLC25A29
REACTOME_TCR_SIGNALING	0.00114155251141553	0.0955456301303718	0.462840383596085	1.78349000200511	0	78	PSMD1, PIK3CB, PSMA6, PSMB8, BTRC, PSMD6, PSMB1, PSMD8, PSMC6, PSMA3, CUL1, INPP5D, PSMC2, PDPK1, PIK3R1, TRAF6, NFKBIA, UBE2D1, PSMB2, PSMD11, PSMB5, CDC34, PSMA2, PSMC5, PSMB3, PLCG2, PSMD4, PSMA5, PAG1, RELA, PSMB4, PTPRC, PAK2, PSMD3, NCK1, PSMD13, PIK3CA, PSMC3, PTEN, CSK, PSMC4, UBB, PSMA1, MALT1, PSMD14, PSME4
REACTOME_S_PHASE	0.00109529025191676	0.0955456301303718	0.438493951249239	1.78149666210471	0	126	AKT2, POLD2, POLA1, ANAPC4, CDK7, RAD21, PSMD1, PSMA6, PSMB8, MAX, UBE2E1, RB1, ORC5, PSMD6, PSMB1, PSMD8, POLA2, PSMC6, FZR1, PSMA3, CUL1, PDS5A, STAG2, CDK4, PSMC2, ORC3, CDKN1B, UBE2D1, RPA1, PSMB2, CDC16, PDS5B, PSMD11, PSMB5, RBL2, PSMA2, PSMC5, PSMB3, LIN37, POLD3, POLD1, CDC23, LIN54, PSMD4, PSMA5, PSMB4, DNA2, CCND1, PSMD3, PSMD13, ANAPC7, ANAPC2, MCM7, GSK3B, CDC27, PSMC3, WAPL, PSMC4, UBB, PSMA1, ANAPC1, PSMD14, RBBP4, PSME4
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.00301659125188537	0.13399640249709	0.774912759801145	1.77793049091419	1	9	PPP2R3B, POLA1, RB1, PPP2R1B, POLA2, PPP2R1A
REACTOME_HEDGEHOG_ON_STATE	0.00114678899082569	0.0955456301303718	0.465839652192998	1.76929241030023	0	68	PSMD1, PSMA6, PSMB8, PSMD6, PSMB1, PSMD8, PSMC6, PSMA3, SMURF1, KIF3A, SPOPL, IQCE, GRK2, PSMC2, PSMB2, NUMB, PSMD11, PSMB5, PSMA2, PSMC5, PSMB3, PTCH1, ITCH, ARRB1, PSMD4, PSMA5, PSMB4, CSNK1A1, PSMD3, PSMD13, CDC73, PSMC3, GAS1, BOC, PSMC4, UBB, PSMA1, PSMD14, PSME4, PTCH2, PSMC1
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	0.00550206327372765	0.13399640249709	0.630778731460091	1.74553722664515	3	15	ABL1, MAF, CBFB, RB1, SATB2, HDAC6, HEY1, HEY2
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	0.0049813200498132	0.13399640249709	0.52504818896214	1.74088055203713	3	33	TCF7L2, TNRC6A, TNRC6B, EHMT1, ANAPC4, UBE2E1, CEBPB, FZR1, AGO3, UBE2D1, CDC16, TP53, CDC23, RELA, CCND1, ANAPC7, ANAPC2, CDC27, AGO4, ANAPC1
