pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.00564971751412429	0.331240845365139	0.862371033677244	2.22363670145198	0	5	PIK3R1, PIK3CA, NRG2, ERBB4
REACTOME_IRS_ACTIVATION	0.00478468899521531	0.315590111642743	0.91036496350365	2.07583859793332	0	4	GRB10, IRS1, IRS2, INSR
REACTOME_PYRUVATE_METABOLISM	0.0454545454545455	0.68189608556581	0.426844721707769	1.97495154634209	0	20	PDK4, SLC16A3, RXRA, PDK2, HAGH, DLAT, ME1, PDPR, DLD, PDHX, SLC16A1, VDAC1, LDHA, PDP1, PPARD, GLO1, PDHB, PDHA1, PDP2, BSG
REACTOME_MAPK1_ERK2_ACTIVATION	0.00806451612903226	0.455933179723502	0.617406542056075	1.83731937000443	0	7	PTPN11, JAK1, IL6R, IL6ST, MAP2K2, MAPK1, JAK2
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.0113636363636364	0.507432784389149	0.545959104186952	1.83715872488555	0	9	RAD21, WAPL, STAG2, PDS5A, SMC1A, SMC3, STAG1, ESCO1, PDS5B
REACTOME_LGI_ADAM_INTERACTIONS	0.0148698884758364	0.507432784389149	0.866679641884002	1.75349739177512	3	3	DLG4, LGI4, LGI1
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.0148698884758364	0.507432784389149	0.864344102763721	1.74877204510966	3	3	GRIK2, DLG4
REACTOME_MAPK3_ERK1_ACTIVATION	0.0264900662251656	0.590616546963903	0.617346442129855	1.74010200433444	3	6	PTPN11, JAK1, IL6R, MAP2K1, IL6ST, JAK2
REACTOME_CREATINE_METABOLISM	0.033112582781457	0.631532753530679	0.590187871118466	1.66355068626297	4	6	CKM, CKMT2, SLC6A8, GAMT, CKB
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.0178571428571429	0.553645412967447	0.445797214376157	1.6471492855115	0	12	PDK4, RXRA, PDK2, DLAT, PDPR, DLD, PDHX, PDP1, PPARD, PDHB, PDHA1, PDP2
REACTOME_CHL1_INTERACTIONS	0.0564971751412429	0.726050716648291	0.638310297839206	1.64589271874967	9	5	ITGB1, HSPA8, ANK1, ITGA1, NRP1
REACTOME_CRISTAE_FORMATION	0.0210526315789474	0.553645412967447	0.514750267744134	1.62240482907674	1	8	APOOL, TMEM11, CHCHD3, SAMM50, DNAJC11, HSPA9, APOO, IMMT
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.033112582781457	0.631532753530679	0.568383140270612	1.60209012981848	4	6	DHFR, HSP90AA1, CALM1, SPR, PTS, AKT1
REACTOME_EICOSANOIDS	0.0233236151603499	0.553645412967447	0.931991605493197	1.55654183617903	7	2	CYP4B1, PTGIS
