pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
REACTOME_RRNA_PROCESSING	0.00103092783505155	0.0469663254709984	0.53399328914801	2.28998704881674	0	175	RPL3, CSNK1E, ERI1, RPL12, WDR75, PDCD11, RPL35, NOP56, RBM28, RPS19, TBL3, NAT10, NOP58, RPL10A, TEX10, EXOSC10, RPS6, RPS5, RPL36A, RPS9, RPL28, BYSL, RPS18, RPL31, RPL34, RPL35A, RPS8, RPS17, NOP2, EXOSC9, RRP1, RPL19, RPL29, RPL15, EMG1, RPL37, RPS21, UTP18, EXOSC4, RPL36, EXOSC8, PES1, EXOSC5, RPS16, RPS2, RPL14, NOB1, RPL24, DDX49, NOL12, RPS27A, RPL18A, GNL3, EXOSC6, RPL4, RPL32, NHP2, RRP7A, EXOSC1, RPL9, RPS25, RPS7, NIP7, RPL26, RPL17, DCAF13, RCL1, HEATR1, RPL13, BOP1, DDX21, RPS15, UTP4, PNO1, CSNK1D, RPL11, GAR1, DIS3, RPS13, RPL7A, NOL9, FAU, RPL7, TRMT112, NOL6, SNU13, NOC4L, RPP40, RPLP2, RPS11, RPS12, RPS27, RPL13A, EBNA1BP2, UTP20, RPL30, RPL23, ISG20L2, NCL, RPL41, RPP30, RPS20, ELAC2, DIMT1, RIOK1, RPL23A, TFB1M, RPS24, UBA52, RPLP0, IMP4, RPS14, RPSA, NOP14, RPP38, WDR36, WDR3, RPL37A, EXOSC3, RIOK3, RPS4X, RPS23, HSD17B10, WDR43, RIOK2, RPL36AL, LTV1, XRN2, RPL27A, RPL6
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.00112485939257593	0.0469663254709984	0.569835055637973	2.21560294622457	0	72	SRSF1, DDX39B, NUP85, SRSF5, SRSF3, SRRM1, SRSF7, NXT1, EIF4A3, NUP93, SYMPK, SRSF2, MAGOH, SRSF9, RNPS1, POLDIP3, POM121C, RBM8A, SRSF6, NUP50, RAE1, NUP155, ALYREF, NUP54, SRSF11, NUP43, CPSF3, WDR33, NUP107, SLBP, U2AF2, DDX39A, NUP214, SEH1L, NUP98, CPSF4, NCBP1, SARNP, U2AF1L4, NUP160, AAAS, NCBP2, CASC3, SRSF4, NUP133, NUP62, NUP35, CPSF1, NUP153, POM121, NUP188, NUP205, FIP1L1, DHX38
REACTOME_SELENOAMINO_ACID_METABOLISM	0.00109051254089422	0.0469663254709984	0.540564438508988	2.18243343333522	0	94	RPL3, RPL12, NNMT, RPL35, RPS19, RPL10A, RPS6, RPS5, RPL36A, RPS9, RPL28, RPS18, RPL31, RPL34, RPL35A, PAPSS2, RPS8, RPS17, RPL19, RPL29, RPL15, RPL37, RPS21, RPL36, RPS16, RPS2, RPL14, RPL24, RPS27A, RPL18A, HNMT, RPL4, RPL32, RPL9, RPS25, RPS7, RPL26, RPL17, RPL13, CTH, SEPHS2, RPS15, RPL11, RPS13, RPL7A, FAU, RPL7, RPLP2, RPS11, RPS12, RPS27, RPL13A, RPL30, RPL23, RPL41, EEF1E1, RPS20, RPL23A, RPS24, UBA52, RPLP0, RPS14, RPSA, AHCY, RPL37A, SEPSECS, RPS4X, RPS23, RPL36AL, RPL27A, RPL6, RPL27
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.00110253583241455	0.0469663254709984	0.543150421392054	2.17951608972353	0	90	RPL3, RPL12, CEBPB, RPL35, RPS19, RPL10A, RPS6, RPS5, RPL36A, RPS9, RPL28, RPS18, RPL31, RPL34, RPL35A, RPS8, ASNS, RPS17, RPL19, RPL29, RPL15, DDIT3, RPL37, RPS21, RPL36, RPS16, RPS2, RPL14, RPL24, RPS27A, RPL18A, RPL4, RPL32, RPL9, RPS25, RPS7, RPL26, RPL17, RPL13, RPS15, RPL11, RPS13, RPL7A, FAU, RPL7, EIF2S3, RPLP2, RPS11, RPS12, RPS27, RPL13A, RPL30, RPL23, RPL41, RPS20, RPL23A, RPS24, UBA52, GCN1, RPLP0, RPS14, RPSA, RPL37A, RPS4X, RPS23, RPL36AL, RPL27A, RPL6, EIF2S1, RPL27
REACTOME_COMPLEMENT_CASCADE	0.00125786163522013	0.0469663254709984	0.710514865172427	2.16398431262356	0	20	SERPING1, CFI, C1S, PROS1, CFB, C1R, C1QA, C8G, C1QB, C1QC, C3, CD81, CD55
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.00111111111111111	0.0469663254709984	0.5396338700779	2.1406770088107	0	83	RPL3, RPL12, EEF1A1, RPL35, RPS19, RPL10A, RPS6, RPS5, RPL36A, RPS9, RPL28, RPS18, RPL31, RPL34, RPL35A, RPS8, RPS17, RPL19, RPL29, RPL15, RPL37, RPS21, RPL36, RPS16, RPS2, RPL14, RPL24, RPS27A, RPL18A, RPL4, RPL32, RPL9, RPS25, RPS7, RPL26, RPL17, RPL13, RPS15, RPL11, RPS13, RPL7A, FAU, RPL7, RPLP2, RPS11, RPS12, RPS27, RPL13A, RPL30, RPL23, RPL41, EEF2, RPS20, RPL23A, RPS24, UBA52, RPLP0, RPS14, RPSA, RPL37A, RPS4X, RPS23, RPL36AL, RPL27A, RPL6, RPL27
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.00101936799184506	0.0469663254709984	0.492762684567737	2.13443689666986	0	208	SNRPA, SRSF10, SRSF1, PPIH, PTBP1, SF3A2, DDX39B, NUP85, HNRNPA1, PRPF3, SRSF5, SNRNP40, HNRNPA3, SRSF3, SRRM1, SRSF7, NXT1, EIF4A3, PPIL4, XAB2, NUP93, RBM5, RBMX, SNRNP70, SYMPK, SRSF2, MAGOH, RNPC3, HNRNPM, SF3B3, SRSF9, HNRNPD, HNRNPF, RNPS1, AQR, HNRNPL, POLDIP3, POM121C, LSM8, RBM8A, PRPF38A, SRSF6, LSM7, PRPF6, SNRPB, CPSF7, NUP50, FUS, HNRNPA0, RAE1, SNRPA1, BUD31, SF1, HNRNPU, NUDT21, PRPF4, NUP155, CSTF3, U2SURP, LSM6, ALYREF, POLR2H, HNRNPH2, NUP54, SRSF11, SNRPD1, NUP43, CPSF3, WDR33, DDX5, NUP107, SRRT, PRPF8, SLBP, HNRNPC, U2AF2, LSM2, SF3B6, CHERP, HNRNPR, DDX39A, GTF2F1, SNU13, NUP214, HNRNPUL1, SEH1L, NUP98, SNRNP200, SNRPF, CPSF4, NCBP1, SARNP, U2AF1L4, NUP160, METTL14, PCF11, CRNKL1, AAAS, PHF5A, HNRNPK, CD2BP2, HNRNPH1, POLR2G, NCBP2, PRPF19, DHX9, CASC3, SNRPG, PPIE, SRSF4, PABPN1, SF3B2, NUP133, ELAVL1, DDX42, NUP62, PUF60, NUP35, CPSF1, SNW1, NUP153, POM121, POLR2K, NUP188, NUP205, SNRPD2, PAPOLA, FIP1L1, DHX38, SUGP1, SART1, POLR2I, NUP58
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.00109051254089422	0.0469663254709984	0.525255162253604	2.1255254627728	0	100	RPL3, RPL12, RPL35, SEC61B, RPS19, RPL10A, RPS6, RPS5, RPL36A, RPS9, RPL28, DDOST, RPS18, RPL31, RPL34, RPL35A, RPS8, RPS17, SSR1, RPL19, RPL29, RPL15, RPL37, RPS21, RPL36, RPS16, RPS2, RPL14, RPL24, RPS27A, RPL18A, SEC11C, RPL4, RPL32, RPL9, RPS25, SRPRB, RPS7, RPL26, RPL17, SPCS3, SSR4, RPL13, RPS15, RPL11, RPS13, RPL7A, FAU, RPL7, RPLP2, RPS11, RPS12, RPS27, RPL13A, RPL30, RPL23, RPL41, RPS20, RPL23A, RPS24, UBA52, SPCS2, RPLP0, TRAM1, RPS14, RPSA, RPL37A, RPS4X, RPS23, RPL36AL, RPL27A, RPL6, SRP14, RPL27, SEC61G
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.00106609808102345	0.0469663254709984	0.513892831177777	2.10936050503618	0	109	RPL3, RPL12, PABPC1, RPL35, RPS19, EIF3D, RPL10A, RPS6, RPS5, RPL36A, RPS9, RPL28, EIF3I, RPS18, RPL31, RPL34, RPL35A, RPS8, RPS17, RPL19, EIF3G, RPL29, RPL15, RPL37, RPS21, RPL36, EIF3M, RPS16, RPS2, RPL14, RPL24, RPS27A, RPL18A, RPL4, RPL32, EIF3B, RPL9, RPS25, RPS7, RPL26, RPL17, EIF3C, EIF4H, RPL13, RPS15, RPL11, RPS13, RPL7A, FAU, EIF3E, RPL7, EIF1AX, EIF2S3, RPLP2, RPS11, RPS12, RPS27, RPL13A, RPL30, RPL23, EIF2B1, RPL41, EIF2B4, RPS20, RPL23A, RPS24, UBA52, RPLP0, RPS14, RPSA, RPL37A, RPS4X, RPS23, EIF2B2, RPL36AL, RPL27A, RPL6, EIF2S1, RPL27, EIF3H
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.00126103404791929	0.0469663254709984	0.671556259658618	2.10498860639114	0	23	LILRB5, VCAM1, NECTIN2, NPDC1, C3, B2M, CD81, ICAM2, MICA, ITGB2, PILRB, CD40, ICAM1, SIGLEC1
